id,enemy_placements_ordinal,character_id,name,category,kill_score,x,y,z
NightPatrol,29,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-9814.0,24609.0,12990.0
NightPatrol,30,NP_HalfMancatcher,Mancatcher,Enemy,2.0,7630.0,19594.0,14438.0
NightPatrol,31,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-17960.0,22704.0,12052.0
NightPatrol,32,NP_HalfMancatcher,Mancatcher,Enemy,2.0,0.0,0.0,96.0
NightPatrol,33,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-22869.0,28429.0,11850.0
NightPatrol,34,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-23170.0,28331.0,11862.0
NightPatrol,35,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-21607.0,25917.0,12164.0
NightPatrol,36,NP_HalfMancatcher,Mancatcher,Enemy,2.0,-21543.0,26149.0,12138.0
NightPatrol,37,NP_Shinchopper,Shinchopper,Enemy,1.0,-1139.0,23662.0,13703.0
NightPatrol,38,NP_Shinchopper,Shinchopper,Enemy,1.0,-1514.0,14756.0,13814.0
NightPatrol,39,NP_Shinchopper,Shinchopper,Enemy,1.0,0.0,0.0,88.0
NightPatrol,40,NP_Shinchopper,Shinchopper,Enemy,1.0,6977.0,11510.0,13770.0
NightPatrol,41,NP_Shinchopper,Shinchopper,Enemy,1.0,6736.0,11592.0,13770.0
NightPatrol,42,NP_Shinchopper,Shinchopper,Enemy,1.0,6600.0,11455.0,13770.0
NightPatrol,43,NP_Shinchopper,Shinchopper,Enemy,1.0,0.0,0.0,88.0
NightPatrol,44,NP_Shinchopper,Shinchopper,Enemy,1.0,0.0,0.0,88.0
NightPatrol,45,NP_Shinchopper,Shinchopper,Enemy,1.0,-1283.0,23470.0,13693.0
NightPatrol,46,NP_Shinchopper,Shinchopper,Enemy,1.0,3161.0,24193.0,12830.0
NightPatrol,47,NP_Shinchopper,Shinchopper,Enemy,1.0,2663.0,23455.0,12809.0
NightPatrol,48,NP_Shinchopper,Shinchopper,Enemy,1.0,3025.0,23891.0,12828.0
NightPatrol,49,NP_Shinchopper,Shinchopper,Enemy,1.0,2143.0,25373.0,12800.0
NightPatrol,50,NP_Shinchopper,Shinchopper,Enemy,1.0,-24.0,22005.0,13665.0
NightPatrol,51,NP_Shinchopper,Shinchopper,Enemy,1.0,2708.0,25672.0,12829.0
NightPatrol,52,NP_Shinchopper,Shinchopper,Enemy,1.0,2328.0,26005.0,12818.0
NightPatrol,53,NP_Shinchopper,Shinchopper,Enemy,1.0,-874.0,18689.0,13149.0
NightPatrol,54,NP_Shinchopper,Shinchopper,Enemy,1.0,-329.0,18427.0,13177.0
NightPatrol,55,NP_Shinchopper,Shinchopper,Enemy,1.0,559.0,18522.0,13195.0
NightPatrol,56,NP_Shinchopper,Shinchopper,Enemy,1.0,313.0,18241.0,13199.0
NightPatrol,57,NP_Shinchopper,Shinchopper,Enemy,1.0,-1111.0,19001.0,13177.0
NightPatrol,58,NP_Shinchopper,Shinchopper,Enemy,1.0,-72.0,18254.0,13215.0
NightPatrol,59,NP_Shinchopper,Shinchopper,Enemy,1.0,86.0,22818.0,13657.0
NightPatrol,60,NP_Shinchopper,Shinchopper,Enemy,1.0,-16.0,22525.0,13663.0
NightPatrol,61,NP_Shinchopper,Shinchopper,Enemy,1.0,-1370.0,15415.0,13794.0
NightPatrol,62,NP_Shinchopper,Shinchopper,Enemy,1.0,-1334.0,15053.0,13794.0
NightPatrol,63,NP_Stormscreamer,Stormscreamer,Elite,3.0,0.0,0.0,88.0
NightPatrol,64,NP_Stormscreamer,Stormscreamer,Elite,3.0,3539.0,14235.0,13696.0
NightPatrol,65,NP_Stormscreamer,Stormscreamer,Elite,3.0,6629.0,11155.0,13736.0
NightPatrol,66,NP_Stormscreamer,Stormscreamer,Elite,3.0,6918.0,18920.0,14358.0
NightPatrol,67,NP_Stormscreamer,Stormscreamer,Elite,3.0,8108.0,19664.0,14468.0
NightPatrol,68,NP_Stormscreamer,Stormscreamer,Elite,3.0,4009.0,14765.0,13736.0
NightPatrol,69,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14675.0,19647.0,12031.0
NightPatrol,70,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14355.0,18638.0,11962.0
NightPatrol,71,UC_EvilSpirit,Dire Rat,Enemy,1.0,6811.0,15245.0,13210.0
NightPatrol,72,UC_EvilSpirit,Dire Rat,Enemy,1.0,6786.0,15945.0,13158.0
NightPatrol,73,UC_EvilSpirit,Dire Rat,Enemy,1.0,6633.0,15562.0,13163.0
NightPatrol,74,UC_EvilSpirit,Dire Rat,Enemy,1.0,6968.0,15363.0,13156.0
NightPatrol,75,UC_EvilSpirit,Dire Rat,Enemy,1.0,6288.0,15469.0,13156.0
NightPatrol,76,UC_EvilSpirit,Dire Rat,Enemy,1.0,6773.0,15806.0,13127.0
NightPatrol,77,UC_EvilSpirit,Dire Rat,Enemy,1.0,6237.0,15167.0,13166.0
NightPatrol,78,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14785.0,19130.0,11955.0
NightPatrol,79,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14226.0,18775.0,11925.0
NightPatrol,80,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14288.0,18922.0,11947.0
NightPatrol,81,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14931.0,19575.0,12026.0
NightPatrol,82,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14315.0,19500.0,11955.0
NightPatrol,83,UC_EvilSpirit,Dire Rat,Enemy,1.0,-14969.0,19360.0,12013.0
NightPatrol,84,UC_EvilSpirit,Dire Rat,Enemy,1.0,6137.0,15294.0,13156.0
NightPatrol,85,UC_EvilSpirit,Dire Rat,Enemy,1.0,6845.0,15452.0,13156.0
NightPatrol,86,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-24416.0,31810.0,11638.0
NightPatrol,87,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-17505.0,27688.0,11808.0
NightPatrol,88,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-12937.0,22318.0,12667.0
NightPatrol,89,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,0.0,0.0,96.0
NightPatrol,90,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,0.0,0.0,96.0
NightPatrol,91,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-9369.0,24888.0,13036.0
NightPatrol,92,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-23512.0,28536.0,11852.0
NightPatrol,93,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,690.0,11800.0,14265.0
NightPatrol,94,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,7337.0,19348.0,14422.0
NightPatrol,95,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-17636.0,22789.0,12076.0
NightPatrol,96,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,0.0,0.0,96.0
NightPatrol,97,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-22967.0,22767.0,12731.0
NightPatrol,98,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-23127.0,23306.0,12731.0
NightPatrol,99,VV_BlackmistCutthroat,Nightmist Cutthroat,Enemy,3.0,-17428.0,28026.0,11784.0
NightPatrol,100,VV_IcebitePillager,Raging Pillager,Enemy,2.0,4102.0,16990.0,13680.0
NightPatrol,101,VV_IcebitePillager,Raging Pillager,Enemy,2.0,3869.0,16634.0,13680.0
NightPatrol,102,VV_IcebitePillager,Raging Pillager,Enemy,2.0,0.0,0.0,96.0
NightPatrol,103,VV_IcebitePillager,Raging Pillager,Enemy,2.0,0.0,0.0,96.0
NightPatrol,104,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-13244.0,27826.0,12380.0
NightPatrol,105,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-13450.0,27669.0,12380.0
NightPatrol,106,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-12342.0,26213.0,12380.0
NightPatrol,107,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-12150.0,26387.0,12380.0
NightPatrol,108,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-8892.0,28136.0,13235.0
NightPatrol,109,VV_IcebitePillager,Raging Pillager,Enemy,2.0,2809.0,16874.0,13660.0
NightPatrol,110,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-8640.0,27951.0,13235.0
NightPatrol,111,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-8967.0,27878.0,13235.0
NightPatrol,112,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-7529.0,29220.0,13235.0
NightPatrol,113,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-7774.0,29356.0,13235.0
NightPatrol,114,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-7693.0,29571.0,13235.0
NightPatrol,115,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-7315.0,29554.0,13235.0
NightPatrol,116,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-19743.0,30232.0,11763.0
NightPatrol,117,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-1662.0,14047.0,13964.0
NightPatrol,118,VV_IcebitePillager,Raging Pillager,Enemy,2.0,-1338.0,13785.0,13974.0
NightPatrol,119,VV_IcebitePillager,Raging Pillager,Enemy,2.0,3582.0,17284.0,13670.0
NightPatrol,120,VV_IcebitePillager,Raging Pillager,Enemy,2.0,0.0,0.0,96.0
NightPatrol,121,VV_IcebitePillager,Raging Pillager,Enemy,2.0,0.0,0.0,96.0
NightPatrol,122,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,290.0,22586.0,13671.0
NightPatrol,123,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,-12651.0,22690.0,12681.0
NightPatrol,124,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,-12425.0,22530.0,12681.0
NightPatrol,125,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,265.0,22170.0,13671.0
NightPatrol,126,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,-14129.0,24116.0,12681.0
NightPatrol,127,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,0.0,0.0,96.0
NightPatrol,128,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,0.0,0.0,96.0
NightPatrol,129,VV_SootstainedArsonist,Ashen Arsonist,Enemy,3.0,-9496.0,24606.0,12993.0
PirateRaid,0,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-15938.0,-1481.0,2437.0
PirateRaid,1,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-14850.0,5187.0,2531.0
PirateRaid,2,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-19388.0,1142.0,2481.0
PirateRaid,3,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-19527.0,908.0,2521.0
PirateRaid,4,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-18131.0,-10730.0,1179.0
PirateRaid,5,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-17696.0,-10034.0,1167.0
PirateRaid,6,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-18491.0,-10904.0,1179.0
PirateRaid,7,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-3047.0,1356.0,1905.0
PirateRaid,8,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-18458.0,-10307.0,1236.0
PirateRaid,9,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-18161.0,-10154.0,1228.0
PirateRaid,10,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,2127.0,-4375.0,3649.0
PirateRaid,11,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,2497.0,-4055.0,3574.0
PirateRaid,12,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-15840.0,5257.0,2531.0
PirateRaid,13,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,3107.0,-4275.0,3574.0
PirateRaid,14,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,2967.0,-4885.0,3630.0
PirateRaid,15,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,3440.0,-11076.0,3585.0
PirateRaid,16,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-2207.0,616.0,1985.0
PirateRaid,17,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-1917.0,2106.0,1915.0
PirateRaid,18,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-1917.0,786.0,1915.0
PirateRaid,19,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-3157.0,976.0,1915.0
PirateRaid,20,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-35942.0,-5477.0,3023.0
PirateRaid,21,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-36580.0,-4967.0,3058.0
PirateRaid,22,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-15287.0,4746.0,2605.0
PirateRaid,23,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,2841.0,-10746.0,3554.0
PirateRaid,24,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,2768.0,-10404.0,3554.0
PirateRaid,25,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,4859.0,-5113.0,3055.0
PirateRaid,26,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,4824.0,-5757.0,3036.0
PirateRaid,27,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,4824.0,-6159.0,3036.0
PirateRaid,28,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,5178.0,-5393.0,3080.0
PirateRaid,29,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,7523.0,-8346.0,3019.0
PirateRaid,30,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-15178.0,-918.0,2441.0
PirateRaid,31,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,7243.0,-7975.0,3019.0
PirateRaid,32,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,7292.0,-7697.0,3019.0
PirateRaid,33,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,7593.0,-7990.0,3058.0
PirateRaid,34,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-14762.0,1004.0,2496.0
PirateRaid,35,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-15222.0,1244.0,2613.0
PirateRaid,36,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-14842.0,1374.0,2510.0
PirateRaid,37,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-3327.0,1256.0,1905.0
PirateRaid,38,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-36385.0,-5168.0,3099.0
PirateRaid,39,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-35726.0,-5590.0,3103.0
PirateRaid,40,DR_RuinsLasher,Ruins Lasher,Enemy,1.0,-35720.0,-5294.0,2949.0
PirateRaid,41,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,-15594.0,-1256.0,2361.0
PirateRaid,42,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,-15795.0,4976.0,2605.0
PirateRaid,43,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,-17720.0,-10489.0,1199.0
PirateRaid,44,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,2976.0,-4026.0,3697.0
PirateRaid,45,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,3106.0,-11008.0,3625.0
PirateRaid,46,PR_BarbarousLasher,Barbarous Lasher,Enemy,5.0,-36165.0,-5298.0,3062.0
PirateRaid,47,PR_Bilgerat,Bilgerat,Enemy,4.0,7880.0,367.0,1505.0
PirateRaid,48,PR_Bilgerat,Bilgerat,Enemy,4.0,4521.0,6853.0,1428.0
PirateRaid,49,PR_Bilgerat,Bilgerat,Enemy,4.0,-24190.0,-15003.0,2773.0
PirateRaid,50,PR_Bilgerat,Bilgerat,Enemy,4.0,9196.0,-4978.0,3757.0
PirateRaid,51,PR_Bilgerat,Bilgerat,Enemy,4.0,4273.0,6921.0,1428.0
PirateRaid,52,PR_Bilgerat,Bilgerat,Enemy,4.0,8113.0,279.0,1515.0
PirateRaid,53,PR_Bilgerat,Bilgerat,Enemy,4.0,-34120.0,-9990.0,2232.0
PirateRaid,54,PR_Bilgerat,Bilgerat,Enemy,4.0,-33410.0,-10390.0,2232.0
PirateRaid,55,PR_Bilgerat,Bilgerat,Enemy,4.0,9231.0,-4752.0,3757.0
PirateRaid,56,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,6268.0,2204.0,1233.0
PirateRaid,57,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,1210.0,3158.0,1558.0
PirateRaid,58,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-6381.0,2765.0,1618.0
PirateRaid,59,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-6405.0,2470.0,1639.0
PirateRaid,60,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-7928.0,10798.0,1205.0
PirateRaid,61,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-7838.0,11098.0,1205.0
PirateRaid,62,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-31636.0,-10088.0,2968.0
PirateRaid,63,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,18022.0,7071.0,2864.0
PirateRaid,64,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,17822.0,6611.0,2864.0
PirateRaid,65,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-17150.0,-12880.0,4010.0
PirateRaid,66,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,6008.0,2024.0,1254.0
PirateRaid,67,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-16930.0,-13220.0,4010.0
PirateRaid,68,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,1222.0,2857.0,1563.0
PirateRaid,69,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,16479.0,2580.0,3439.0
PirateRaid,70,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-18536.0,-3898.0,1958.0
PirateRaid,71,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-18986.0,-3678.0,1958.0
PirateRaid,72,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-28696.0,-9675.0,1649.0
PirateRaid,73,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-28749.0,-10729.0,1649.0
PirateRaid,74,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-31629.0,-10441.0,2968.0
PirateRaid,75,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,3475.0,-1743.0,1248.0
PirateRaid,76,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,3695.0,-2013.0,1248.0
PirateRaid,77,PR_BlunderbussPirate,Soulpowder Buccaneer,Enemy,3.0,-23797.0,-4172.0,2489.0
PirateRaid,78,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,6309.0,740.0,2142.0
PirateRaid,79,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-829.0,7325.0,1445.0
PirateRaid,80,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-23832.0,-4466.0,2498.0
PirateRaid,81,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-28738.0,-10237.0,1610.0
PirateRaid,82,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-29130.0,-10260.0,2968.0
PirateRaid,83,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,17632.0,6935.0,2867.0
PirateRaid,84,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-16770.0,-12960.0,4007.0
PirateRaid,85,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,11283.0,1381.0,4139.0
PirateRaid,86,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,10961.0,3466.0,1169.0
PirateRaid,87,PR_CannonPirate,Scuttlejack Cannoneer,Enemy,5.0,-21854.0,-13586.0,2762.0
PirateRaid,88,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,-10318.0,-16887.0,4073.0
PirateRaid,89,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,5544.0,-10628.0,3225.0
PirateRaid,90,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,6074.0,-10688.0,3144.0
PirateRaid,91,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,-3874.0,-3618.0,3349.0
PirateRaid,92,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,-11135.0,-11556.0,3606.0
PirateRaid,93,PR_GoldenConstructVolatile,Greedbound Prism,Elite,2.0,-1624.0,-5049.0,3433.0
PirateRaid,94,PR_PirateGrunt,Gravescythe,Enemy,2.5,-10721.0,-10909.0,3475.0
PirateRaid,95,PR_PirateGrunt,Gravescythe,Enemy,2.5,-13821.0,-13119.0,4045.0
PirateRaid,96,PR_PirateGrunt,Gravescythe,Enemy,2.5,5879.0,-10367.0,3074.0
PirateRaid,97,PR_PirateGrunt,Gravescythe,Enemy,2.5,-4045.0,-3876.0,3377.0
PirateRaid,98,PR_PirateGrunt,Gravescythe,Enemy,2.5,-2197.0,-5189.0,3413.0
PirateRaid,99,PR_PirateGrunt,Gravescythe,Enemy,2.5,-1957.0,-4866.0,3382.0
PirateRaid,100,PR_PirateGrunt,Gravescythe,Enemy,2.5,-3769.0,-4007.0,3363.0
PirateRaid,101,PR_PirateGrunt,Gravescythe,Enemy,2.5,-5800.0,-8577.0,2583.0
PirateRaid,102,PR_PirateGrunt,Gravescythe,Enemy,2.5,-6290.0,-8910.0,2548.0
PirateRaid,103,PR_PirateGrunt,Gravescythe,Enemy,2.5,-5310.0,-8920.0,2548.0
PirateRaid,104,PR_PirateGrunt,Gravescythe,Enemy,2.5,-14011.0,-13809.0,4025.0
PirateRaid,105,PR_PirateGrunt,Gravescythe,Enemy,2.5,-10961.0,-16888.0,3997.0
PirateRaid,106,PR_PirateGrunt,Gravescythe,Enemy,2.5,-12010.0,-16511.0,3971.0
PirateRaid,107,PR_PirateGrunt,Gravescythe,Enemy,2.5,-10751.0,-11659.0,3555.0
PirateRaid,108,PR_PirateGrunt,Gravescythe,Enemy,2.5,-10607.0,-16753.0,3997.0
PirateRaid,109,PR_PirateGrunt,Gravescythe,Enemy,2.5,-11204.0,-10909.0,3578.0
PirateRaid,110,PR_PossessedArmor,Greedspawn Sentinel,Enemy,5.0,-11497.0,-16791.0,4008.0
PirateRaid,111,PR_PossessedArmor,Greedspawn Sentinel,Enemy,5.0,-5810.0,-9000.0,2548.0
PirateRaid,112,PR_PossessedArmor,Greedspawn Sentinel,Enemy,5.0,-1823.0,-5134.0,3457.0
PirateRaid,113,PR_PossessedArmor,Greedspawn Sentinel,Enemy,5.0,-14137.0,-13451.0,4058.0
PirateRaid,114,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,5841.0,316.0,2130.0
PirateRaid,115,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-9757.0,6628.0,1577.0
PirateRaid,116,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-21886.0,-13941.0,2727.0
PirateRaid,117,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,15866.0,9804.0,2818.0
PirateRaid,118,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,14866.0,8046.0,2818.0
PirateRaid,119,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,281.0,703.0,1795.0
PirateRaid,120,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,380.0,920.0,1780.0
PirateRaid,121,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,6693.0,-1912.0,1080.0
PirateRaid,122,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,6361.0,-1842.0,1080.0
PirateRaid,123,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,6132.0,-1949.0,1080.0
PirateRaid,124,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-23181.0,-4071.0,2464.0
PirateRaid,125,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-23211.0,-4560.0,2464.0
PirateRaid,126,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-30836.0,-9710.0,1598.0
PirateRaid,127,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-9392.0,2430.0,1465.0
PirateRaid,128,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-9602.0,2990.0,1465.0
PirateRaid,129,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-8972.0,2140.0,1573.0
PirateRaid,130,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-5486.0,6141.0,1022.0
PirateRaid,131,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-7236.0,12417.0,1100.0
PirateRaid,132,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-7380.0,12204.0,1167.0
PirateRaid,133,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,15559.0,2759.0,3400.0
PirateRaid,134,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-9550.0,7266.0,1635.0
PirateRaid,135,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,15758.0,2728.0,3411.0
PirateRaid,136,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-16180.0,-13572.0,3977.0
PirateRaid,137,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,13550.0,1888.0,3989.0
PirateRaid,138,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,13190.0,2328.0,3952.0
PirateRaid,139,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-16073.0,-13801.0,3975.0
PirateRaid,140,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-7541.0,12415.0,1143.0
PirateRaid,141,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-20570.0,-15380.0,3274.0
PirateRaid,142,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-20870.0,-15370.0,3254.0
PirateRaid,143,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-5270.0,6312.0,1032.0
PirateRaid,144,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-18157.0,-3676.0,2021.0
PirateRaid,145,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,5994.0,701.0,2130.0
PirateRaid,146,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-18977.0,-3316.0,2029.0
PirateRaid,147,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,10590.0,3084.0,1159.0
PirateRaid,148,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-23390.0,-4159.0,2464.0
PirateRaid,149,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-23389.0,-4467.0,2464.0
PirateRaid,150,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,10378.0,1217.0,4127.0
PirateRaid,151,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-30852.0,-10670.0,1598.0
PirateRaid,152,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-31089.0,-9906.0,1598.0
PirateRaid,153,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,10775.0,810.0,4127.0
PirateRaid,154,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-29048.0,-9871.0,1637.0
PirateRaid,155,PR_Scallywag,Saltsworn Scallywag,Enemy,2.0,-29066.0,-10496.0,1637.0
