name,definitions_ordinal,calculation_modifiers_ordinal,ordinal,aggregator_kind,captured_attribute,captured_source_or_target,captured_snapshot,transient_identifier,operation,magnitude_kind,magnitude_backing_attribute,magnitude_backing_source_or_target,magnitude_backing_snapshot,magnitude_attribute_curve_table,magnitude_attribute_curve_row,magnitude_attribute_calculation_type,magnitude_final_channel,magnitude_calculation_class,magnitude_final_lookup_curve_table,magnitude_final_lookup_curve_row,magnitude_data_name,magnitude_data_tag,evaluation_channel,source_query_token_stream_version,source_query_token_stream,source_query_user_description,source_query_auto_description,target_query_token_stream_version,target_query_token_stream,target_query_user_description,target_query_auto_description
CRStrengthDamageCalculation,143,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,144,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,145,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,146,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,147,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,148,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,149,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,150,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,151,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,152,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,153,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,154,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,155,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,156,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,157,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,158,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,159,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,160,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,161,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,162,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,163,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,164,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,164,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,165,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,165,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,166,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,167,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,168,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,169,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,169,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,170,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,170,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,171,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,172,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,172,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,172,2,2,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,173,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,174,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,175,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,176,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,176,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,176,2,2,captured_attribute,CritChance,Source,true,,Additive,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,176,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.Talent.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,177,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,177,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,177,2,2,captured_attribute,CritChance,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,178,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,178,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,179,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,180,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,181,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,181,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,182,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,183,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,184,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,184,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,185,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.Damage,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,185,1,1,captured_attribute,DamageScale,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,186,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,186,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,187,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,187,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,187,2,2,captured_attribute,CritChance,Source,true,,Additive,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,188,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,189,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,189,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,custom_calculation,,,,,,,,GMMC_AscensionScaling_NoDispelNoInterrupt_Default,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,190,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,190,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,custom_calculation,,,,,,,,GMMC_AscensionScaling_NoDispelNoInterrupt_Default,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,191,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,192,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,193,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,194,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,195,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,195,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,196,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,196,1,1,captured_attribute,DamageScale,Source,true,,Division,set_by_caller,,,,,,,,,,,,SetByCallerTags.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,197,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,198,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,199,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,200,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,200,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale3,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,200,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale2,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,200,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,200,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale2,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale3,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,3,3,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,201,5,5,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,202,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,202,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,202,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,custom_calculation,,,,,,,,GMMC_Ink_Talent_AutoAttackBuff_GainToIncreasedDamage_DamageCalc,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,202,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,202,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,custom_calculation,,,,,,,,GMMC_Ink_Talent_AutoAttackBuff_GainToIncreasedDamage_DamageCalc,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,203,5,5,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,204,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,204,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,custom_calculation,,,,,,,,GMMC_Ink_Talent_AutoAttackBuff_GainToIncreasedDamage_DamageCalc,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,204,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,204,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,205,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,205,1,1,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,205,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,205,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,205,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale3,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,2,2,captured_attribute,DodgeChance,Target,false,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,4,4,captured_attribute,DodgeChance,Target,false,,Additive,set_by_caller,,,,,,,,,,,,SetByCaller.DodgeChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,206,5,5,captured_attribute,DamageScale,Source,true,,MultiplyCompound,attribute_based,CritChance,Source,false,,,AttributeMagnitude,Channel0,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,207,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,207,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale2,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,208,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,208,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,208,2,2,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,209,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,209,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,209,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,209,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,209,4,4,captured_attribute,CritChance,Source,true,,Additive,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,2,2,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,4,4,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,210,5,5,captured_attribute,CritChance,Source,true,,Additive,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,2,2,captured_attribute,DodgeChance,Target,false,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,3,3,captured_attribute,DamageScale,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,4,4,captured_attribute,DamageScale,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,211,5,5,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,212,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,212,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,212,2,2,captured_attribute,DodgeChance,Target,false,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,213,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,213,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,213,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale2,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,213,3,3,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,214,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,214,1,1,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,214,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,214,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,215,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,215,1,1,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,216,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,217,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,218,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,219,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,220,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,221,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,222,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,223,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,223,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,224,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,224,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,225,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,226,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
