id,applied_status_ordinal,tag,meaning
GE_Rime_Talent_ChanneledBeamSingleDamage_StackBuffForInstantSingleDamage_StackBuff,0,CustomGrantedTags.Rime.Talent.ChanneledBeamSingleDamage.StackBuffForInstantSingleDamage,
GE_Rime_Talent_InstantSingleDamage_FreeCast_Proc,0,CustomGrantedTags.Rime.Talent.InstantSingleDamage.FreeCast.Proc,
GE_Rime_Talent_InstantSingleDamage_ReducesCastTimeOnOrbSpender_Proc,0,CustomGrantedTags.Rime.Talent.CastedProjectileDamageOrbSpender.ReducedCastTimeProc,
GE_SG_BossSiren_Bubble_Debuff,0,CharacterStatus.Silenced,cannot cast
GE_SG_BossSiren_Interrupt_Lockout,0,Status.Silenced,
GE_SG_BossSiren_Interrupt_Lockout,1,CharacterStatus.Silenced,cannot cast
GE_SG_BossSiren_WalkOverEdge_Intermission,0,CharacterStatus.Intermission,
GE_SG_BossSiren_WalkOverEdge_Vanish,0,CharacterStatus.ForceHideOverheadWidget,
GE_SG_BossSiren_WalkOverEdge_Walk,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SG_EchoingSpirit_Ghost_ExplodeStun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SG_EchoingSpirit_Ghost_ExplodeStun,1,CharacterStatus.IgnoreActionInput,cannot act
GE_SG_EchoingSpirit_Ghost_ExplodeStun,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_SG_EchoingSpirit_Ghost_ExplodeStun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_SG_EchoingSpirit_Ghost_SelfDamageDebuff,0,Status.Untargetable,
GE_SG_EchoingSpirit_Ghost_SelfDamageDebuff,1,CharacterStatus.Untargetable,
GE_SG_EchoingSpirit_Ghost_SelfDamageDebuff,2,CharacterStatus.Unselectable,
GE_SG_GreaterWaterElemental_BurrowBuff,0,Status.Untargetable,
GE_SG_GreaterWaterElemental_BurrowBuff,1,Status.Stasis,
GE_SG_GreaterWaterElemental_BurrowBuff,2,CharacterStatus.Invisible,
GE_SG_Wisp_SaveSelf,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SG_Wisp_SaveSelf,1,CharacterStatus.Immobilized,
GE_SG_Wisp_SaveSelf,2,CharacterStatus.Unhittable,
GE_SG_Wisp_SaveSelf,3,CharacterStatus.Uninterruptible,
GE_SG_Wisp_SaveSelf,4,CharacterStatus.Unselectable,
GE_SG_Wisp_SaveSelf,5,CharacterStatus.Untargetable,
GE_SH_BossSpider_SpecialFallDamage,0,CharacterStatus.IgnoreFallDamage,
GE_SH_BossSpider_SpecialFallDamage_Immobilize,0,CharacterStatus.IgnoreMoveInput,cannot move
GE_SH_BossSpider_SpecialFallDamage_Immobilize,1,CharacterStatus.Immobilized,
GE_SH_BossSpider_Swarm_Dot,0,CustomAssetTags.SH.BossSpider.Swarm,
GE_SH_BossSpider_Tether_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SH_BossSpider_Tether_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_SH_BossSpider_Tether_Stun,2,CharacterStatus.IgnoreActionInput,cannot act
GE_SH_BossSpider_Tether_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_SH_GravesnareKidnapper_KidnapBite_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SH_GravesnareKidnapper_KidnapBite_Stun,1,CharacterStatus.IgnoreActionInput,cannot act
GE_SH_GravesnareKidnapper_KidnapBite_Stun,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_SH_GravesnareKidnapper_KidnapBite_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_SH_Venomdrinker_CastSlowHomingProjectile_Targeted,0,CustomGrantedTags.SH.Venomdrinker.CastSlowHomingProjectile.Targeted,
GE_SP_BossMarcass_ChanneledPulsingDamage_Absorb,0,CharacterStatus.Uninterruptible,
GE_SP_BossMarcass_ChanneledPulsingDamage_Absorb,1,CustomAssetTags.SP.BossMarcass.Stampede.Stop,
GE_SP_BossMarcass_PairUp_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SP_BossMarcass_PairUp_Stun,1,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_SP_BossMarcass_PairUp_Stun,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_SP_BossMarcass_PairUp_Stun,3,CharacterStatus.IgnoreActionInput,cannot act
GE_SP_FrostWolf_Pursuit_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_SP_FrostWolf_Pursuit_Stun,1,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_SP_FrostWolf_Pursuit_Stun,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_SP_FrostWolf_Pursuit_Stun,3,CharacterStatus.IgnoreActionInput,cannot act
GE_SP_PolarBear_Stomp_Immobilize,0,CharacterStatus.Immobilized,
GE_SP_PolarBear_Stomp_Immobilize,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_SP_PolarBear_Tornadoes_ImmuneToTornado,0,CustomAssetTags.SP.PolarBear.Tornadoes.Immune,
GE_ST_BloodCreationBig_SaveSelf,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_ST_BloodCreationBig_SaveSelf,1,CharacterStatus.Immobilized,
GE_ST_BloodCreationBig_SaveSelf,2,CharacterStatus.Unhittable,
GE_ST_BloodCreationBig_SaveSelf,3,CharacterStatus.Uninterruptible,
GE_ST_BloodCreationBig_SaveSelf,4,CharacterStatus.Unselectable,
GE_ST_BloodCreationBig_SaveSelf,5,CharacterStatus.Untargetable,
GE_ST_BloodCreation_SaveSelf,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_ST_BloodCreation_SaveSelf,1,CharacterStatus.Immobilized,
GE_ST_BloodCreation_SaveSelf,2,CharacterStatus.Unhittable,
GE_ST_BloodCreation_SaveSelf,3,CharacterStatus.Uninterruptible,
GE_ST_BloodCreation_SaveSelf,4,CharacterStatus.Unselectable,
GE_ST_BloodCreation_SaveSelf,5,CharacterStatus.Untargetable,
GE_ST_BossArbiter_ArenaProjectiles_Damage,0,CustomGrantedTags.Enemies.BossArbiter.ArenaProjectiles.OverlappingActive,
GE_ST_BossArbiter_GiveTruesight_Buff2,0,CustomAssetTags.ST.BossArbiter.GiveTruesight.Buff,
GE_ST_BossArbiter_GiveTruesight_Exhaust,0,CustomAssetTags.ST.BossArbiter.GiveTruesight.Exhaust,
GE_ST_BossArbiter_GiveTruesight_Truesight,0,CustomAssetTags.ST.BossArbiter.GiveTruesight.Truesight,
GE_ST_BossArbiter_MazeNuke_Vanish,0,CharacterStatus.ForceHideOverheadWidget,
GE_ST_BossArbiter_Maze_BlockSkills,0,CharacterStatus.Silenced,cannot cast
GE_ST_BossArbiter_Maze_BlockSkills,1,CharacterStatus.BlockAllSkills,cannot use abilities
GE_ST_BossArbiter_Maze_Safe,0,CustomAssetTags.ST.BossArbiter.Maze.Safe,
GE_ST_BossArbiter_Maze_SeeMaze,0,CustomAssetTags.ST.BossArbiter.GiveTruesight.Truesight,
GE_ST_BossArbiter_PermanentTruesight_Buff,0,CustomAssetTags.ST.BossArbiter.GiveTruesight.Permanent,
GE_ST_BossArbiter_PermanentTruesight_Buff,1,CustomAssetTags.ST.BossArbiter.GiveTruesight.Truesight,
GE_ST_BossDefenseEye_Immunity,0,CharacterStatus.Unhittable,
GE_ST_BossDefenseEye_Immunity,1,CharacterStatus.Untargetable,
GE_ST_BossDefenseEye_SearchLight_PlayerHasteBuff,0,CustomGrantedTags.Bowguy.ProcHasteBuff,
GE_ST_BossGatekeeper_Invulnerable,0,CharacterStatus.Unhittable,
GE_ST_BossGatekeeper_Invulnerable,1,CharacterStatus.Unselectable,
GE_ST_BossGatekeeper_Invulnerable,2,CharacterStatus.Untargetable,
GE_ST_BossGatekeeper_Invulnerable,3,CharacterStatus.ForceHideOverheadWidget,
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,1,CharacterStatus.IgnoreActionInput,cannot act
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,3,CharacterStatus.IgnoreFallDamage,
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,4,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,5,CharacterStatus.Immobilized,
GE_ST_BossGatekeeper_PullAndCastedAoe_Imobalize,6,CharacterStatus.Silenced,cannot cast
GE_Shared_Allies_SetSpeed,0,Significance.Server.Force.Highest,
GE_Shared_BeingPulled,0,CustomAssetTags.Shared.BeingPulled,
GE_Shared_BlindDeaf_NoAggro,0,CharacterStatus.Blind,
GE_Shared_BlindDeaf_NoAggro,1,CharacterStatus.Deaf,
GE_Shared_ForceHideOverheadWidget,0,CharacterStatus.ForceHideOverheadWidget,
GE_Shared_Idle_Sleep_Blind,0,CharacterStatus.Blind,
GE_Shared_Idle_Sleep_Blind,1,CharacterStatus.Deaf,
GE_Shared_Immunity_AllCC,0,CharacterStatus.IgnorePush,
GE_Shared_NPC_FollowJump_FollowJumpEffect,0,CharacterStatus.ForceHideOverheadWidget,
GE_Shared_NPC_FollowJump_FollowJumpEffect,1,CharacterStatus.Untargetable,
GE_Shared_NPC_FollowJump_FollowJumpEffect,2,CharacterStatus.Unhittable,
GE_Shared_NPC_FollowJump_FollowJumpEffect,3,CharacterStatus.Ghosted,
GE_Shared_NPC_FollowJump_FollowJumpEffect,4,CharacterStatus.Unselectable,
GE_Shared_NPC_FollowJump_FollowJumpEffect,5,CharacterStatus.Blind,
GE_Shared_NPC_FollowJump_FollowJumpEffect,6,CharacterStatus.Deaf,
GE_Shared_NPC_FollowJump_FollowJumpEffect,7,CharacterStatus.IgnoreOutOfWorldBounds,
GE_Shared_NPC_FollowJump_PreJumpEffect,0,CharacterStatus.ForceHideOverheadWidget,
GE_Shared_NPC_FollowJump_PreJumpEffect,1,CharacterStatus.Untargetable,
GE_Shared_NPC_FollowJump_PreJumpEffect,2,CharacterStatus.Unhittable,
GE_Shared_NPC_FollowJump_PreJumpEffect,3,CharacterStatus.Ghosted,
GE_Shared_NPC_FollowJump_PreJumpEffect,4,CharacterStatus.Unselectable,
GE_Shared_NPC_FollowJump_PreJumpEffect,5,CharacterStatus.Blind,
GE_Shared_NPC_FollowJump_PreJumpEffect,6,CharacterStatus.Deaf,
GE_Shared_NPC_FollowJump_PreJumpEffect,7,CharacterStatus.Invisible,
GE_Shared_NPC_FollowJump_PreJumpEffect,8,CharacterStatus.IgnoreOutOfWorldBounds,
GE_Shared_NPC_ReturningHomeBuff,0,Significance.Server.Force.Highest,
GE_Shared_NPC_ReturningHomeBuff,1,Status.DamageImmune,
GE_Shared_NPC_ReturningHomeBuff,2,Status.Stasis,
GE_Shared_Passive_PowerScaler,0,CharacterStatus.Mercenary,
GE_Shared_ResetEncounter,0,CharacterStatus.Untargetable,
GE_Shared_ResetEncounter,1,CharacterStatus.Unhittable,
GE_Shared_ResetEncounter,2,CharacterStatus.Blind,
GE_Shared_ResetEncounter,3,CharacterStatus.Deaf,
GE_Shared_ResetEncounter,4,EffectLogic.System,
GE_Shared_ResetEncounter,5,GameplayEffect.PermanentNotRemovable,
GE_Shared_ResetEncounter,6,CharacterStatus.Unselectable,
GE_Shared_RespawnCooldown,0,Cooldown.Respawn,
GE_Shared_RespawnGracePeriod,0,CharacterStatus.PauseSuccessiveThreatGeneration,
GE_Shared_SpiritTriggeredBuff,0,CharacterStatus.SpiritBuffed,
GE_Shared_SpiritTriggeredBuff_Healer,0,CharacterStatus.SpiritBuffed,
GE_Shared_SpiritTriggeredBuff_NotTank,0,CharacterStatus.SpiritBuffed,
GE_Shared_Stationary,0,CharacterStatus.Immobilized,
GE_Shared_Stationary,1,CharacterStatus.IgnorePush,
GE_Shared_StatusEffect_Incited,0,CharacterStatus.Incited,
GE_Shared_Status_IgnoreAutoAttackInput,0,CharacterStatus.IgnoreAutoAttackInput,
GE_Shared_Stealth,0,CharacterStatus.Stealth,
GE_Shared_Talent_AbilityCommitToSpiritRefund_Proc,0,CustomGrantedTags.Rime.Talent.AbilityCommitToSpiritRefund.Proc,
GE_Shared_TargetDummy_IgnoreHealThreat,0,CharacterStatus.IgnoreObservedHealThreat,
GE_Shared_ZoneAIPostDeathEffect,0,CharacterStatus.Untargetable,
GE_Shared_ZoneAIPostDeathEffect,1,CharacterStatus.Unhittable,
GE_Shared_ZoneAIPostDeathEffect,2,CharacterStatus.Blind,
GE_Shared_ZoneAIPostDeathEffect,3,CharacterStatus.Deaf,
GE_Shared_ZoneAIPostDeathEffect,4,EffectLogic.System,
GE_Shared_ZoneAIPostDeathEffect,5,GameplayEffect.PermanentNotRemovable,
GE_Shared_ZoneAIPostDeathEffect,6,CharacterStatus.Unselectable,
GE_Shared_ZoneAIPostDeathEffect,7,CharacterStatus.IgnoreObservedHealThreat,
GE_Shared_ZoneAIPostDeathEffect,8,CharacterStatus.DoNotReceiveThreadPropagation,
GE_Shared_ZoneAISpawnFadeIn,0,CharacterStatus.Untargetable,
GE_Shared_ZoneAISpawnFadeIn,1,CharacterStatus.Unhittable,
GE_Shared_ZoneAISpawnFadeIn,2,CharacterStatus.Blind,
GE_Shared_ZoneAISpawnFadeIn,3,CharacterStatus.Deaf,
GE_Shared_ZoneAISpawnFadeIn,4,EffectLogic.System,
GE_Shared_ZoneAISpawnFadeIn,5,GameplayEffect.PermanentNotRemovable,
GE_Shared_ZoneAISpawnFadeIn,6,CharacterStatus.Unselectable,
GE_Sune_AutoAttackParryDebuff_Debuff,0,CustomGrantedTags.Sune.AutoAttackParryDebuff.Debuff,
GE_Sune_BuffedTargetedCastedHealOrDamage_Buff,0,CustomGrantedTags.BuffedTargetedCastedHealOrDamage.Buff,
GE_Sune_DamageTransferAura_AllyBuff_Stacker,0,CustomGrantedTags.Sune.DamageTransferAura.Stacker,
GE_Sune_DamageTransferAura_SelfBuff,0,CustomGrantedTags.Sune.DamageTransferAura.SelfBuff,
GE_Sune_DroppedPulseAoe_SelfBuff,0,CustomGrantedTags.Sune.DroppedPulseAoe.InAoe,
GE_Sune_InstantConeStunAndPull_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Sune_InstantConeStunAndPull_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Sune_InstantConeStunAndPull_Stun,2,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Sune_InstantConeStunAndPull_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Sune_InstantConteStunAndPull_Pull_Activator,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Sune_InstantConteStunAndPull_Pull_Activator,1,CharacterStatus.IgnoreActionInput,cannot act
GE_Sune_InstantConteStunAndPull_Pull_Activator,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_Sune_InstantConteStunAndPull_Pull_Activator,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Sune_InstantConteStunAndPull_Pull_Activator,4,CharacterStatus.IgnorePush,
GE_Sune_InstantConteStunAndPull_Pull_Activator,5,CharacterStatus.IgnoreFallDamage,
GE_Sune_SingleTargetInterrupt_Lockout,0,Status.Silenced,
GE_Sune_SingleTargetInterrupt_Lockout,1,CharacterStatus.Silenced,cannot cast
GE_Sune_SpiritTriggeredBuff,0,CharacterStatus.SpiritBuffed,
GE_Sune_Talent_AoeMelee_CooldownProc_Proc,0,CustomGrantedTags.Sune.Talent.AoeMelee.CooldownProc.Procced,
GE_Sune_Talent_DeathPrevention_Cooldown,0,CustomGrantedTags.Sune.Talent.DeathPrevention.OnCooldown,
GE_Sune_Talent_DroppedPulseAoe_StackingBoostBuff,0,CustomGrantedTags.Sune.Talent.DroppedPulseAoe.StackingBoostBuff.Buff,
GE_Sune_Talent_SingleTargetAbsorb_ParryBoost_Buff,0,CustomGrantedTags.Sune.Talent.SingleTargetAbsorb.ParryBoost,
GE_Sune_Talent_SingleTargetFillerMelee_AoeProcBuff_Buff,0,CustomGrantedTags.Sune.Talent.SingleTargetFillerMelee.AoeProcBuff,
GE_Talent_HeavyMeleeDotBoost_IncreasedDotDamage,0,CustomGrantedTags.Gunde.Talent.HeavyMeleeDotBoost.IncreasedDotDamage.Proc,
GE_Trait_BigBlowMitigation_Cooldown,0,CustomGrantedTags.Trait.BigBlowMitigation.Cooldown,
GE_Trait_DeathPreventionWithImmunity_Cooldown,0,CustomGrantedTags.Trait.DeathPreventionWithImmunity.Cooldown,
GE_Trait_GemSingleTargetProcOnDamageHeal_Buff,0,CustomGrantedTags.GemBonus.SingleTargetProcOnDamage.Buff,
GE_Trait_GemSingleTargetProcOnDamageHeal_Debuff,0,CustomGrantedTags.GemBonus.SingleTargetProcOnDamage.Debuff,
GE_Trait_GemTargetedSpikeProc_KnockBackImmunity,0,CustomGrantedTags.Trait.GemTargetedSpikeProc.KnockBackImunity,
GE_UB_BossArchbishop_SpawnOrbs_Orb_InvisibleImmuneAndUntargetable,0,Status.Stasis,
GE_UB_BossArchbishop_SpawnOrbs_Orb_InvisibleImmuneAndUntargetable,1,Status.Untargetable,
GE_UB_BossArchbishop_SpawnOrbs_Orb_InvisibleImmuneAndUntargetable,2,CharacterStatus.ForceHideOverheadWidget,
GE_UB_BossArchbishop_SpawnOrbs_Orb_InvisibleImmuneAndUntargetable,3,CharacterStatus.Unselectable,
GE_UB_BossLifebringer_ImmuneAndUntargetable,0,CharacterStatus.Unhittable,
GE_UB_BossLifebringer_ImmuneAndUntargetable,1,CharacterStatus.Untargetable,
GE_UB_BossLunatic_ChasePlayer_Mark,0,Status.FK_BossElfDragon.DashTarget,
GE_UB_BossLunatic_ChasePlayer_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UB_BossLunatic_ChasePlayer_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UB_BossLunatic_ChasePlayer_Stun,2,CharacterStatus.Immobilized,
GE_UB_BossLunatic_ChasePlayer_Stun,3,CharacterStatus.Silenced,cannot cast
GE_UB_BossMarcassCree_Minion_ChanneledAttack_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UB_BossMarcassCree_Minion_ChanneledAttack_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UB_BossMarcassCree_Minion_ChanneledAttack_Stun,2,CharacterStatus.Immobilized,
GE_UB_BossMarcassCree_Minion_ChanneledAttack_Stun,3,CharacterStatus.Silenced,cannot cast
GE_UB_BossMarcassCree_Minion_ChanneledAttack_Stun,4,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UB_BossOperator_Mounted_ImmuneBuff,0,Status.Stasis,
GE_UB_BossOperator_Mounted_ImmuneBuff,1,Status.Silenced,
GE_UB_BossOperator_Mounted_ImmuneBuff,2,Status.Untargetable,
GE_UB_BossWarMachine_Dismounted_ImmuneBuff,0,Status.Stasis,
GE_UB_BossWarMachine_Dismounted_ImmuneBuff,1,Status.Untargetable,
GE_UB_BossWarMachine_Dismounted_ImmuneBuff,2,Status.Silenced,
GE_UB_CadavrianBannerman_AoeStun_Stun,0,CharacterStatus.IgnoreMoveInput,cannot move
GE_UB_CadavrianBannerman_AoeStun_Stun,1,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_UB_CadavrianBannerman_AoeStun_Stun,2,CharacterStatus.IgnoreActionInput,cannot act
GE_UB_CadavrianBannerman_AoeStun_Stun,3,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UB_HealingMinion_PostDeathCleanse_Buff,0,GameplayEffect.CCImmune,
GE_UB_HealingMinion_PostDeathCleanse_Buff,1,Event.Buff,
GE_UB_NecroticMas_CastedReviveAndConvert_BeingRevived,0,CustomAssetTags.UB.NecroticMass.ReservedForRevive,
GE_UB_NecroticMass_PreSpawnedStatus,0,CharacterStatus.Invisible,
GE_UB_NecroticMass_PreSpawnedStatus,1,CharacterStatus.Ghosted,
GE_UB_NecroticMass_PreSpawnedStatus,2,CharacterStatus.Immobilized,
GE_UB_NecroticMass_PreSpawnedStatus,3,CharacterStatus.Unhittable,
GE_UB_NecroticMass_PreSpawnedStatus,4,CharacterStatus.Unselectable,
GE_UB_NecroticMass_PreSpawnedStatus,5,CharacterStatus.Untargetable,
GE_UB_NightclawBreacher_CastedAoeStun_Stun,0,CharacterStatus.IgnoreMoveInput,cannot move
GE_UB_NightclawBreacher_CastedAoeStun_Stun,1,CharacterStatus.Immobilized,
GE_UB_NightclawBreacher_CastedAoeStun_Stun,2,CharacterStatus.IgnoreActionInput,cannot act
GE_UB_NightclawBreacher_CastedAoeStun_Stun,3,CharacterStatus.Silenced,cannot cast
GE_UB_NightclawBreacher_ThrowRock_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UB_NightclawBreacher_ThrowRock_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UB_NightclawBreacher_ThrowRock_Stun,2,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_UB_NightclawBreacher_ThrowRock_Stun,3,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UC_BossBaptist_CircleDebuff,0,Ability.Skill.BossBaptist.CircleDebuff,
GE_UC_BossBaptist_CircleDebuff_WaveDamage,0,Ability.Skill.BossBaptist.WaveDamage,
GE_UC_BossSoulKing_ConeAOE_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UC_BossSoulKing_ConeAOE_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UC_BossSoulKing_ConeAOE_Stun,2,CharacterStatus.Immobilized,
GE_UC_BossSoulKing_ConeAOE_Stun,3,CharacterStatus.Silenced,cannot cast
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,2,CharacterStatus.Immobilized,
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,3,CharacterStatus.Silenced,cannot cast
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,4,CharacterStatus.Invisible,
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,5,CharacterStatus.Unhittable,
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,6,CharacterStatus.Untargetable,
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,7,CharacterStatus.UC_SoulKing.Incarcerated,
GE_UC_BossSoulKing_PassiveAOEPools_Dot,0,Event.Debuff.CorruptedBlood,
GE_UC_BossSoulKing_SingleRoot_Debuff,0,CharacterStatus.IgnoreMoveInput,cannot move
GE_UC_BossSoulKing_SingleRoot_Debuff,1,CharacterStatus.Immobilized,
GE_UC_CadavrianCrusader_Charge_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_UC_CadavrianCrusader_Charge_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_UC_CadavrianCrusader_Charge_Stun,2,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UC_CadavrianCrusader_Charge_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_UC_CadavrianDeathPriest_ChannelMultiTargetHeal_HasteBuff,0,Ability.Skill.DeathPriest.HasteHealBuff,
GE_UC_CadavrianDeathPriest_ChanneledMultiTargetHeal_HealBuff,0,Ability.Skill.DeathPriest.HasteHealBuff,
GE_UC_CadavrianDeathPriest_TwoTargetDot_Damage,0,Ability.Skill.DeathPriest.TwoTargetDot,
GE_UC_CadavrianSharpShooter_AimedShot_Bleed,0,Ability.Skill.CadavrianSharpshooter.AimedShotBleed,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,0,CharacterStatus.Untargetable,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,1,Status.Untargetable,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,2,CharacterStatus.Ghosted,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,3,CharacterStatus.ForceHideOverheadWidget,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,4,CharacterStatus.Invisible,
GE_UC_RotBringer_SpreadingAoeDot_Dot,0,Ability.Skill.BossBaptist.CircleDot,
GE_UC_RottenWretchHands_PassiveAOEPools_Dot,0,Event.Debuff.CorruptedBlood,
GE_UC_UndyingGuardian_AoeFear,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UC_UndyingGuardian_AoeFear,1,CharacterStatus.Immobilized,
GE_UC_UndyingGuardian_CastedAoeRoot_Root,0,Ability.Skill.UndyingGuardian.Shackle,
GE_UC_UndyingGuardian_CastedAoeRoot_Root,1,CharacterStatus.Immobilized,
GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_DamageCooldown,0,CharacterStatus.CM_BossYrsa.ScytheDamageCooldown,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_SlowEffect,0,CustomGrantedTags.UM.BossSlavetraderBrull.SlowAOESlow,
GE_UM_GorestainedButcher_Enrage,0,CustomAssetTags.UM.GorestainedButcher.Enrage.Cooldown,
GE_UM_GorestainedButcher_Enrage,1,CharacterStatus.Enraged,
GE_UM_GorestainedButcher_Enrage_Cooldown,0,CustomAssetTags.UM.GorestainedButcher.Enrage.Cooldown,
GE_UM_UrrakWitch_GroundRoots_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_UM_UrrakWitch_GroundRoots_Stun,1,CharacterStatus.IgnoreActionInput,cannot act
GE_UM_UrrakWitch_GroundRoots_Stun,2,CharacterStatus.IgnoreMoveInput,cannot move
GE_UM_UrrakWitch_GroundRoots_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_UM_UrrakWitch_ProjectileVolley_Dot,0,CustomAssetTags.Bowguy.CastedProjectileHeavyDamage.Ability,
GE_VC_BossBrute_Enrage,0,CustomAssetTags.UM.GorestainedButcher.Enrage.Cooldown,
GE_VC_BossBrute_Enrage_Cooldown,0,CustomAssetTags.UM.GorestainedButcher.Enrage.Cooldown,
GE_VV_BlackmistCutthroat_Teleport_Fade,0,CharacterStatus.Unselectable,
GE_VV_BlackmistCutthroat_Teleport_Fade,1,CharacterStatus.Unhittable,
GE_VV_BlackmistCutthroat_Teleport_Fade,2,CharacterStatus.Untargetable,
GE_VV_BlackmistWhisperer_AoeDebuff_Debuff,0,CustomAssetTags.VV.BlackmistWhisperer.AoeDebuff.Debuff,
GE_VV_BlackmistWhisperer_Silence_Silence,0,CharacterStatus.Silenced,cannot cast
GE_VV_BossChilgar_IceColdWater_Slow_Linger,0,CustomAssetTags.Environment.IceColdWater.Immune,
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,2,CharacterStatus.Immobilized,
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,3,CharacterStatus.Silenced,cannot cast
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,4,GameplayEffect.VV_BossFrostTroll_IceBlock.Freeze,
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,5,CharacterStatus.IgnorePush,
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,6,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,7,CharacterStatus.BlockAllSkills,cannot use abilities
