id,constants_ordinal,name,curve_ref,value_known,value_curve_ref,value_default,value_unresolved_reason
GA_Lisa_SingleTargetDot_C,3,CooldownDuration,Lisa.SingleTargetDot.Cooldown,20.0,,,
GA_Lisa_SingleTargetDot_C,4,Duration,Lisa.SingleTargetDot.Duration,6.0,,,
GA_Lisa_SingleTargetDot_C,5,MaxDuration,Lisa.SingleTargetDot.Duration,6.0,,,
GA_Lisa_SingleTargetDot_C,6,MaxRangeRef,Lisa.RangedMaxRange,3000.0,,,
GA_Lisa_SingleTargetDot_C,7,Resource Gain Per Tick,Lisa.SingleTargetDot.ResourceGainPerTick,4.0,,,
GA_Lisa_SingleTargetDot_C,8,Resource Gain Per Tick Crit,Lisa.SingleTargetDot.ResourceGainCritPerTick,6.0,,,
GA_Lisa_SingleTargetrRemovalSpender_C,0,Heal Multiplier,Lisa.SingleTargetStaggerRemovalSpender.StaggerToHealMultiplier,2.0,,,
GA_Lisa_SingleTargetrRemovalSpender_C,1,Health Multiplier Stagger Threshold,Lisa.SingleTargetStaggerRemovalSpender.StaggerThreshold.MaxHealthMultiplier,0.3,,,
GA_Lisa_SingleTargetrRemovalSpender_C,2,Max Range Ref,Lisa.RangedMaxRange,3000.0,,,
GA_Lisa_SingleTargetrRemovalSpender_C,3,Removal Percentage,Lisa.SingleTargetStaggerRemovalSpender.StaggerRemovalPercentage,0.08,,,
GA_Lisa_SingleTargetrRemovalSpender_C,4,StaggerRemoval IntCoefficient Ref,Lisa.SingleTargetStaggerRemovalSpender.StaggerRemovalIntCoefficient,7.875,,,
GA_Lisa_SingleTargetrRemovalSpender_C,5,StaggerRemoval SpreadMax Ref,Lisa.SingleTargetStaggerRemovalSpender.StaggerRemovalSpreadMax,1.1,,,
GA_Lisa_SingleTargetrRemovalSpender_C,6,StaggerRemoval SpreadMin Ref,Lisa.SingleTargetStaggerRemovalSpender.StaggerRemovalSpreadMin,0.9,,,
GA_Lisa_SingleTargetrRemovalSpender_C,7,StaggerRemovalPercentageToManaGained ManaFactor Ref,Lisa.SingleTargetStaggerRemovalSpender.StaggerRemovalPercentageToManaGained.ManaFactor,0.32,,,
GA_Lisa_TargetedAoeSilence_C,0,BaseRadius,Bowguy.TargetedAoeDamage.Radius,700.0,,,
GA_Lisa_TargetedAoeSilence_C,1,CooldownDuration,Lisa.TargetedAoeSilence.Cooldown,300.0,,,
GA_Lisa_TargetedAoeSilence_C,2,MaxRange,Lisa.RangedMaxRange,3000.0,,,
GA_Lisa_TargetedAoeSilence_C,3,RangeDown,Lisa.TargetedAoeSilence.MaxRangeDown,2000.0,,,
GA_Lisa_TargetedAoeSilence_C,4,RangeUp,Lisa.TargetedAoeSilence.MaxRangeUp,1500.0,,,
GA_Lisa_TeleportForward_C,0,CooldownDuration,Lisa.TeleportForward.CooldownDuration,15.0,,,
GA_Lisa_TeleportForward_C,1,MoveDistanceRef,Lisa.TeleportForward.Distance,1000.0,,,
GA_Mara_AoeAttackBuilder_C,0,Combo Point Gain,Mara.AoeAttackBuilder.ComboPointGainPerHit,1.0,,,
GA_Mara_AoeAttackBuilder_C,1,Combo Point Gain on Crit,Mara.AoeAttackBuilder.ComboPointGainAtCrit,2.0,,,
GA_Mara_AoeAttackBuilder_C,2,Poison Max Ticks,Mara.AoeAttackBuilder.Poison.MaxTicks,6.0,,,
GA_Mara_AoeAttackBuilder_C,3,Radius,Mara.AoeAttackBuilder.Radius,800.0,,,
GA_Mara_AoeAttackBuilder_C,4,Target Count Threshold Ref,Mara.AoeAttackBuilder.NumTargetsDamageFalloffThreshold,8.0,,,
GA_Mara_AoeAttackSpender_C,0,Damage Multiplier Per Combo Point,Mara.AoeAttackSpender.DamageMultiplierPerComboPoint,0.2,,,
GA_Mara_AoeAttackSpender_C,1,Radius,Mara.AoeAttackSpender.Radius,800.0,,,
GA_Mara_AoeAttackSpender_C,2,Target Count Threshold Ref,Mara.AoeAttackSpender.NumTargetsDamageFalloffThreshold,8.0,,,
GA_Mara_AutoAttack_C,0,EnergyGainProc Chance,Mara.AutoAttack.EnergyGainProc.Chance,0.15,,,
GA_Mara_AutoAttack_C,1,EnergyGainProc EnergyAmount,Mara.AutoAttack.EnergyGainProc.EnergyGain,20.0,,,
GA_Mara_AutoAttack_C,2,Max Range Ref,Mara.MeleeRange,500.0,,,
GA_Mara_BleedAttackSpender_C,0,Base Duration,Mara.BleedAttackSpender.BaseDuration,12.0,,,
GA_Mara_BleedAttackSpender_C,1,CreepingDeath HasteToBonusDamage MaxBonus Ref,Mara.HasteToPoisonAndBleedDamageBonus.MaxBonus,,Mara.HasteToPoisonAndBleedDamageBonus.MaxBonus,1.0,
GA_Mara_BleedAttackSpender_C,2,CreepingDeath HasteToBonusDamage Scaler Ref,Mara.HasteToPoisonAndBleedDamageBonus.Scaler,0.5,,,
GA_Mara_BleedAttackSpender_C,3,Duration Increase Per Combo Point,Mara.BleedAttackSpender.DurationIncreasePerComboPoint,3.0,,,
GA_Mara_BleedAttackSpender_C,4,Energy Gain Per Tick,Mara.BleedAttackSpender.EnergyGainPerTick,2.0,,,
GA_Mara_BleedAttackSpender_C,5,Initial Hit Damage Increase Per Combo Point,Mara.BleedAttackSpender.InitialDamage.DamageMultiplierPerComboPoint,0.0,,,
GA_Mara_BleedAttackSpender_C,6,Max Range,Mara.MeleeRange,500.0,,,
GA_Mara_BleedAttackSpender_C,7,Talent Bloodrush TickRateIncrease Ref,Mara.BleedAttackSpender.Talent.IncreasedTickRateWhileSingle.TickRateIncrease,1.2,,,
GA_Mara_ChargedDoubleAttackBuilder_C,0,AoeDamage ProcChance,Mara.ChargedDoubleAttackBuilder.Talent.AoeDamage.ProcChance,0.2,,,
GA_Mara_ChargedDoubleAttackBuilder_C,1,AoeDamage Radius,Mara.ChargedDoubleAttackBuilder.Talent.AoeDamage.Radius,700.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,2,AoeDamage TargetCountThreshold,Mara.ChargedDoubleAttackBuilder.Talent.AoeDamage.NumTargetsDamageFalloffThreshold,10.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,3,Combo Point Gain,Mara.ChargedDoubleAttackBuilder.ComboPointGain,2.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,4,Combo Point Gain Crit,Mara.ChargedDoubleAttackBuilder.ComboPointGainAtCrit,3.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,5,CooldownDuration,Mara.ChargedDoubleAttackBuilder.ChargeTime,9.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,6,EnergyGained,Mara.ChargedDoubleAttackBuilder.EnergyGain,30.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,7,Max Charges,Mara.ChargedDoubleAttackBuilder.NumOfCharges,3.0,,,
GA_Mara_ChargedDoubleAttackBuilder_C,8,Max Range,Mara.MeleeRange,500.0,,,
GA_Mara_ChargedResourceRefillSelfBuff_C,0,CooldownDuration,Mara.ChargedResourceRefillSelfBuff.ChargeDuration,60.0,,,
GA_Mara_ChargedResourceRefillSelfBuff_C,1,Energy Gain Multiplier,Mara.ChargedResourceRefillSelfBuff.EnergyGainMultiplier,1.2,,,
GA_Mara_ChargedResourceRefillSelfBuff_C,2,Max Charges,Mara.ChargedResourceRefillSelfBuff.MaxCharges,1.0,,,
GA_Mara_ChargedTeleportBehindTarget_C,0,CooldownDuration,Mara.ChargedTeleportBehindTarget.ChargeDuration,30.0,,,
GA_Mara_ChargedTeleportBehindTarget_C,1,Max Charges,Mara.ChargedTeleportBehindTarget.MaxCharges,2.0,,,
GA_Mara_ChargedTeleportBehindTarget_C,2,Max Range Ref,Mara.ChargedTeleportBehindTarget.MaxRange,3000.0,,,
GA_Mara_CopyCharacterDamage_C,0,Duration,Mara.CopyCharacterDamage.Duration,20.0,,,
GA_Mara_HeavyAttackSpender_C,0,AoeAttackBuilderStacksHeavyAttackSpenderBuff DmgMultiplier Ref,Mara.AoeAttackBuilder.Talent.HeavyAttackSpenderDamageIncrease.DamageMultiplierPerStack,0.12,,,
GA_Mara_HeavyAttackSpender_C,1,Damage Multiplier Per Combo Point,Mara.HeavyAttackSpender.DamageMultiplierPerComboPoint,0.2,,,
GA_Mara_HeavyAttackSpender_C,2,Max Range,Mara.MeleeRange,500.0,,,
GA_Mara_HeavyAttackSpender_C,3,NewHemotoxin VisualDelay Ref,Mara.BleedAttackSpender.Talent.ExplosivePoison.Poison.VisualDelay,0.35,,,
GA_Mara_MeleeInterrupt_C,0,CooldownDuration,Mara.MeleeInterrupt.Cooldown,16.0,,,
GA_Mara_MeleeInterrupt_C,1,Max Range Ref,Mara.MeleeRange,500.0,,,
GA_Mara_ResetCooldownRefillResouces_C,0,CooldownDuration,Mara.ResetCooldownRefillResources.Cooldown,180.0,,,
GA_Mara_SelfDefenceBuff_C,0,CooldownDuration,Mara.SelfDefenceBuff.Cooldown,30.0,,,
GA_Mara_Stealth_C,0,CooldownDuration,Mara.Stealth.Cooldown.Duration,15.0,,,
GA_Mara_StrongerBehindAttackBuilder_C,0,Combo Point Gain,Mara.StrongerBehindAttackBuilder.ComboPointGain,2.0,,,
GA_Mara_StrongerBehindAttackBuilder_C,1,Combo Point Gain Crit,Mara.StrongerBehindAttackBuilder.ComboPointGainAtCrit,3.0,,,
GA_Mara_StrongerBehindAttackBuilder_C,2,Damage Multiplier Behind Target,Mara.StrongerBehindAttackBuilder.DamageMultiplierBehind,1.4,,,
GA_Mara_StrongerBehindAttackBuilder_C,3,Max Range,Mara.MeleeRange,500.0,,,
GA_Mara_StrongerBehindAttackBuilder_C,4,Poison Combo Points Multiplier,Mara.StrongerBehindAttackBuilder.Poison.ComboPointGainMultiplier,3.0,,,
GA_Mara_StunSpender_C,0,Additional Duration Per Combo Point,Mara.StunSpender.AdditionalDurationPerComboPoints,1.0,,,
GA_Mara_StunSpender_C,1,Base Duration,Mara.StunSpender.BaseDuration,1.0,,,
GA_Mara_StunSpender_C,2,CooldownDuration,Mara.StunSpender.Cooldown,24.0,,,
GA_Mara_StunSpender_C,3,MaxRangeRef,Mara.MeleeRange,500.0,,,
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,Additional Duration,Mara.ResetCooldownRefillResources.Talent.AbilityReplacer.AdditionalDuration,10.0,,,
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,1,CooldownDuration,Mara.ResetCooldownRefillResources.Talent.AbilityReplacer.Cooldown,180.0,,,
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,2,Duration,Mara.ResetCooldownRefillResources.Talent.AbilityReplacer.Duration,10.0,,,
GA_Meiko_AoePull_C,0,CooldownDuration,Meiko.AoePull.Cooldown,60.0,,,
GA_Meiko_AoePull_C,1,Max Radius,Meiko.AoePull.Radius,1400.0,,,
GA_Meiko_ChanneledHeavyDamage_C,0,ChannelingDuration,Meiko.ChanneledHeavyDamage.Duration,1.0,,,
GA_Meiko_ChanneledHeavyDamage_C,1,ChannelingTickInterval,Meiko.ChanneledHeavyDamage.TickInterval,0.25,,,
GA_Meiko_ChanneledHeavyDamage_C,2,Damage Scale Stone,Meiko.MeleeDamageLowHealthSelfBuff.Buff.DamageIncrease,2.0,,,
GA_Meiko_ChanneledHeavyDamage_C,3,Last Strike Damage Increase,Meiko.ChanneledHeavyDamage.LastStrikeDamageIncrease,1.0,,,
GA_Meiko_ChanneledHeavyDamage_C,4,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_ChanneledHeavyDamage_C,5,SpiritPointGainRef,Meiko.SpiritProc.ResourceRefund.FlatSpiritPointGain,2.0,,,
GA_Meiko_ChanneledHeavyDamage_C,6,Talent FinalHitCritChance,Meiko.ChanneledHeavyDamage.Talent.FinalHitCritChance,1.0,,,
GA_Meiko_ChanneledHeavyDamage_C,7,Talent FinalHitSpendCharge DamageMultiplier,Meiko.ChanneledHeavyDamage.Talent.FinalHitSpendCharge.DamageMultiplier,1.35,,,
GA_Meiko_ChargedForwardDash_C,0,Air Exit Speed,Meiko.ChargedForwardDash.DashAirExitSpeed,1000.0,,,
GA_Meiko_ChargedForwardDash_C,1,CooldownDuration,Meiko.ChargedForwardDash.ChargeTime,30.0,,,
GA_Meiko_ChargedForwardDash_C,2,Max Charges,Meiko.ChargedForwardDash.MaxCharges,2.0,,,
GA_Meiko_ChargedForwardDash_C,3,Max Distance,Meiko.ChargedForwardDash.Distance,1000.0,,,
GA_Meiko_ChargedForwardDash_C,4,Speed,Meiko.ChargedForwardDash.DashSpeed,5000.0,,,
GA_Meiko_DamageSoakBuff_C,0,CooldownDuration,Meiko.DamageSoakBuff.ChargeCooldown,30.0,,,
GA_Meiko_DamageSoakBuff_C,1,Max Charges,Meiko.DamageSoakBuff.NumOfCharges,2.0,,,
GA_Meiko_DamageSoakBuff_C,2,MaxNumStones,Meiko.DamageSoakBuff.MaxNumStones,3.0,,,
GA_Meiko_DamageSoakBuff_C,3,Modifier,Perk.IncreasedDurationOrReducedCooldown.ReducedCooldownInSeconds,3.0,,,
GA_Meiko_DamageSoakBuff_C,4,StoneShieldHealthAgilityCoeffRef,Meiko.DamageSoakBuff.AgilityCoefficient,8.624,,,
GA_Meiko_DamageSoakBuff_C,5,StoneShieldHealthTotalSecondaryStatModifier,Meiko.DamageSoakBuff.TotalSecondaryStatModifier,2.0,,,
GA_Meiko_DurationalAoeDamageBuff_C,0,Consumed Buffs To Defensive Buff Damage Multiplier,Meiko.Talent.ConsumedBuffsToDefensiveBuff.DurationalAoeDamageBuff.DamageMultiplier,1.5,,,
GA_Meiko_DurationalAoeDamageBuff_C,1,Consumed Buffs To Defensive Buff Dodge Chance Multiplier,Meiko.Talent.ConsumedBuffsToDefensiveBuff.DurationalAoeDamageBuff.DodgeChanceMultiplier,2.0,,,
GA_Meiko_DurationalAoeDamageBuff_C,2,Dodge Chance,Meiko.DurationalAoeDamageBuff.DodgeChanceIncrease,0.15,,,
GA_Meiko_DurationalAoeDamageBuff_C,3,Duration,Meiko.DurationalAoeDamageBuff.Duration,30.0,,,
GA_Meiko_DurationalAoeDamageBuff_C,4,Radius,Meiko.DurationalAoeDamageBuff.Radius,800.0,,,
GA_Meiko_DurationalAoeDamageBuff_C,5,TargetCountThreshold Ref,Meiko.DurationalAoeDamageBuff.TargetCountDamageScalingThreshold,8.0,,,
GA_Meiko_DurationalAoeDamageBuff_C,6,Tick Interval,Meiko.DurationalAoeDamageBuff.TickInterval,2.0,,,
GA_Meiko_FrontalAoeDebuff_C,0,CooldownDuration,Meiko.FrontalAoeDebuff.Cooldown,120.0,,,
GA_Meiko_FrontalAoeDebuff_C,1,Height Activation Limit,Meiko.FrontalAoeDebuff.HeightActivationLimit,500.0,,,
GA_Meiko_FrontalAoeDebuff_C,2,Push Down Delay,Meiko.FrontalAoeDebuff.PushDownTime,0.02,,,
GA_Meiko_FrontalAoeDebuff_C,3,Range,Meiko.FrontalAoeDebuff.Range,800.0,,,
GA_Meiko_FrontalAoeDebuff_C,4,Width,Meiko.FrontalAoeDebuff.Width,200.0,,,
GA_Meiko_HighDamageCleave_C,0,Cleave radius,Meiko.HighDamageCleave.CleaveRadius,500.0,,,
GA_Meiko_HighDamageCleave_C,1,InstantSelfDefensive MaxStacks,Meiko.HighDamageCleave.Talent.InstantSelfDefensive.MaxStacks,5.0,,,
GA_Meiko_HighDamageCleave_C,2,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_HighDamageCleave_C,3,SpiritPointGainRef,Meiko.SpiritProc.ResourceRefund.FlatSpiritPointGain,2.0,,,
GA_Meiko_HighDamageCleave_C,4,Talent DoubleStrike Chance,Meiko.HighDamageCleave.Talent.DoubleStrike.Chance,0.25,,,
GA_Meiko_HighDamageCleave_C,5,Talent DoubleStrike DamageMultiplier,Meiko.HighDamageCleave.Talent.DoubleStrike.DamageMultiplier,1.0,,,
GA_Meiko_HighDamageCleave_C,6,Talent DoubleStrike Delay,Meiko.HighDamageCleave.Talent.DoubleStrike.DelayBetweenStrikes,0.4,,,
GA_Meiko_HighDamageCleave_C,7,Target Count Threshold Ref,Meiko.HighDamageCleave.TargetThresholdForDamageScale,8.0,,,
GA_Meiko_InstantSelfDefensive_C,0,CooldownDuration,Meiko.InstantSelfDefensive.Heal.Cooldown,10.0,,,
GA_Meiko_InstantSelfDefensive_C,1,DamageReductionPerStack Ref,Meiko.InstantSelfDefensive.Talent.DamageReductionLessHeal.DamageMultiplierPerStack,0.004,,,
GA_Meiko_InstantSelfDefensive_C,2,Heal Multiplier Per Finishing Move,Meiko.InstantSelfDefensive.Heal.HealMultiplierPerFinishingMove,0.4,,,
GA_Meiko_InstantSelfDefensive_C,3,HealCoefficient,Meiko.InstantSelfDefensive.Heal.AgilityCoefficient,2.2,,,
GA_Meiko_InstantSelfDefensive_C,4,InstantSelfDefensiveCharge StacksToDurationMultiplier,Meiko.ChanneledHeavyDamage.Talent.InstantSelfDefensiveCharge.DamageSoakBuff.InvinsibilityDurationPerStack,0.1,,,
GA_Meiko_InstantSelfDefensive_C,5,Max Stacks,Meiko.InstantSelfDefensive.Heal.MaxStacks,50.0,,,
GA_Meiko_MeleeAutoAttack_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeDamageImmediateSelfBuff_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,0,Max Stacks,Meiko.MeleeDamageLowHealthSelfBuff.Buff.MaxStacks,2.0,,,
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,1,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeDamageSelfBuff_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeDamageSelfBuff_C,1,MaxStacks,Meiko.MeleeDamageSelfBuff.Buff.MaxStacks,2.0,,,
GA_Meiko_MeleeDamageSelfBuff_C,2,Radius,Meiko.MeleeDamageSelfBuff.CleaveRadius,500.0,,,
GA_Meiko_MeleeDamageSelfBuff_C,3,Target Count Threshold Ref,Meiko.MeleeDamageSelfBuff.TargetThresholdForDamageScale,5.0,,,
GA_Meiko_MeleeDown_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeDown_C,1,Radius,Meiko.MeleeDown.CleaveRadius,500.0,,,
GA_Meiko_MeleeDown_C,2,Target Count Threshold Ref,Meiko.MeleeDown.TargetThresholdForDamageScale,3.0,,,
GA_Meiko_MeleeInterrupt,0,CooldownDuration,Meiko.MeleeInterrupt.Cooldown,12.0,,,
GA_Meiko_MeleeInterrupt,1,Max Range Ref,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeLeft_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MeleeRight_C,0,MaxRangeRef,Meiko.MeleeRange,500.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,0,CooldownDuration,Meiko.MoveToLocationAoeDamage.Cooldown,60.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,1,Life Time,Meiko.MoveToLocationAoeDamage.Duration,5.3,,,
GA_Meiko_MoveToLocationAoeDamage_C,2,Modifier,Meiko.MoveToLocationAoeDamage.Talent.CooldownReduction.ReductionInSeconds,0.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,3,Move Speed,Meiko.MoveToLocationAoeDamage.MoveSpeed,4000.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,4,Radius,Meiko.MoveToLocationAoeDamage.DamageRadius,500.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,5,RangeDown,Meiko.MoveToLocationAoeDamage.MaxRangeDown,5000.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,6,RangeHorizontal,Meiko.MoveToLocationAoeDamage.MaxRangeHorizontal,3000.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,7,RangeUp,Meiko.MoveToLocationAoeDamage.MaxRangeUp,1000.0,,,
GA_Meiko_MoveToLocationAoeDamage_C,8,Target Count Threshold Ref,Meiko.MoveToLocationAoeDamage.TargetCountDamageScalingThreshold,1.0,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,0,Agility Coefficient,Meiko.DamageSoakBuff.AgilityCoefficient,8.624,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,Armor Increase Percentage,Meiko.DamageSoakBuff.ArmorIncrease,0.2,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,Damage Duration,Meiko.DamageSoakBuff.DamageDuration,1.1,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,3,Damage Radius,Meiko.DamageSoakBuff.DamageRadius,800.0,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,Damage Tick Interval,Meiko.DamageSoakBuff.DamageTickInterval,0.25,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,5,Incomnig Damage Multiplier,Meiko.DamageSoakBuff.IncomnigDamageMultiplier,0.65,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,6,Max Num Stones,Meiko.DamageSoakBuff.MaxNumStones,3.0,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,7,Talent TauntTotem DamageReductionWhileOnCooldown StoneShieldReductionScaler Ref,Meiko.TauntTotem.Talent.DamageReductionWhileOnCooldown.StoneShieldReductionScaler,0.85,,,
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,8,TargetCountThresholdRef,Meiko.DamageSoakBuff.TargetCountThreshold,5.0,,,
GA_Meiko_RangedTaunt_C,0,CooldownDuration,Meiko.RangedTaunt.Cooldown,8.0,,,
GA_Meiko_RangedTaunt_C,1,Max Range,Meiko.RangedTaunt.MaxRange,4000.0,,,
GA_Meiko_RangedTaunt_C,2,Num Of Additional Targets,Meiko.RangedTaunt.NumOfAdditionalTargets,0.0,,,
GA_Meiko_RangedTaunt_C,3,Radius,Meiko.RangedTaunt.MaxRange,4000.0,,,
GA_Meiko_TauntTotem,0,CooldownDuration,Meiko.TauntTotem.WindMode.Cooldown,180.0,,,
GA_Meiko_TauntTotem,1,Max Distance,Meiko.TauntTotem.Distance,250.0,,,
GA_Meiko_TauntTotem,2,Move Duration,Meiko.TauntTotem.MoveDuration,0.5,,,
GA_Mosse_SingleTargetCastedDamageReduction,0,Modifier,Perk.IncreasedDurationOrReducedCooldown.Mosse.ReducedCooldownInSeconds,6.0,,,
GA_Mosse_SingleTargetDispel_C,0,Modifier,Perk.IncreasedDurationOrReducedCooldown.Mosse.Dispel.ReducedCooldownInSeconds,1.0,,,
GA_Sune_AoeMelee,0,AOERadius,Sune.AoeMelee.AoeRadius,800.0,,,
GA_Sune_AoeMelee,1,CooldownDuration,Sune.AoeMelee.Cooldown,18.0,,,
GA_Sune_AoeMelee,2,DamageBoostAndManaRefundDebuff_DamagePerStackRef,Sune.AoeMeleeDamageBoostAndManaRefundDebuff.AoeMeleeBonusDamagePerStack,0.25,,,
GA_Sune_AoeMelee,3,DamageBoostAndManaRefundDebuff_ManaBaseRef,Sune.AoeMeleeDamageBoostAndManaRefundDebuff.ManaRefundBase,100.0,,,
GA_Sune_AoeMelee,4,DamageBoostAndManaRefundDebuff_ManaPerStackRef,Sune.AoeMeleeDamageBoostAndManaRefundDebuff.ManaRefundPerAdditionalStack,50.0,,,
GA_Sune_AoeMelee,5,ResourceProcChanceRef,Sune.AoeMelee.ResourceProcChance,0.3,,,
GA_Sune_AoeMelee,6,SpiritPointsGainRef,Sune.AoeMelee.SpiritPointGain,4.0,,,
GA_Sune_AoeMelee,7,Talent_ResetCdAtTargetInstantAoe_ProcChanceRef,Sune.AoeMelee.Talent.ResetCdAtTargetInstantAoe.ProcChance,0.5,,,
GA_Sune_AoeMelee,8,Target Count Threshold Ref,Sune.AoeMelee.DamageScalingTargetCountThreshold,8.0,,,
GA_Sune_AoeMelee,9,Visual Hit Delay,Sune.AoeMelee.HitVisualDelay,0.3,,,
GA_Sune_AtTargetInstantAoe,0,AoeHitDelayRef,Sune.AtTargetInstantAoe.AoeHitDelay,0.6,,,
GA_Sune_AtTargetInstantAoe,1,AoeRadiusRef,Sune.AtTargetInstantAoe.AoeRadius,800.0,,,
GA_Sune_AtTargetInstantAoe,2,CooldownDuration,Sune.AtTargetInstantAoe.Cooldown,9.0,,,
GA_Sune_AtTargetInstantAoe,3,MainTargetDamageScalerRef,Sune.AtTargetInstantAoe.MainTargetDamageScaler,2.0,,,
GA_Sune_AtTargetInstantAoe,4,MaxRangeRef,Sune.AtTargetInstantAoe.MaxRange,3000.0,,,
GA_Sune_AtTargetInstantAoe,5,ResourceProcChanceRef,Sune.AtTargetInstantAoe.ResourceProcChance,1.0,,,
GA_Sune_AtTargetInstantAoe,6,Talent_AddsDot_DamageScalerRef,Sune.AtTargetInstantAoe.Talent.AddsDot.DotDamageScaler,1.0,,,
GA_Sune_AtTargetInstantAoe,7,Talent_GrievousCritChance_CritChanceIncreaseRef,Sune.AtTargetInstantAoe.Talent.GrievousCritChance.CritChanceIncrease,1.0,,,
GA_Sune_AtTargetInstantAoe,8,Talent_GrievousCritChance_ProcChanceRef,Sune.AtTargetInstantAoe.Talent.GrievousCritChance.ProcChance,0.3,,,
GA_Sune_AtTargetInstantAoe,9,TargetCountThresholdRef,Sune.AtTargetInstantAoe.DamageScalingTargetCountThreshold,5.0,,,
GA_Sune_BuffedTargetedCastedHealOrDamage,0,CooldownDuration,Sune.BuffedTargetedCastedHealOrDamage.Cooldown,60.0,,,
GA_Sune_BuffedTargetedCastedHealOrDamage,1,NumStacksRef,Sune.BuffedTargetedCastedHealOrDamage.Stacks,2.0,,,
GA_Sune_BuffedTargetedCastedHealOrDamage,2,VisualDelayRef,Sune.BuffedTargetedCastedHealOrDamage.VisualDelay,0.2,,,
GA_Sune_CastedSingleTargetHeal,0,CastingDuration,Sune.CastedSingleTargetHeal.CastingDuration,1.5,,,
GA_Sune_CastedSingleTargetHeal,1,Max Range,Sune.CastedSingleTargetHeal.MaxRange,3000.0,,,
GA_Sune_CastedSingleTargetHeal,2,Talent_DroppedPulseAoeImprovesHeal_Scaler,Sune.DroppedPulseAoe.Talent.DroppedPulseAoeImprovesHeal.Scaler,1.2,,,
GA_Sune_DamageTransferAura,0,CooldownDuration,Sune.DamageTransferAura.Cooldown,3.0,,,
GA_Sune_DamageTransferAura,1,VisualDelayRef,Sune.DamageTransferAura.SelfBuffVisualDelay,0.41,,,
GA_Sune_DroppedPulseAoe,0,AoeDurationRef,Sune.DroppedPulseAoe.AoeDuration,12.0,,,
GA_Sune_DroppedPulseAoe,1,AoeEffectDelayRef,Sune.DroppedPulseAoe.AoeEffectVisualDelay,0.3,,,
GA_Sune_DroppedPulseAoe,2,AoeHalfHeightRef,Sune.DroppedPulseAoe.AoeHalfHeight,200.0,,,
GA_Sune_DroppedPulseAoe,3,AoePulsePeriodRef,Sune.DroppedPulseAoe.AoePeriod,1.5,,,
GA_Sune_DroppedPulseAoe,4,AoeRadiusRef,Sune.DroppedPulseAoe.AoeRadius,800.0,,,
GA_Sune_DroppedPulseAoe,5,CooldownDuration,Sune.DroppedPulseAoe.Cooldown,30.0,,,
GA_Sune_DroppedPulseAoe,6,Modifier,Perk.IncreasedDurationOrReducedCooldown.ReducedCooldownInSeconds,3.0,,,
GA_Sune_DroppedPulseAoe,7,Talent_AdditionalMaxDuration_AddedSecondsRef,Sune.DroppedPulseAoe.Talent.AdditionalMaxDuration.AddedSeconds,6.0,,,
GA_Sune_DroppedPulseAoe,8,Talents_StackingBoostBuff_DamageScaler,Sune.DroppedPulseAoe.Talent.StackingBoostBuff.DamageScaler,2.0,,,
GA_Sune_DroppedPulseAoe,9,Talents_StackingBoostBuff_ProcStackCost,Sune.DroppedPulseAoe.Talent.StackingBoostBuff.ProcStackCost,8.0,,,
