name,rows_ordinal,encoding,x,value
CT_DungeonXPRewards,0,keyframes,7.0,266.0
CT_DungeonXPRewards,0,keyframes,8.0,306.0
CT_DungeonXPRewards,0,keyframes,9.0,352.0
CT_DungeonXPRewards,0,keyframes,10.0,405.0
CT_DungeonXPRewards,0,keyframes,11.0,465.0
CT_DungeonXPRewards,0,keyframes,12.0,535.0
CT_DungeonXPRewards,0,keyframes,13.0,615.0
CT_DungeonXPRewards,0,keyframes,14.0,708.0
CT_DungeonXPRewards,0,keyframes,15.0,814.0
CT_DungeonXPRewards,0,keyframes,16.0,936.0
CT_DungeonXPRewards,0,keyframes,17.0,1076.0
CT_DungeonXPRewards,0,keyframes,18.0,1238.0
CT_DungeonXPRewards,0,keyframes,19.0,1423.0
CT_DungeonXPRewards,0,keyframes,20.0,1637.0
CT_DungeonXPRewards,1,keyframes,0.0,200.0
CT_DungeonXPRewards,1,keyframes,1.0,230.0
CT_DungeonXPRewards,1,keyframes,2.0,265.0
CT_DungeonXPRewards,1,keyframes,3.0,304.0
CT_DungeonXPRewards,1,keyframes,4.0,350.0
CT_DungeonXPRewards,1,keyframes,5.0,402.0
CT_DungeonXPRewards,1,keyframes,6.0,463.0
CT_DungeonXPRewards,1,keyframes,7.0,532.0
CT_DungeonXPRewards,1,keyframes,8.0,612.0
CT_DungeonXPRewards,1,keyframes,9.0,704.0
CT_DungeonXPRewards,1,keyframes,10.0,809.0
CT_DungeonXPRewards,1,keyframes,11.0,930.0
CT_DungeonXPRewards,1,keyframes,12.0,1070.0
CT_DungeonXPRewards,1,keyframes,13.0,1231.0
CT_DungeonXPRewards,1,keyframes,14.0,1415.0
CT_DungeonXPRewards,1,keyframes,15.0,1627.0
CT_DungeonXPRewards,1,keyframes,16.0,1872.0
CT_DungeonXPRewards,1,keyframes,17.0,2152.0
CT_DungeonXPRewards,1,keyframes,18.0,2475.0
CT_DungeonXPRewards,1,keyframes,19.0,2846.0
CT_DungeonXPRewards,1,keyframes,20.0,3273.0
CT_GemConstants,0,dense,1.0,30.0
CT_GemConstants,1,dense,1.0,10.0
CT_GemConstants,2,dense,1.0,0.5
CT_GemConstants,3,dense,1.0,0.15
CT_GemConstants,4,dense,1.0,0.05
CT_GemConstants,5,dense,1.0,60.0
CT_GemConstants,6,dense,1.0,20.0
CT_GemConstants,7,dense,1.0,0.24
CT_GemConstants,8,dense,1.0,0.08
CT_GemConstants,9,dense,1.0,0.5
CT_GemConstants,10,dense,1.0,0.15
CT_GemConstants,11,dense,1.0,0.05
CT_GemConstants,12,dense,1.0,0.12
CT_GemConstants,13,dense,1.0,0.12
CT_GemConstants,14,dense,1.0,0.12
CT_GemConstants,15,dense,1.0,0.06
CT_GemConstants,16,dense,1.0,0.06
CT_GemConstants,17,dense,1.0,0.06
CT_GemConstants,18,dense,1.0,0.006
CT_GemConstants,19,dense,1.0,5.0
CT_GemConstants,20,dense,1.0,0.006
CT_GemConstants,21,dense,1.0,0.006
CT_GemConstants,22,dense,1.0,12.0
CT_GemConstants,23,dense,1.0,0.006
CT_GemConstants,24,dense,1.0,6000.0
CT_GemConstants,25,dense,1.0,0.006
CT_GemConstants,26,dense,1.0,5.0
CT_GemConstants,27,dense,1.0,0.006
CT_GemConstants,28,dense,1.0,0.006
CT_GemConstants,29,dense,1.0,4.0
CT_GemConstants,30,dense,1.0,0.006
CT_GemConstants,31,dense,1.0,6000.0
CT_GemConstants,32,dense,1.0,1.06
CT_GemConstants,33,dense,1.0,1.02
CT_GemConstants,34,dense,1.0,0.06
CT_GemConstants,35,dense,1.0,0.02
CT_GemConstants,36,dense,1.0,1.15
CT_GemConstants,37,dense,1.0,1.05
CT_GemConstants,38,dense,1.0,0.05
CT_GemConstants,39,dense,1.0,0.025
CT_GemConstants,40,dense,1.0,0.06
CT_GemConstants,41,dense,1.0,0.02
CT_GemConstants,42,dense,1.0,0.09
CT_GemConstants,43,dense,1.0,0.045
CT_GemConstants,44,dense,1.0,0.16
CT_GemConstants,45,dense,1.0,0.08
CT_GemConstants,46,dense,1.0,15.0
CT_GemConstants,47,dense,1.0,0.05
CT_GemConstants,48,dense,1.0,0.15
CT_GemConstants,49,dense,1.0,1500.0
CT_GemConstants,50,dense,1.0,0.06
CT_GemConstants,51,dense,1.0,0.02
CT_GemConstants,52,dense,1.0,10.0
CT_GemConstants,53,dense,1.0,0.09
CT_GemConstants,54,dense,1.0,10.0
CT_GemConstants,55,dense,1.0,0.03
CT_GemConstants,56,dense,1.0,0.06
CT_GemConstants,57,dense,1.0,0.02
CT_GemConstants,58,dense,1.0,0.04
CT_GemConstants,59,dense,1.0,0.3
CT_GemConstants,60,dense,1.0,3.0
CT_GemConstants,61,dense,1.0,0.02
CT_GemConstants,62,dense,1.0,0.15
CT_GemConstants,63,dense,1.0,3.0
CT_GemConstants,64,dense,1.0,0.021
CT_GemConstants,65,dense,1.0,2.0
CT_GemConstants,66,dense,1.0,0.007
CT_GemConstants,67,dense,1.0,2.0
CT_GemConstants,68,dense,1.0,18.0
CT_GemConstants,69,dense,1.0,6.0
CT_GemConstants,70,dense,1.0,18.0
CT_GemConstants,71,dense,1.0,0.03
CT_GemConstants,72,dense,1.0,1.5
CT_GemConstants,73,dense,1.0,0.01
CT_GemConstants,74,dense,1.0,0.003
CT_GemConstants,75,dense,1.0,0.001
CT_GemConstants,76,dense,1.0,20.0
CT_GemConstants,77,dense,1.0,6.0
CT_GemConstants,78,dense,1.0,0.76
CT_GemConstants,79,dense,1.0,0.92
CT_GemConstants,80,dense,1.0,1.09
CT_GemConstants,81,dense,1.0,1.03
CT_GemConstants,82,dense,1.0,5e-5
CT_GemConstants,83,dense,1.0,0.12
CT_GemConstants,84,dense,1.0,0.04
CT_GemConstants,85,dense,1.0,120.0
CT_GemConstants,86,dense,1.0,12.0
CT_GemConstants,87,dense,1.0,40.0
CT_GemConstants,88,dense,1.0,4.0
CT_GemConstants,89,dense,1.0,1.06
CT_GemConstants,90,dense,1.0,1.02
CT_GemConstants,91,dense,1.0,1.24
CT_GemConstants,92,dense,1.0,1.08
CT_GemConstants,93,dense,1.0,1.06
CT_GemConstants,94,dense,1.0,1.02
CT_GemConstants,95,dense,1.0,0.24
CT_GemConstants,96,dense,1.0,0.08
CT_GemConstants,97,dense,1.0,0.85
CT_GemConstants,98,dense,1.0,0.95
CT_GemConstants,99,dense,1.0,2.0
CT_GemConstants,100,dense,1.0,1.5
CT_GemConstants,101,dense,1.0,0.06
CT_GemConstants,102,dense,1.0,0.02
CT_GemConstants,103,dense,1.0,24.0
CT_GemConstants,104,dense,1.0,24.0
CT_GemConstants,105,dense,1.0,8.0
CT_GemConstants,106,dense,1.0,8.0
CT_GemConstants,107,dense,1.0,24.0
CT_GemConstants,108,dense,1.0,24.0
CT_GemConstants,109,dense,1.0,8.0
CT_GemConstants,110,dense,1.0,8.0
CT_GemConstants,111,dense,1.0,24.0
CT_GemConstants,112,dense,1.0,24.0
CT_GemConstants,113,dense,1.0,8.0
CT_GemConstants,114,dense,1.0,8.0
CT_GemConstants,115,dense,1.0,6.0
CT_GemConstants,116,dense,1.0,36.0
CT_GemConstants,117,dense,1.0,2.0
CT_GemConstants,118,dense,1.0,12.0
CT_GemConstants,119,dense,1.0,24.0
CT_GemConstants,120,dense,1.0,24.0
CT_GemConstants,121,dense,1.0,8.0
CT_GemConstants,122,dense,1.0,8.0
CT_GemDropChance,0,keyframes,0.0,0.04
CT_GemDropChance,0,keyframes,1.0,0.05
CT_GemDropChance,0,keyframes,2.0,0.06
CT_GemDropChance,0,keyframes,15.0,0.19
CT_GemDropChance,0,keyframes,16.0,0.21
CT_GemDropChance,0,keyframes,19.0,0.27
CT_GemDropChance,0,keyframes,20.0,0.29
CT_GemDropChance,0,keyframes,24.0,0.41
CT_GemDropChance,0,keyframes,26.0,0.49
CT_GemDropChance,0,keyframes,27.0,0.53
CT_GemDropChance,0,keyframes,29.0,0.63
CT_GemDropChance,0,keyframes,31.0,0.65
CT_GemDropChance,0,keyframes,32.0,0.66
CT_GemDropChance,0,keyframes,37.0,0.71
CT_GemDropChance,0,keyframes,41.0,0.75
CT_GemDropChance,0,keyframes,53.0,0.99
CT_GemDropChance,0,keyframes,54.0,1.0
CT_GemDropChance,0,keyframes,150.0,1.0
CT_GemDropChance,1,keyframes,0.0,0.0
CT_GemDropChance,1,keyframes,1.0,1.0
CT_GemDropChance,1,keyframes,150.0,1.0
CT_GemSocketDropWeights,0,keyframes,1.0,0.0
CT_GemSocketDropWeights,0,keyframes,7.0,0.0
CT_GemSocketDropWeights,0,keyframes,8.0,85.5
CT_GemSocketDropWeights,0,keyframes,9.0,84.8
CT_GemSocketDropWeights,0,keyframes,10.0,84.19
CT_GemSocketDropWeights,0,keyframes,11.0,83.5
CT_GemSocketDropWeights,0,keyframes,12.0,82.8
CT_GemSocketDropWeights,0,keyframes,13.0,82.09
CT_GemSocketDropWeights,0,keyframes,14.0,81.3
CT_GemSocketDropWeights,0,keyframes,15.0,80.4
CT_GemSocketDropWeights,0,keyframes,16.0,79.59
CT_GemSocketDropWeights,0,keyframes,17.0,78.69
CT_GemSocketDropWeights,0,keyframes,18.0,77.69
CT_GemSocketDropWeights,0,keyframes,19.0,76.8
CT_GemSocketDropWeights,0,keyframes,20.0,75.8
CT_GemSocketDropWeights,0,keyframes,21.0,74.69
CT_GemSocketDropWeights,0,keyframes,22.0,73.5
CT_GemSocketDropWeights,0,keyframes,23.0,72.4
CT_GemSocketDropWeights,0,keyframes,24.0,71.1
CT_GemSocketDropWeights,0,keyframes,25.0,69.9
CT_GemSocketDropWeights,0,keyframes,26.0,68.59
CT_GemSocketDropWeights,0,keyframes,27.0,67.09
CT_GemSocketDropWeights,0,keyframes,28.0,65.69
CT_GemSocketDropWeights,0,keyframes,29.0,64.19
CT_GemSocketDropWeights,0,keyframes,30.0,62.59
CT_GemSocketDropWeights,0,keyframes,31.0,60.9
CT_GemSocketDropWeights,0,keyframes,32.0,59.09
CT_GemSocketDropWeights,0,keyframes,33.0,57.29
CT_GemSocketDropWeights,0,keyframes,34.0,55.29
CT_GemSocketDropWeights,0,keyframes,35.0,54.8
CT_GemSocketDropWeights,0,keyframes,36.0,53.64
CT_GemSocketDropWeights,0,keyframes,37.0,52.36
CT_GemSocketDropWeights,0,keyframes,38.0,50.96
CT_GemSocketDropWeights,0,keyframes,39.0,49.42
CT_GemSocketDropWeights,0,keyframes,40.0,47.72
CT_GemSocketDropWeights,0,keyframes,41.0,45.85
CT_GemSocketDropWeights,0,keyframes,42.0,43.79
CT_GemSocketDropWeights,0,keyframes,43.0,41.53
CT_GemSocketDropWeights,0,keyframes,44.0,39.05
CT_GemSocketDropWeights,0,keyframes,45.0,36.31
CT_GemSocketDropWeights,0,keyframes,46.0,33.3
CT_GemSocketDropWeights,0,keyframes,47.0,29.99
CT_GemSocketDropWeights,0,keyframes,48.0,26.35
CT_GemSocketDropWeights,0,keyframes,49.0,22.35
CT_GemSocketDropWeights,0,keyframes,50.0,17.94
CT_GemSocketDropWeights,0,keyframes,51.0,13.1
CT_GemSocketDropWeights,0,keyframes,52.0,7.77
CT_GemSocketDropWeights,0,keyframes,150.0,7.77
CT_GemSocketDropWeights,1,keyframes,1.0,0.0
CT_GemSocketDropWeights,1,keyframes,7.0,0.0
CT_GemSocketDropWeights,1,keyframes,8.0,12.0
CT_GemSocketDropWeights,1,keyframes,12.0,14.0
CT_GemSocketDropWeights,1,keyframes,15.0,15.8
CT_GemSocketDropWeights,1,keyframes,16.0,16.4
CT_GemSocketDropWeights,1,keyframes,17.0,17.1
CT_GemSocketDropWeights,1,keyframes,18.0,17.79
CT_GemSocketDropWeights,1,keyframes,19.0,18.5
CT_GemSocketDropWeights,1,keyframes,20.0,19.2
CT_GemSocketDropWeights,1,keyframes,21.0,20.0
CT_GemSocketDropWeights,1,keyframes,22.0,20.79
CT_GemSocketDropWeights,1,keyframes,23.0,21.6
CT_GemSocketDropWeights,1,keyframes,25.0,23.4
CT_GemSocketDropWeights,1,keyframes,26.0,24.29
CT_GemSocketDropWeights,1,keyframes,29.0,27.29
CT_GemSocketDropWeights,1,keyframes,30.0,28.4
CT_GemSocketDropWeights,1,keyframes,31.0,29.6
CT_GemSocketDropWeights,1,keyframes,32.0,30.79
CT_GemSocketDropWeights,1,keyframes,33.0,32.0
CT_GemSocketDropWeights,1,keyframes,34.0,33.29
CT_GemSocketDropWeights,1,keyframes,35.0,33.6
CT_GemSocketDropWeights,1,keyframes,150.0,33.6
CT_GemSocketDropWeights,2,keyframes,1.0,0.0
CT_GemSocketDropWeights,2,keyframes,7.0,0.0
CT_GemSocketDropWeights,2,keyframes,8.0,2.5
CT_GemSocketDropWeights,2,keyframes,9.0,2.7
CT_GemSocketDropWeights,2,keyframes,10.0,2.8
CT_GemSocketDropWeights,2,keyframes,12.0,3.2
CT_GemSocketDropWeights,2,keyframes,13.0,3.3
CT_GemSocketDropWeights,2,keyframes,14.0,3.5
CT_GemSocketDropWeights,2,keyframes,15.0,3.8
CT_GemSocketDropWeights,2,keyframes,17.0,4.2
CT_GemSocketDropWeights,2,keyframes,18.0,4.5
CT_GemSocketDropWeights,2,keyframes,19.0,4.7
CT_GemSocketDropWeights,2,keyframes,21.0,5.3
CT_GemSocketDropWeights,2,keyframes,22.0,5.7
CT_GemSocketDropWeights,2,keyframes,23.0,6.0
CT_GemSocketDropWeights,2,keyframes,24.0,6.4
CT_GemSocketDropWeights,2,keyframes,25.0,6.7
CT_GemSocketDropWeights,2,keyframes,26.0,7.1
CT_GemSocketDropWeights,2,keyframes,27.0,7.6
CT_GemSocketDropWeights,2,keyframes,28.0,8.0
CT_GemSocketDropWeights,2,keyframes,31.0,9.5
CT_GemSocketDropWeights,2,keyframes,33.0,10.7
CT_GemSocketDropWeights,2,keyframes,34.0,11.4
CT_GemSocketDropWeights,2,keyframes,35.0,11.6
CT_GemSocketDropWeights,2,keyframes,36.0,12.76
CT_GemSocketDropWeights,2,keyframes,37.0,14.04
CT_GemSocketDropWeights,2,keyframes,38.0,15.44
CT_GemSocketDropWeights,2,keyframes,39.0,16.98
CT_GemSocketDropWeights,2,keyframes,40.0,18.68
CT_GemSocketDropWeights,2,keyframes,41.0,20.55
CT_GemSocketDropWeights,2,keyframes,42.0,22.61
CT_GemSocketDropWeights,2,keyframes,43.0,24.87
CT_GemSocketDropWeights,2,keyframes,44.0,27.35
CT_GemSocketDropWeights,2,keyframes,45.0,30.09
CT_GemSocketDropWeights,2,keyframes,46.0,33.1
CT_GemSocketDropWeights,2,keyframes,47.0,36.41
CT_GemSocketDropWeights,2,keyframes,48.0,40.05
CT_GemSocketDropWeights,2,keyframes,49.0,44.05
CT_GemSocketDropWeights,2,keyframes,50.0,48.46
CT_GemSocketDropWeights,2,keyframes,51.0,53.3
CT_GemSocketDropWeights,2,keyframes,52.0,58.63
CT_GemSocketDropWeights,2,keyframes,150.0,58.63
CT_GemSocketDropWeights,3,keyframes,1.0,0.0
CT_GemSocketDropWeights,3,keyframes,150.0,0.0
CT_HeroLevelToTP,0,keyframes,1.0,0.0
CT_HeroLevelToTP,0,keyframes,2.0,0.0
CT_HeroLevelToTP,0,keyframes,3.0,2.0
CT_HeroLevelToTP,0,keyframes,5.0,0.0
CT_HeroLevelToTP,0,keyframes,6.0,1.0
CT_HeroLevelToTP,0,keyframes,7.0,0.0
CT_HeroLevelToTP,0,keyframes,8.0,1.0
CT_HeroLevelToTP,0,keyframes,9.0,0.0
CT_HeroLevelToTP,0,keyframes,10.0,1.0
CT_HeroLevelToTP,0,keyframes,11.0,0.0
CT_HeroLevelToTP,0,keyframes,12.0,1.0
CT_HeroLevelToTP,0,keyframes,13.0,0.0
CT_HeroLevelToTP,0,keyframes,14.0,1.0
CT_HeroLevelToTP,0,keyframes,15.0,0.0
CT_HeroLevelToTP,0,keyframes,16.0,1.0
CT_HeroLevelToTP,0,keyframes,17.0,0.0
CT_HeroLevelToTP,0,keyframes,18.0,1.0
CT_HeroLevelToTP,0,keyframes,19.0,0.0
CT_HeroLevelToTP,0,keyframes,30.0,0.0
CT_ItemBaseCosts,0,keyframes,15.0,30.0
CT_ItemBaseCosts,0,keyframes,420.0,30.0
CT_ItemBaseCosts,1,keyframes,15.0,0.0
CT_ItemBaseCosts,1,keyframes,75.0,1.0
CT_ItemBaseCosts,1,keyframes,105.0,2.0
CT_ItemBaseCosts,1,keyframes,420.0,2.0
CT_ItemBaseCosts,2,keyframes,15.0,0.0
CT_ItemBaseCosts,2,keyframes,150.0,1.0
CT_ItemBaseCosts,2,keyframes,420.0,1.0
CT_LootBadLuckWeightScaling,0,dense,1.0,0.01
CT_LootBadLuckWeightScaling,1,dense,1.0,0.1
CT_LootBadLuckWeightScaling,2,dense,1.0,0.95
CT_LootDifficultyToBadLuckSection,0,keyframes,0.0,1.0
CT_LootDifficultyToBadLuckSection,0,keyframes,7.0,1.0
CT_LootDifficultyToBadLuckSection,0,keyframes,8.0,2.0
CT_LootDifficultyToBadLuckSection,0,keyframes,15.0,2.0
CT_LootDifficultyToBadLuckSection,0,keyframes,16.0,3.0
CT_LootDifficultyToBadLuckSection,0,keyframes,23.0,3.0
CT_LootDifficultyToBadLuckSection,0,keyframes,24.0,4.0
CT_LootDifficultyToBadLuckSection,0,keyframes,31.0,4.0
CT_LootDifficultyToBadLuckSection,0,keyframes,32.0,5.0
CT_LootDifficultyToBadLuckSection,0,keyframes,100.0,5.0
CT_MaxDungeonScore,0,keyframes,1.0,140.0
CT_MaxDungeonScore,0,keyframes,13.0,320.0
CT_MaxDungeonScore,0,keyframes,14.0,350.0
CT_MaxDungeonScore,0,keyframes,150.0,2390.0
CT_MercenaryMasteryToItemLevelDifficultySubtraction,0,keyframes,0.0,0.0
CT_MercenaryMasteryToItemLevelDifficultySubtraction,0,keyframes,1.0,1.0
CT_MercenaryMasteryToItemLevelDifficultySubtraction,0,keyframes,16.0,1.0
CT_MercenaryMasteryToItemLevelDifficultySubtraction,0,keyframes,30.0,15.0
CT_ModiferSlotDiffcultyThresholds,0,dense,1.0,1.0
CT_ModiferSlotDiffcultyThresholds,0,dense,2.0,3.0
CT_ModiferSlotDiffcultyThresholds,0,dense,3.0,5.0
CT_ModiferSlotDiffcultyThresholds,0,dense,4.0,7.0
CT_ModiferSlotDiffcultyThresholds,0,dense,5.0,9.0
CT_ModiferSlotDiffcultyThresholds,0,dense,6.0,9999.0
CT_ModiferSlotDiffcultyThresholds,0,dense,7.0,9999.0
CT_MountConstants,0,dense,1.0,2.0
CT_MountConstants,1,dense,1.0,2.0
CT_TraitNodeUpgradeCosts,0,keyframes,1.0,1000.0
CT_TraitNodeUpgradeCosts,0,keyframes,3.0,3000.0
CT_TransmutationCurrencyDropchance,0,keyframes,0.0,0.25
CT_TransmutationCurrencyDropchance,0,keyframes,1.0,0.29
CT_TransmutationCurrencyDropchance,0,keyframes,2.0,0.33
CT_TransmutationCurrencyDropchance,0,keyframes,5.0,0.45
CT_TransmutationCurrencyDropchance,0,keyframes,6.0,0.49
CT_TransmutationCurrencyDropchance,0,keyframes,14.0,0.81
CT_TransmutationCurrencyDropchance,0,keyframes,18.0,0.97
CT_TransmutationCurrencyDropchance,0,keyframes,19.0,0.0
CT_TransmutationCurrencyDropchance,0,keyframes,20.0,0.0
CT_TransmutationCurrencyDropchance,0,keyframes,24.0,0.04
CT_TransmutationCurrencyDropchance,0,keyframes,25.0,0.05
CT_TransmutationCurrencyDropchance,0,keyframes,26.0,0.06
CT_TransmutationCurrencyDropchance,0,keyframes,32.0,0.12
CT_TransmutationCurrencyDropchance,0,keyframes,40.0,0.2
CT_TransmutationCurrencyDropchance,0,keyframes,41.0,0.21
CT_TransmutationCurrencyDropchance,0,keyframes,43.0,0.23
CT_TransmutationCurrencyDropchance,0,keyframes,44.0,0.24
CT_TransmutationCurrencyDropchance,0,keyframes,60.0,0.4
CT_TransmutationCurrencyDropchance,0,keyframes,62.0,0.42
CT_TransmutationCurrencyDropchance,0,keyframes,73.0,0.53
CT_TransmutationCurrencyDropchance,0,keyframes,74.0,0.54
CT_TransmutationCurrencyDropchance,0,keyframes,79.0,0.59
CT_TransmutationCurrencyDropchance,0,keyframes,85.0,0.65
CT_TransmutationCurrencyDropchance,0,keyframes,86.0,0.66
CT_TransmutationCurrencyDropchance,0,keyframes,98.0,0.78
CT_TransmutationCurrencyDropchance,0,keyframes,99.0,0.79
CT_TransmutationCurrencyDropchance,0,keyframes,104.0,0.84
CT_TransmutationCurrencyDropchance,0,keyframes,110.0,0.9
CT_TransmutationCurrencyDropchance,0,keyframes,111.0,0.91
CT_TransmutationCurrencyDropchance,0,keyframes,116.0,0.96
CT_TransmutationCurrencyDropchance,0,keyframes,120.0,1.0
CT_TransmutationCurrencyDropchance,0,keyframes,149.0,1.0
CT_TransmutationCurrencyDropchance,1,keyframes,0.0,0.02
CT_TransmutationCurrencyDropchance,1,keyframes,3.0,0.05
CT_TransmutationCurrencyDropchance,1,keyframes,4.0,0.06
CT_TransmutationCurrencyDropchance,1,keyframes,5.0,0.08
CT_TransmutationCurrencyDropchance,1,keyframes,8.0,0.086
CT_TransmutationCurrencyDropchance,1,keyframes,12.0,0.094
CT_TransmutationCurrencyDropchance,1,keyframes,15.0,0.1
CT_TransmutationCurrencyDropchance,1,keyframes,18.0,0.106
CT_TransmutationCurrencyDropchance,1,keyframes,21.0,0.112
CT_TransmutationCurrencyDropchance,1,keyframes,22.0,0.113
CT_TransmutationCurrencyDropchance,1,keyframes,28.0,0.119
CT_TransmutationCurrencyDropchance,1,keyframes,29.0,0.12
CT_TransmutationCurrencyDropchance,1,keyframes,37.0,0.128
CT_TransmutationCurrencyDropchance,1,keyframes,38.0,0.129
CT_TransmutationCurrencyDropchance,1,keyframes,41.0,0.132
CT_TransmutationCurrencyDropchance,1,keyframes,149.0,0.132
CT_TransmutationCurrencyDropchance,2,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,2,keyframes,8.0,0.0
CT_TransmutationCurrencyDropchance,2,keyframes,9.0,0.012
CT_TransmutationCurrencyDropchance,2,keyframes,11.0,0.016
CT_TransmutationCurrencyDropchance,2,keyframes,18.0,0.03
CT_TransmutationCurrencyDropchance,2,keyframes,20.0,0.034
CT_TransmutationCurrencyDropchance,2,keyframes,21.0,0.036
CT_TransmutationCurrencyDropchance,2,keyframes,24.0,0.039
CT_TransmutationCurrencyDropchance,2,keyframes,27.0,0.042
CT_TransmutationCurrencyDropchance,2,keyframes,28.0,0.043
CT_TransmutationCurrencyDropchance,2,keyframes,32.0,0.047
CT_TransmutationCurrencyDropchance,2,keyframes,35.0,0.05
CT_TransmutationCurrencyDropchance,2,keyframes,38.0,0.053
CT_TransmutationCurrencyDropchance,2,keyframes,41.0,0.056
CT_TransmutationCurrencyDropchance,2,keyframes,149.0,0.056
CT_TransmutationCurrencyDropchance,3,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,3,keyframes,4.0,0.0
CT_TransmutationCurrencyDropchance,3,keyframes,5.0,0.01
CT_TransmutationCurrencyDropchance,3,keyframes,8.0,0.016
CT_TransmutationCurrencyDropchance,3,keyframes,15.0,0.03
CT_TransmutationCurrencyDropchance,3,keyframes,17.0,0.034
CT_TransmutationCurrencyDropchance,3,keyframes,21.0,0.042
CT_TransmutationCurrencyDropchance,3,keyframes,22.0,0.043
CT_TransmutationCurrencyDropchance,3,keyframes,26.0,0.047
CT_TransmutationCurrencyDropchance,3,keyframes,29.0,0.05
CT_TransmutationCurrencyDropchance,3,keyframes,32.0,0.053
CT_TransmutationCurrencyDropchance,3,keyframes,33.0,0.054
CT_TransmutationCurrencyDropchance,3,keyframes,37.0,0.058
CT_TransmutationCurrencyDropchance,3,keyframes,40.0,0.061
CT_TransmutationCurrencyDropchance,3,keyframes,41.0,0.062
CT_TransmutationCurrencyDropchance,3,keyframes,149.0,0.062
CT_TransmutationCurrencyDropchance,4,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,4,keyframes,17.0,0.0
CT_TransmutationCurrencyDropchance,4,keyframes,18.0,0.03
CT_TransmutationCurrencyDropchance,4,keyframes,19.0,0.03
CT_TransmutationCurrencyDropchance,4,keyframes,25.0,0.0342
CT_TransmutationCurrencyDropchance,4,keyframes,26.0,0.0349
CT_TransmutationCurrencyDropchance,4,keyframes,42.0,0.0461
CT_TransmutationCurrencyDropchance,4,keyframes,43.0,0.0468
CT_TransmutationCurrencyDropchance,4,keyframes,47.0,0.0496
CT_TransmutationCurrencyDropchance,4,keyframes,48.0,0.0503
CT_TransmutationCurrencyDropchance,4,keyframes,58.0,0.0573
CT_TransmutationCurrencyDropchance,4,keyframes,59.0,0.058
CT_TransmutationCurrencyDropchance,4,keyframes,149.0,0.058
CT_TransmutationCurrencyDropchance,5,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,5,keyframes,149.0,0.0
CT_TransmutationCurrencyDropchance,6,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,6,keyframes,149.0,0.0
CT_TransmutationCurrencyDropchance,7,keyframes,0.0,0.02
CT_TransmutationCurrencyDropchance,7,keyframes,3.0,0.05
CT_TransmutationCurrencyDropchance,7,keyframes,4.0,0.06
CT_TransmutationCurrencyDropchance,7,keyframes,5.0,0.08
CT_TransmutationCurrencyDropchance,7,keyframes,8.0,0.086
CT_TransmutationCurrencyDropchance,7,keyframes,12.0,0.094
CT_TransmutationCurrencyDropchance,7,keyframes,15.0,0.1
CT_TransmutationCurrencyDropchance,7,keyframes,18.0,0.106
CT_TransmutationCurrencyDropchance,7,keyframes,21.0,0.112
CT_TransmutationCurrencyDropchance,7,keyframes,22.0,0.113
CT_TransmutationCurrencyDropchance,7,keyframes,28.0,0.119
CT_TransmutationCurrencyDropchance,7,keyframes,29.0,0.12
CT_TransmutationCurrencyDropchance,7,keyframes,37.0,0.128
CT_TransmutationCurrencyDropchance,7,keyframes,38.0,0.129
CT_TransmutationCurrencyDropchance,7,keyframes,41.0,0.132
CT_TransmutationCurrencyDropchance,7,keyframes,149.0,0.132
CT_TransmutationCurrencyDropchance,8,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,8,keyframes,8.0,0.0
CT_TransmutationCurrencyDropchance,8,keyframes,9.0,0.022
CT_TransmutationCurrencyDropchance,8,keyframes,12.0,0.028
CT_TransmutationCurrencyDropchance,8,keyframes,13.0,0.03
CT_TransmutationCurrencyDropchance,8,keyframes,15.0,0.034
CT_TransmutationCurrencyDropchance,8,keyframes,21.0,0.046
CT_TransmutationCurrencyDropchance,8,keyframes,24.0,0.049
CT_TransmutationCurrencyDropchance,8,keyframes,25.0,0.05
CT_TransmutationCurrencyDropchance,8,keyframes,28.0,0.053
CT_TransmutationCurrencyDropchance,8,keyframes,29.0,0.054
CT_TransmutationCurrencyDropchance,8,keyframes,33.0,0.058
CT_TransmutationCurrencyDropchance,8,keyframes,39.0,0.064
CT_TransmutationCurrencyDropchance,8,keyframes,41.0,0.066
CT_TransmutationCurrencyDropchance,8,keyframes,149.0,0.066
CT_TransmutationCurrencyDropchance,9,keyframes,0.0,0.05
CT_TransmutationCurrencyDropchance,9,keyframes,1.0,0.06
CT_TransmutationCurrencyDropchance,9,keyframes,5.0,0.1
CT_TransmutationCurrencyDropchance,9,keyframes,11.0,0.124
CT_TransmutationCurrencyDropchance,9,keyframes,12.0,0.128
CT_TransmutationCurrencyDropchance,9,keyframes,16.0,0.144
CT_TransmutationCurrencyDropchance,9,keyframes,21.0,0.164
CT_TransmutationCurrencyDropchance,9,keyframes,22.0,0.166
CT_TransmutationCurrencyDropchance,9,keyframes,29.0,0.18
CT_TransmutationCurrencyDropchance,9,keyframes,30.0,0.182
CT_TransmutationCurrencyDropchance,9,keyframes,36.0,0.194
