name,definitions_ordinal,calculation_modifiers_ordinal,magnitude_scalars_ordinal,role,value,curve_table,curve_row,registry_type
CRStrengthDamageCalculation,34,0,0,magnitude,1.0,,CM_ElfTaskmaster.ConePull.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,35,0,0,magnitude,1.0,,CM_ElfTaskmaster.ConePull.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,36,0,0,magnitude,1.0,,CM_ElfGoon.AutoAttack.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,37,0,0,magnitude,1.0,,CM_ElfTaskmaster.AutoAttack.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,37,1,0,magnitude,1.0,,CM_ElfTaskmaster.AutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,38,0,0,magnitude,1.0,,CM_ImpatientBrawler.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,39,0,0,magnitude,1.0,,CM_ReflectedHero.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,39,1,0,magnitude,1.0,,CM_ReflectedHero.AutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,40,0,0,magnitude,1.0,,CM_BossTroll.Crush.AoeStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,41,0,0,magnitude,1.0,,CM_VolatileConstruct.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,41,1,0,magnitude,1.0,,CM_VolatileConstruct.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,42,0,0,magnitude,1.0,,CM_VolatileConstruct.DeathBomb.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,42,1,0,magnitude,1.0,,CM_VolatileConstruct.DeathBomb.Spread,AbilityConstants
CRStrengthDamageCalculation,43,0,0,magnitude,1.0,,CM_VolatileConstruct.ExplosiveCrystal.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,44,0,0,magnitude,1.0,,CM_VolatileConstruct.JaggedCrystal.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,44,1,0,magnitude,1.0,,CM_VolatileConstruct.JaggedCrystal.Spread,AbilityConstants
CRStrengthDamageCalculation,45,0,0,magnitude,1.0,,Shared_PolymorphChickenSmall.AutoAttack.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,46,0,0,magnitude,1.0,,DD_Arbalist.AutoAttack.DamageIntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,47,0,0,magnitude,1.0,,DD_Arbalist.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,48,0,0,magnitude,1.0,,DD_BossCadavrianMagi.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,48,1,0,magnitude,1.0,,DD_BossCadavrianMagi.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,49,0,0,magnitude,1.0,,DD_BossCadavrianMagi.MoonCast.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,49,1,0,magnitude,1.0,,DD_BossCadavrianMagi.MoonCast.Damage.Spread,AbilityConstants
CRStrengthDamageCalculation,50,0,0,magnitude,1.0,,DD_BossCadavrianMagi.ShadowCast.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,51,0,0,magnitude,1.0,,DD_BossCadavrianMagi.SunCast.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,52,0,0,magnitude,1.0,,DD_DesertBrute.AoePulse.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,53,0,0,magnitude,1.0,,DD_DesertBrute.CastedGrowingEarthStomp.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,54,0,0,magnitude,1.0,,DD_DesertBrute.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,55,0,0,magnitude,1.0,,DD_DesertNomad.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,56,0,0,magnitude,1.0,,DD_DesertWarrior.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,57,0,0,magnitude,1.0,,DD_DesertWarrior.ChanneledAOE.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,58,0,0,magnitude,1.0,,DD_DesertWarrior.Charge.BleedDebuff.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,59,0,0,magnitude,1.0,,DD_DesertWarrior.Charge.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,60,0,0,magnitude,1.0,,DD_NightboundMagi.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,61,0,0,magnitude,1.0,,DD_NightboundMagi.MultiAOESoak.SoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,61,1,0,magnitude,1.0,,DD_NightboundMagi.MultiAOESoak.SoakedSpread,AbilityConstants
CRStrengthDamageCalculation,62,0,0,magnitude,1.0,,DD_NightboundMagi.MultiAOESoak.UnsoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,62,1,0,magnitude,1.0,,DD_NightboundMagi.MultiAOESoak.UnsoakedSpread,AbilityConstants
CRStrengthDamageCalculation,63,0,0,magnitude,1.0,,NP_Stormscreamer.PeriodicDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,64,0,0,magnitude,1.0,,DD_WitheringMagi.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,65,0,0,magnitude,1.0,,PR_ShipRat.OnDeathAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,65,2,0,coefficient,1.0,,,
CRStrengthDamageCalculation,65,2,1,pre_multiply_additive,0.0,,,
CRStrengthDamageCalculation,65,2,2,post_multiply_additive,0.0,,,
CRStrengthDamageCalculation,66,0,0,magnitude,1.0,,PR_ShipRat.OnDeathAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,66,2,0,coefficient,1.0,,,
CRStrengthDamageCalculation,66,2,1,pre_multiply_additive,0.0,,,
CRStrengthDamageCalculation,66,2,2,post_multiply_additive,0.0,,,
CRStrengthDamageCalculation,67,0,0,magnitude,1.0,,DM_WinterTrickster.Charge.DamageIntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,68,0,0,magnitude,1.0,,DR_BarbedRoot.MeleeAutoAttack.AgilityCoefficient,AbilityConstants
CRStrengthDamageCalculation,69,0,0,magnitude,1.0,,DR_BarbedRoot.CastedSlam.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,69,1,0,magnitude,0.01,,,
CRStrengthDamageCalculation,70,0,0,magnitude,1.0,,DR_BarbedRoot.Grip.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,71,0,0,magnitude,1.0,,DR_BloodfangMauler.AOECone.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,72,0,0,magnitude,1.0,,DR_BloodfangMauler.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,73,0,0,magnitude,1.0,,NP_HalfMancatcher.Grip.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,73,1,0,magnitude,0.01,,,
CRStrengthDamageCalculation,74,0,0,magnitude,1.0,,DR_BossCultLeader.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,75,0,0,magnitude,1.0,,DR_BossCultLeader.ResizingAoeCircles.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,75,1,0,magnitude,1.0,,DR_BossCultLeader.ResizingAoeCircles.Spread,AbilityConstants
CRStrengthDamageCalculation,76,0,0,magnitude,1.0,,DR_BossCultLeader.ResizingAoeCircles.DotStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,76,1,0,magnitude,1.0,,DR_BossCultLeader.ResizingAoeCircles.DotSpread,AbilityConstants
CRStrengthDamageCalculation,77,0,0,magnitude,1.0,,DR_BossDemonPlant.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,78,0,0,magnitude,1.0,,DR_BossDemonPlant.SpawnVine.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,78,1,0,magnitude,1.0,,DR_BossDemonPlant.SpawnVine.Spread,AbilityConstants
CRStrengthDamageCalculation,79,0,0,magnitude,1.0,,DR_BossGateWizard.FirePillar.IntCoefficient,AbilityConstants
CRStrengthDamageCalculation,80,0,0,magnitude,1.0,,DR_BossGateWizard.Football.HitBoss.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,80,1,0,magnitude,1.0,,DR_BossGateWizard.Football.HitBoss.Spread,AbilityConstants
CRStrengthDamageCalculation,81,0,0,magnitude,1.0,,DR_BossGateWizard.Football.HitPlayer.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,81,1,0,magnitude,0.01,,,
CRStrengthDamageCalculation,82,0,0,magnitude,1.0,,DR_BossGateWizard.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,83,0,0,magnitude,1.0,,DR_BossGateWizard.TankDot.Bleed.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,84,0,0,magnitude,1.0,,DR_BossSummonedDemon.ChanneledHellfire.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,84,1,0,magnitude,1.0,,DR_BossSummonedDemon.ChanneledHellfire.Damage.Spread,AbilityConstants
CRStrengthDamageCalculation,84,2,0,coefficient,1.0,,,
CRStrengthDamageCalculation,84,2,1,pre_multiply_additive,0.0,,,
CRStrengthDamageCalculation,84,2,2,post_multiply_additive,0.0,,,
CRStrengthDamageCalculation,85,0,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.BurningGround.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,85,1,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.BurningGround.Spread,AbilityConstants
CRStrengthDamageCalculation,86,0,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,86,1,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.Damage.Spread,AbilityConstants
CRStrengthDamageCalculation,87,0,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.FriendlyDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,87,1,0,magnitude,1.0,,DR_BossSummonedDemon.LeapSlam.FriendlyDamage.Spread,AbilityConstants
CRStrengthDamageCalculation,88,0,0,magnitude,1.0,,DR_BossSummonedDemon.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,89,0,0,magnitude,1.0,,DR_BossSummonedDemon_PortalDemon.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,90,0,0,magnitude,1.0,,DR_BossSummonedDemon_PortalDemon.AoePulse.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,91,0,0,magnitude,1.0,,DR_BossSummonedDemon.TankSlam.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,91,1,0,magnitude,1.0,,DR_BossSummonedDemon.TankSlam.Spread,AbilityConstants
CRStrengthDamageCalculation,92,0,0,magnitude,1.0,,DR_BurningDemon.Bombardment.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,92,1,0,magnitude,1.0,,DR_BurningDemon.Bombardment.Spread,AbilityConstants
CRStrengthDamageCalculation,93,0,0,magnitude,1.0,,DR_BurningDemon.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,94,0,0,magnitude,1.0,,DR_CultistCaster.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,95,0,0,magnitude,1.0,,DR_CultistMajorCaster.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,96,0,0,magnitude,1.0,,DR_CultistSickle.InitialRangedAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,97,0,0,magnitude,1.0,,DR_CultistSickle.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,98,0,0,magnitude,1.0,,DR_DangerousBrute.Cleave.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,99,0,0,magnitude,1.0,,DR_DangerousBrute.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,100,0,0,magnitude,1.0,,DR_FlyingImp.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,101,0,0,magnitude,1.0,,DR_FranticImp.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,102,0,0,magnitude,1.0,,DR_FranticImp.SingleTargetAttackAndMoveBack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,102,1,0,magnitude,1.0,,DR_FranticImp.SingleTargetAttackAndMoveBack.Spread,AbilityConstants
CRStrengthDamageCalculation,103,0,0,magnitude,1.0,,DR_HornedDemon.Charge.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,104,0,0,magnitude,1.0,,DR_HornedDemon.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,105,0,0,magnitude,1.0,,DR_Mancatcher.AOECone.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,106,0,0,magnitude,1.0,,DR_Mancatcher.Grip.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,106,1,0,magnitude,1.0,,DR_Mancatcher.Grip.Spread,AbilityConstants
CRStrengthDamageCalculation,107,0,0,magnitude,1.0,,DR_Mancatcher.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,108,0,0,magnitude,1.0,,DR_RuinsLasher.AutoAttackMelee.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,109,0,0,magnitude,1.0,,DR_RuinsLasher.AutoAttackMelee.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,109,1,0,magnitude,1.0,,DR_RuinsLasher.AutoAttackMelee.Spread,AbilityConstants
CRStrengthDamageCalculation,110,0,0,magnitude,1.0,,DR_SlaughtervineArchephyte.SlowMovingAOE.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,110,1,0,magnitude,1.0,,DR_SlaughtervineArchephyte.SlowMovingAOE.Spread,AbilityConstants
CRStrengthDamageCalculation,111,0,0,magnitude,1.0,,DR_Slaughtervine.AutoAttackMelee.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,112,0,0,magnitude,1.0,,Shadowlord.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,113,0,0,magnitude,1.0,,EM_BossGiantTroll.AoeSequence.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,114,0,0,magnitude,1.0,,EM_BossGiantTroll.ChanneledAoeDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,115,0,0,magnitude,1.0,,EM_BossGiantTroll.MultiSoak.UnsoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,116,0,0,magnitude,1.0,,EM_BossGiantTroll.MultiSoak.SoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,117,0,0,magnitude,1.0,,EM_BossVaerith.BombDebuff.Bomb.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,117,2,0,magnitude,0.01,,,
CRStrengthDamageCalculation,118,0,0,magnitude,1.0,,EM_BossVaerith.BombDebuff.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,119,0,0,magnitude,1.0,,EM_Miner.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,120,0,0,magnitude,1.0,,FK_BossElfDragon.MultiDash.BleedDebuff.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,121,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,122,0,0,magnitude,1.0,,FK_BossFreezingWaterLord.IceSoak.Puddle.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,122,2,0,magnitude,0.01,,,
CRStrengthDamageCalculation,123,0,0,magnitude,1.0,,FK_BossRangerCaptain.AutoAttackMelee.IntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,124,0,0,magnitude,1.0,,FK_BossRangerCaptain.AutoAttack.IntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,125,0,0,magnitude,1.0,,FK_ElfCleric.AutoAttackMelee.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,126,0,0,magnitude,1.0,,FK_ElfDuelist.AutoAttack.DamageCoefficient,AbilityConstants
CRStrengthDamageCalculation,127,0,0,magnitude,1.0,,FK_ElfDuelist.SpinningIceSwordStorm.DamageCoefficient,AbilityConstants
CRStrengthDamageCalculation,128,0,0,magnitude,1.0,,FK_ElfGoon.AutoAttack.DamageIntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,129,0,0,magnitude,1.0,,FK_ElfGuard.AutoAttack.DamageIntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,130,0,0,magnitude,1.0,,FK_ElfIllusionist.AutoAttackMelee.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,131,0,0,magnitude,1.0,,FK_ElfRanger.AutoAttack.DamageIntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,132,0,0,magnitude,1.0,,FK_ElfRanger.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,133,0,0,magnitude,1.0,,FK_ElfShardling.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,134,0,0,magnitude,1.0,,FK_IceGolem.AutoAttack.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,135,0,0,magnitude,1.0,,FK_IceGolem.SpikeAOE.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,136,0,0,magnitude,1.0,,FK_MirroredElementalImage.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,137,0,0,magnitude,1.0,,FM_AshenArsonist.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,138,0,0,magnitude,1.0,,FM_Bear.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,139,0,0,magnitude,1.0,,FM_Bear.HomingCharge.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,139,1,0,magnitude,1.0,,FM_Bear.HomingCharge.DamageSpread,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,140,0,0,magnitude,1.0,,FM_BigSpider.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,141,0,0,magnitude,1.0,,FM_BullyBasher.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,142,0,0,magnitude,1.0,,FM_BullyBasher.TankSlam.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,142,1,0,magnitude,0.01,,,
CRStrengthDamageCalculation,143,0,0,magnitude,1.0,,FM_Facestabber.AttachedAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,144,0,0,magnitude,1.0,,FM_Facestabber.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,145,0,0,magnitude,1.0,,FM_FrenziedLooter.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,146,0,0,magnitude,1.0,,FM_GoblinBrute.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,147,0,0,magnitude,1.0,,FM_GoblinCaster.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,148,0,0,magnitude,1.0,,FM_GoblinGrunt.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,149,0,0,magnitude,1.0,,FM_GravesnareKidnapper.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,150,0,0,magnitude,1.0,,FM_OrcCaster.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,151,0,0,magnitude,1.0,,FM_OrcGrunt.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,152,0,0,magnitude,1.0,,FM_Pillager.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,153,0,0,magnitude,1.0,,FM_RotheartRecluse.DotProjectile.Dot.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,154,0,0,magnitude,1.0,,FM_RotheartRecluse.DotProjectile.End.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,155,0,0,magnitude,1.0,,FM_RotheartRecluse.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,156,0,0,magnitude,1.0,,FM_RotheartRecluse.MeleeDot.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,157,0,0,magnitude,1.0,,FM_Shinchopper.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,158,0,0,magnitude,1.0,,FM_Slaver.CastedMeleeKnockback.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,159,0,0,magnitude,1.0,,FM_Slaver.Grip.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,160,0,0,magnitude,1.0,,FM_Slaver.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,161,0,0,magnitude,1.0,,FM_Spiderling.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,162,0,0,magnitude,1.0,,FM_Stag.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,163,0,0,magnitude,1.0,,FM_Wolf.AutoAttack.Damage.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,164,0,0,magnitude,1.0,,FM_Wolf.Bleed.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,164,1,0,magnitude,1.0,,FM_Wolf.Bleed.Spread,AbilityConstants_ForestMeadow
CRStrengthDamageCalculation,165,0,0,magnitude,1.0,,Gunde.AoeDamageAndStun.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,166,0,0,magnitude,1.0,,Gunde.BasicSingleTargetAttack.DamageStrengthCoefficientPerHit,AbilityConstants_Gunde
CRStrengthDamageCalculation,167,0,0,magnitude,1.0,,Gunde.BasicSingleTargetMelee.DamageStrengthCoefficientPerHit,AbilityConstants
CRStrengthDamageCalculation,168,0,0,magnitude,1.0,,Gunde.DashAttack.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,169,0,0,magnitude,1.0,,Gunde.DurationalAoeDotAndBuff.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,170,0,0,magnitude,1.0,,Gunde.ForwardDualProjectile.Bleed.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,170,1,0,magnitude,1.0,,Gunde.HealthAndBleedSelfBuff.BleedDamageScaler,AbilityConstants
CRStrengthDamageCalculation,171,0,0,magnitude,1.0,,Gunde.ForwardDualProjectile.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,172,0,0,magnitude,1.0,,Gunde.HeavyMeleeDotBased.Damage.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,172,1,0,magnitude,1.0,,Gunde.HeavyMeleeDotBased.Talent.IncreasedDirectDamage.DamageScale,AbilityConstants_Gunde
CRStrengthDamageCalculation,172,2,0,magnitude,1.0,,,
CRStrengthDamageCalculation,173,0,0,magnitude,1.0,,Gunde.HeavyMeleeDotBoost.DamageStrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,174,0,0,magnitude,1.0,,Gunde.HeavySingleTargetMeleeWithHeal.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,175,0,0,magnitude,1.0,,Gunde.HeavySingleTargetMelee.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,176,0,0,magnitude,1.0,,Gunde.InstantAoeWithBuff.DamageStrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,177,0,0,magnitude,1.0,,Gunde.InstantSpinAoe.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,178,0,0,magnitude,1.0,,Gunde.InstantWhirlwindAoe.DamageStrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,179,0,0,magnitude,1.0,,Gunde.MeleeAutoAttack.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,180,0,0,magnitude,1.0,,Gunde.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,181,0,0,magnitude,1.0,,Gunde.MoveToTargetBleed.Bleed.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,181,1,0,magnitude,1.0,,Gunde.HealthAndBleedSelfBuff.BleedDamageScaler,AbilityConstants
CRStrengthDamageCalculation,182,0,0,magnitude,1.0,,Gunde.SingleInstantPullEnemy.Damage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,183,0,0,magnitude,1.0,,Gunde.SingleTargetPull.Damage.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,184,0,0,magnitude,1.0,,Gunde.Talent.BasicSingleTargetMelee.BleedProc.Bleed.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,184,1,0,magnitude,1.0,,Gunde.HealthAndBleedSelfBuff.BleedDamageScaler,AbilityConstants
CRStrengthDamageCalculation,186,0,0,magnitude,1.0,,Gunde.DotTransfer.Talent.ExplosionOnPickup.StrengthCoefficient,AbilityConstants_Gunde
CRStrengthDamageCalculation,187,0,0,magnitude,1.0,,Gunde.TargetedAoeProjectile.DamageStrengthCoefficientPerHit,AbilityConstants_Gunde
CRStrengthDamageCalculation,188,0,0,magnitude,1.0,,IC_Assassin.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,189,0,0,magnitude,1.0,,IC_Assassin.PoisonDagger.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,189,1,0,coefficient,1.0,,,
CRStrengthDamageCalculation,189,1,1,pre_multiply_additive,0.0,,,
CRStrengthDamageCalculation,189,1,2,post_multiply_additive,0.0,,,
CRStrengthDamageCalculation,190,0,0,magnitude,1.0,,IC_Assassin.WickedStrike.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,190,1,0,coefficient,1.0,,,
CRStrengthDamageCalculation,190,1,1,pre_multiply_additive,0.0,,,
CRStrengthDamageCalculation,190,1,2,post_multiply_additive,0.0,,,
CRStrengthDamageCalculation,191,0,0,magnitude,1.0,,IC_BossMagistrate.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,192,0,0,magnitude,1.0,,IC_GlacialSprite.AutoAttackMelee.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,193,0,0,magnitude,1.0,,IC_GreaterIceElemental.AutoAttack.StrengthCoefficient,AbilityConstants
