name,definitions_ordinal,effect,source_typed_payload_coverage,ordinal,calculation_class
CRPrimaryAttributeHealCalculation,6,GE_Trait_StandingStillHealStacking_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,7,GE_Weapon_CastedBuffStacksHealOnDamage_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,8,GE_Weapon_CastedChainHealDamage_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRPrimaryAttributeHealCalculation,9,GE_Weapon_InstantChargedProjectileHealOrDamage_Heal,complete,0,CRPrimaryAttributeHealCalculation
CRRemoveAllGeneratedThreatExecution,0,GE_Shared_RemoveAllGeneratedThreat,complete,0,CRRemoveAllGeneratedThreatExecution
CRReviveCharacterExecution,0,GE_Shared_InstantlyReviveCharacter,complete,0,CRReviveCharacterExecution
CRReviveCharacterExecution,1,GE_Shared_ZoneAIRespawn_Revive,complete,0,CRReviveCharacterExecution
CRScaleAllThreatExecution,0,GE_Mosse_InstantSelfEscapeBuff_ReduceThreat,complete,0,CRScaleAllThreatExecution
CRScaleAllThreatExecution,1,GE_Shared_ScaleAllThreat,complete,0,CRScaleAllThreatExecution
CRSendSignalToGrantedAbilityExecution,0,GE_Gunde_InstantAoeDot_Dot,complete,1,CRSendSignalToGrantedAbilityExecution
CRSendSignalToGrantedAbilityExecution,1,GE_Gunde_PerTargetAccumulatedBleed,complete,1,CRSendSignalToGrantedAbilityExecution
CRSendSignalToGrantedAbilityExecution,2,GE_Gunde_Talent_DotTransfer_InstantAoeWithBuff_DamageAndOrbs_OrbDropper,complete,0,CRSendSignalToGrantedAbilityExecution
CRSendSignalToSourceAbilityExecution,0,GE_DR_BossGateWizard_FirePillar_Damage,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,1,GE_DR_BossGateWizard_FirePillar_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,2,GE_Firemage_CastedSingleDot_Dot,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,3,GE_Firemage_CastedSingleHeavyDot_Dot,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,4,GE_Firemage_ChanneledForwardAoeDamage_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,5,GE_Firemage_FireFrog_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,6,GE_Firemage_InstantSingleTargetDot_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,7,GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,8,GE_Firemage__Talent_CastedDotBoostProjectile_DirectDamageBased_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,9,GE_Gunde_PerTargetAccumulatedBleed,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,10,GE_Gunde_Talent_DotTransfer_AoeBasedOnStacks_Aoe,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,11,GE_Lisa_ChanneledHealOrDamageProjectiles_Heal,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,12,GE_Lisa_InstantSingleTargetDamageAndDot_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,13,GE_Lisa_SingleTargetDot_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,14,GE_Mara_BleedAttackSpender_Bleed,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,15,GE_Mara_ChargedDoubleAttackBuilder_Poison,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,16,GE_Mara_Talent_ChargedDoubleAttackBuilder_ResourceIncreaseOT_Buff,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,17,GE_Rime_CastedDebuffAoeDamage_Debuff,complete,0,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,18,GE_Vigor_SingleTargetDot_Dot,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,19,GE_Vigor_SkillshotAoeProjectile_Damage,complete,1,CRSendSignalToSourceAbilityExecution
CRSendSignalToSourceAbilityExecution,20,GE_Vigor_SkillshotAoeProjectile_Heal,complete,1,CRSendSignalToSourceAbilityExecution
CRStrengthDamageCalculation,0,GE_CM_BlackburnMantrader_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,1,GE_CM_BossAina_Charge_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,2,GE_CM_BossAina_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,3,GE_CM_BossTroll_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,4,GE_CM_BossTroll_Charge_BumpDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,5,GE_CM_BossTroll_Charge_ImpactDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,6,GE_CM_BossTroll_Enrage_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,7,GE_CM_BossTroll_FallingRocks_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,8,GE_CM_BossWhisperingCore_RangedAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,9,GE_CM_BossWhisperingCore_TankSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,10,GE_CM_BossYrsa_AoEDamageSlow_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,11,GE_CM_BossYrsa_AoeSoak_SoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,12,GE_CM_BossYrsa_AoeSoak_UnsoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,13,GE_CM_BossYrsa_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,14,GE_CM_BossYrsa_ConjureScythe_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,15,GE_CM_Charged_Construct_Ghost_SelfDamageDebuff,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,16,GE_CM_Construct_Charged_AutoAttack,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,17,GE_CM_Construct_Charged_Ghost_AutoAttack,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,18,GE_CM_CrystalConstructCharged_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,19,GE_CM_EarthElemental_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,20,GE_CM_EarthElemental_BurrowedStrike_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,21,GE_CM_EarthElemental_CastAoeDamage_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,22,GE_CM_EarthElemental_EarthBreaker_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,23,GE_CM_EarthElemental_EarthStomp_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,24,GE_CM_EarthElemental_Upheaval_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,25,GE_CM_ElfEnforcer_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,26,GE_CM_ElfEnforcer_TankSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,27,GE_CM_ElfGoon_FirstThreatProjectile_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,28,GE_CM_ElfInterrogator_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,29,GE_CM_ElfInterrogator_PoisonDagger_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,30,GE_CM_ElfInterrogator_WickedStrike_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,31,GE_CM_ElfInterrogator_WickedStrike_Dot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,32,GE_CM_ElfLookout_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,33,GE_CM_ElfLookout_QuickShots_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,34,GE_CM_ElfTaskmaster_ConePull_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,35,GE_CM_ElfTaskmaster_ConePull_Dot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,36,GE_CM_Elf_Goon_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,37,GE_CM_Elf_Taskmaster_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,38,GE_CM_ImpatientBrawler_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,39,GE_CM_ReflectedHero_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,40,GE_CM_TrollBoss_CrushAoeDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,41,GE_CM_VolatileConstruct_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,42,GE_CM_VolatileConstruct_DeathBomb_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,43,GE_CM_VolatileConstruct_ExplosiveCrystal_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,44,GE_CM_VolatileConstruct_JaggedCrystal_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,45,GE_Critter_Chicken_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,46,GE_DD_Arbalist_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,47,GE_DD_Arbalist_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,48,GE_DD_BossCadavrianMagi_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,49,GE_DD_BossCadavrianMagi_MoonCast_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,50,GE_DD_BossCadavrianMagi_ShadowCast_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,51,GE_DD_BossCadavrianMagi_SunCast_Debuff,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,52,GE_DD_DesertBrute_AoEPulse_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,53,GE_DD_DesertBrute_CastedGrowingEarthStomp_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,54,GE_DD_DesertBrute_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,55,GE_DD_DesertNomad_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,56,GE_DD_DesertWarrior_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,57,GE_DD_DesertWarrior_ChanneledAOE_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,58,GE_DD_DesertWarrior_Charge_Bleed,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,59,GE_DD_DesertWarrior_Charge_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,60,GE_DD_NightboundMagi_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,61,GE_DD_NightboundMagi_MultiAoeSoak_SoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,62,GE_DD_NightboundMagi_MultiAoeSoak_UnsoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,63,GE_DD_WitheringMagiPeriodicDamage_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,64,GE_DD_WitheringMagi_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,65,GE_DM_ClockworkRat_OnDeathAoe_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,66,GE_DM_FriendlyClockworkRat_Projectile_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,67,GE_DM_WinterTrickster_Charge_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,68,GE_DR_BarbedRoot_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,69,GE_DR_BarbedRoot_CastedSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,70,GE_DR_BarbedRoot_Grip_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,71,GE_DR_BloodfangMauler_AOECone_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,72,GE_DR_BloodfangMauler_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,73,GE_DR_BossCultLeader_Grip_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,74,GE_DR_BossCultLeader_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,75,GE_DR_BossCultLeader_ResizingAoeCircles_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,76,GE_DR_BossCultLeader_ResizingAoeCircles_Dot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,77,GE_DR_BossDemonPlant_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,78,GE_DR_BossDemonPlant_SpawnVine_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,79,GE_DR_BossGateWizard_FirePillar_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,80,GE_DR_BossGateWizard_FootballHitPulse_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,81,GE_DR_BossGateWizard_Football_PlayerDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,82,GE_DR_BossGateWizard_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,83,GE_DR_BossGateWizard_TankDot_Bleed,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,84,GE_DR_BossSummonedDemon_ChanneledHellfire_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,85,GE_DR_BossSummonedDemon_LeapSlam_BurningGround_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,86,GE_DR_BossSummonedDemon_LeapSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,87,GE_DR_BossSummonedDemon_LeapSlam_FriendlyDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,88,GE_DR_BossSummonedDemon_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,89,GE_DR_BossSummonedDemon_PortalDemon_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,90,GE_DR_BossSummonedDemon_Portal_Demon_AoePulse_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,91,GE_DR_BossSummonedDemon_TankSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,92,GE_DR_BurningDemon_Bombardment_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,93,GE_DR_BurningDemon_MeleeAutoAttack,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,94,GE_DR_CultistCaster_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,95,GE_DR_CultistMajorCaster_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,96,GE_DR_CultistSickle_InitialRangedAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,97,GE_DR_CultistSickle_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,98,GE_DR_DangerousBrute_Cleave_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,99,GE_DR_DangerousBrute_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,100,GE_DR_FlyingImp_MeleeAutoAttack,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,101,GE_DR_FranticImp_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,102,GE_DR_FranticImp_SingelTargetAttackAndMoveBack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,103,GE_DR_HornedDemon_Charge_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,104,GE_DR_HornedDemon_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,105,GE_DR_Mancatcher_AOECone_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,106,GE_DR_Mancatcher_Grip_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,107,GE_DR_Mancatcher_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,108,GE_DR_RuinsLasher_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,109,GE_DR_SlaughtervineArchephyte_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,110,GE_DR_SlaughtervineArchephyte_SlowMovingAOE_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,111,GE_DR_Slaughtervine_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,112,GE_DungeonModifier_ShadowLord_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,113,GE_EM_BossGiantTroll_AoeSequence_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,114,GE_EM_BossGiantTroll_ChanneledAoeDamage_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,115,GE_EM_BossGiantTroll_MultiSoak_SoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,116,GE_EM_BossGiantTroll_MultiSoak_UnsoakedDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,117,GE_EM_BossVaerith_BombDebuff_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,118,GE_EM_BossVaerith_BombDebuff_Dot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,119,GE_EM_Miner_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,120,GE_FK_BossElfDragon_MultiDashArrivalBleedDebuff,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,121,GE_FK_BossFreezingWaterLord_AutoAttackDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,122,GE_FK_BossFreezingWaterlord_ExplodePuddles_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,123,GE_FK_BossRangerCaptain_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,124,GE_FK_BossRangerCaptain_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,125,GE_FK_Elf_Cleric_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,126,GE_FK_Elf_Duelist_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,127,GE_FK_Elf_Duelist_SpinningIceSword_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,128,GE_FK_Elf_Goon_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,129,GE_FK_Elf_Guard_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,130,GE_FK_Elf_Illusionist_AutoAttackMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,131,GE_FK_Elf_Ranger_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,132,GE_FK_Elf_Ranger_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,133,GE_FK_Elf_Shardling_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,134,GE_FK_IceGolem_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,135,GE_FK_IceGolem_SpikeAOE_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,136,GE_FK_MirroredElementalImage_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,137,GE_FM_AshenArsonist_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,138,GE_FM_Bear_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,139,GE_FM_Bear_HomingCharge_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,140,GE_FM_BigSpider_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,141,GE_FM_BullyBasher_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,142,GE_FM_BullyBasher_TankSlam_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,143,GE_FM_Facestabber_AttachedAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,144,GE_FM_Facestabber_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,145,GE_FM_FrenziedLooter_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,146,GE_FM_GoblinBrute_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,147,GE_FM_GoblinCaster_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,148,GE_FM_GoblinGrunt_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,149,GE_FM_GravesnareKidnapper_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,150,GE_FM_OrcCaster_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,151,GE_FM_OrcGrunt_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,152,GE_FM_Pillager_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,153,GE_FM_RotheartRecluse_DotProjectile_DotDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,154,GE_FM_RotheartRecluse_DotProjectile_EndDamage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,155,GE_FM_RotheartRecluse_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,156,GE_FM_RotheartRecluse_MeleeDot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,157,GE_FM_Shinchopper_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,158,GE_FM_Slaver_CastedMeleeKnockback_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,159,GE_FM_Slaver_Grip_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,160,GE_FM_Slaver_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,161,GE_FM_Spiderling_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,162,GE_FM_Stag_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,163,GE_FM_Wolf_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,164,GE_FM_Wolf_Bleed_Dot,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,165,GE_Gunde_AoeDamageAndStun_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,166,GE_Gunde_BasicSingleTargetAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,167,GE_Gunde_BasicSingleTargetMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,168,GE_Gunde_DashAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,169,GE_Gunde_DurationalAoeDotAndBuff_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,170,GE_Gunde_ForwardDualProjectile_Bleed,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,171,GE_Gunde_ForwardDualProjectile_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,172,GE_Gunde_HeavyMeleeDotBased_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,173,GE_Gunde_HeavyMeleeDotBoost_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,174,GE_Gunde_HeavySingleTargetMeleeWithHeal_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,175,GE_Gunde_HeavySingleTargetMelee_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,176,GE_Gunde_InstantAoeWithBuff_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,177,GE_Gunde_InstantSpinAoe_Damage_Old,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,178,GE_Gunde_InstantWhirlwindAoe_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,179,GE_Gunde_MeleeAutoAttack_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,180,GE_Gunde_MeleeAutoAttack_Damage_Old,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,181,GE_Gunde_MoveToTargetBleed_Bleed,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,182,GE_Gunde_SingleInstantPullEnemy_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,183,GE_Gunde_SingleTargetPull_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,184,GE_Gunde_Talent_BasicSingleTargetMelee_BleedProc_Bleed,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,185,GE_Gunde_Talent_DotTransfer_AoeBasedOnStacks_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,186,GE_Gunde_Talent_DotTransfer_ExplosionOnPickup_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,187,GE_Gunde_TargetedAoeProjectile_Damage,complete,0,CRStrengthDamageCalculation
CRStrengthDamageCalculation,188,GE_IC_Assassin_AutoAttack_Damage,complete,0,CRStrengthDamageCalculation
