name,ordinal,value
CRStrengthDamageCalculation,170,GE_Gunde_ForwardDualProjectile_Bleed
CRStrengthDamageCalculation,171,GE_Gunde_ForwardDualProjectile_Damage
CRStrengthDamageCalculation,172,GE_Gunde_HeavyMeleeDotBased_Damage
CRStrengthDamageCalculation,173,GE_Gunde_HeavyMeleeDotBoost_Damage
CRStrengthDamageCalculation,174,GE_Gunde_HeavySingleTargetMeleeWithHeal_Damage
CRStrengthDamageCalculation,175,GE_Gunde_HeavySingleTargetMelee_Damage
CRStrengthDamageCalculation,176,GE_Gunde_InstantAoeWithBuff_Damage
CRStrengthDamageCalculation,177,GE_Gunde_InstantSpinAoe_Damage_Old
CRStrengthDamageCalculation,178,GE_Gunde_InstantWhirlwindAoe_Damage
CRStrengthDamageCalculation,179,GE_Gunde_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,180,GE_Gunde_MeleeAutoAttack_Damage_Old
CRStrengthDamageCalculation,181,GE_Gunde_MoveToTargetBleed_Bleed
CRStrengthDamageCalculation,182,GE_Gunde_SingleInstantPullEnemy_Damage
CRStrengthDamageCalculation,183,GE_Gunde_SingleTargetPull_Damage
CRStrengthDamageCalculation,184,GE_Gunde_Talent_BasicSingleTargetMelee_BleedProc_Bleed
CRStrengthDamageCalculation,185,GE_Gunde_Talent_DotTransfer_AoeBasedOnStacks_Damage
CRStrengthDamageCalculation,186,GE_Gunde_Talent_DotTransfer_ExplosionOnPickup_Damage
CRStrengthDamageCalculation,187,GE_Gunde_TargetedAoeProjectile_Damage
CRStrengthDamageCalculation,188,GE_IC_Assassin_AutoAttack_Damage
CRStrengthDamageCalculation,189,GE_IC_Assassin_PoisonDagger_Damage
CRStrengthDamageCalculation,190,GE_IC_Assassin_WickedStrike_Damage
CRStrengthDamageCalculation,191,GE_IC_BossMagistrate_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,192,GE_IC_GlacialSprite_AutoAttackMelee_Damage
CRStrengthDamageCalculation,193,GE_IC_GreaterIceElemental_AutoAttack_Damage
CRStrengthDamageCalculation,194,GE_IC_GreaterIceElemental_EarthBreaker_Damage
CRStrengthDamageCalculation,195,GE_IC_GreaterIceElemental_EarthStomp_Damage
CRStrengthDamageCalculation,196,GE_IC_GreaterIceElemental_Upheaval_Damage
CRStrengthDamageCalculation,197,GE_IC_Healer_AutoAttackMelee_Damage
CRStrengthDamageCalculation,198,GE_IC_Lookout_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,199,GE_IC_Lookout_SingelTargetAttackAndMoveBack_Damage
CRStrengthDamageCalculation,200,GE_Ink_AoeAttack_Damage
CRStrengthDamageCalculation,201,GE_Ink_AoeAttack_LightningDamage
CRStrengthDamageCalculation,202,GE_Ink_AutoAttackBuff_AoeDamage
CRStrengthDamageCalculation,203,GE_Ink_AutoAttackBuff_CleaveDamage
CRStrengthDamageCalculation,204,GE_Ink_AutoAttackBuff_Damage
CRStrengthDamageCalculation,205,GE_Ink_BouncyProjectile_Damage
CRStrengthDamageCalculation,206,GE_Ink_CleaveAttack_Damage
CRStrengthDamageCalculation,207,GE_Ink_EnhancedChargedBuff_AoeImpactDamage
CRStrengthDamageCalculation,208,GE_Ink_EnhancedChargedBuff_PulsatingSingleDamage_Damage
CRStrengthDamageCalculation,209,GE_Ink_HeavySingleTargetAttack_Damage
CRStrengthDamageCalculation,210,GE_Ink_HeavySingleTargetAttack_LightningDamage
CRStrengthDamageCalculation,211,GE_Ink_LowHealthSingleTargetResourceDamage_Damage
CRStrengthDamageCalculation,212,GE_Ink_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,213,GE_Ink_MoveToLocationAoeDamage_Damage
CRStrengthDamageCalculation,214,GE_Ink_SecondChanceSingleTargetAttack_Damage
CRStrengthDamageCalculation,215,GE_Ink_SingleTargetHeavyNonSpender_Damage
CRStrengthDamageCalculation,216,GE_JS_NPCRime_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,217,GE_JS_NPCSylvie_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,218,GE_JS_TutorialGoblin_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,219,GE_JS_TutorialOrcCaster_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,220,GE_JS_TutorialOrc_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,221,GE_JS_TutorialSmallGoblin_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,222,GE_JS_TutorialTroll_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,223,GE_JS_TutorialTroll_ThrowRock_Damage
CRStrengthDamageCalculation,224,GE_JS_TutorialTroll_ThrowRock_Phase1Damage
CRStrengthDamageCalculation,225,GE_MC_BloodCaster_CastedBleed_Bleed_Dot
CRStrengthDamageCalculation,226,GE_MC_BloodCaster_ChanneledTickingAoE_Damage
CRStrengthDamageCalculation,227,GE_MC_BloodCaster_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,228,GE_MC_BloodGrunt_AutoAttack_Damage
CRStrengthDamageCalculation,229,GE_MC_BloodGrunt_OnDeathAoe_Damage
CRStrengthDamageCalculation,230,GE_MC_BloodGuard_AutoAttack_Damage
CRStrengthDamageCalculation,231,GE_MC_BloodGuard_BladeProjectile_Damage
CRStrengthDamageCalculation,232,GE_MC_BloodGuard_ChargeHalfHealth_Damage
CRStrengthDamageCalculation,233,GE_MC_BloodHound_CastedAoeDamageAndSilence_Damage
CRStrengthDamageCalculation,234,GE_MC_BloodHound_Cleave_Bleed_Dot
CRStrengthDamageCalculation,235,GE_MC_BloodHound_Cleave_Damage
CRStrengthDamageCalculation,236,GE_MC_BloodHound_JumpCleave_Bleed_Dot
CRStrengthDamageCalculation,237,GE_MC_BloodHound_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,238,GE_MC_BossGuardian_Charge_Bleed
CRStrengthDamageCalculation,239,GE_MC_BossGuardian_Charge_Damage
CRStrengthDamageCalculation,240,GE_MC_BossGuardian_Soaks_Dot
CRStrengthDamageCalculation,241,GE_MC_WanderingGhostGuard_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,242,GE_MC_WanderingGhostGuard_Slam_Damage
CRStrengthDamageCalculation,243,GE_MC_WanderingGhostPriest_AoeExplosion_Damage
CRStrengthDamageCalculation,244,GE_MC_WanderingGhostPriest_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,245,GE_MC_WanderingGhostWarrior_Cone_Damage
CRStrengthDamageCalculation,246,GE_MC_WanderingGhostWarrior_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,247,GE_MF_BlightedMorningGlory_DotProjectile_Damage
CRStrengthDamageCalculation,248,GE_MF_BlightedMorningGlory_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,249,GE_MF_BossNecrolord_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,250,GE_MF_BossNecrolord_RangedAutoAttack_Damage
CRStrengthDamageCalculation,251,GE_MF_BossUnicorn_Charge_Damage
CRStrengthDamageCalculation,252,GE_MF_BossUnicorn_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,253,GE_MF_DawnstoneGuardian_DamageReflect_Damage
CRStrengthDamageCalculation,254,GE_MF_DawnstoneGuardian_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,255,GE_MF_DawnstoneGuardian_Spikes_Damage
CRStrengthDamageCalculation,256,GE_MF_FoulTotemic_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,257,GE_MF_MangyBrute_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,258,GE_MF_MangyBrute_TankSlam_Damage
CRStrengthDamageCalculation,259,GE_MF_Skittershard_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,260,GE_MF_Skittershard_OnDeath_Debuff
CRStrengthDamageCalculation,261,GE_NP_BossHellcaller_PeriodicDamage_Damage
CRStrengthDamageCalculation,262,GE_NP_BullyBasher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,263,GE_NP_BullyBasher_TankSlam_Damage
CRStrengthDamageCalculation,264,GE_NP_Facestabber_AttachedAttack_Damage
CRStrengthDamageCalculation,265,GE_NP_Facestabber_CastProjectile_Damage
CRStrengthDamageCalculation,266,GE_NP_Facestabber_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,267,GE_NP_HalfMancatcher_Grip_Damage
CRStrengthDamageCalculation,268,GE_NP_HalfMancatcher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,269,GE_NP_Shinchopper_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,270,GE_NP_Stormscreamer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,271,GE_NP_Stormscreamer_PeriodicDamage_Damage
CRStrengthDamageCalculation,272,GE_PR_BarbarousLasher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,273,GE_PR_BarbarousLasher_ShatterArmor_Damage
CRStrengthDamageCalculation,274,GE_PR_Bilgerat_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,275,GE_PR_BlunderbussPirate_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,276,GE_PR_BlunderbussPirate_Passive_FullStackDamageDebuff_AoeDamage_Damage
CRStrengthDamageCalculation,277,GE_PR_BlunderbussPirate_RangedAutoAttack_Damage
CRStrengthDamageCalculation,278,GE_PR_BlunderbussPirate_RangedDamageDebuff_Damage
CRStrengthDamageCalculation,279,GE_PR_BossAnchor_CannonBarrage_AoeDamage
CRStrengthDamageCalculation,280,GE_PR_BossAnchor_CastedGrowingTankWave_Damage
CRStrengthDamageCalculation,281,GE_PR_BossAnchor_HighTide_Damage
CRStrengthDamageCalculation,282,GE_PR_BossAnchor_MeleeAutoAttack_AreaHit_Damage
CRStrengthDamageCalculation,283,GE_PR_BossAnchor_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,284,GE_PR_BossAnchor_Reinforcements_AoeDamage
CRStrengthDamageCalculation,285,GE_PR_BossPirateCaptain_AutoAttackMelee_Damage
CRStrengthDamageCalculation,286,GE_PR_BossPirateCaptain_EmtpyArenaChannel_Damage
CRStrengthDamageCalculation,287,GE_PR_BossPirateCaptain_ObstacleCourse_Dot
CRStrengthDamageCalculation,288,GE_PR_BossPirateCaptain_QuickShots_Damage
CRStrengthDamageCalculation,289,GE_PR_BossPirateCaptain_Spin_Damage
CRStrengthDamageCalculation,290,GE_PR_BossPirateCaptain_Spin_ShootDamage
CRStrengthDamageCalculation,291,GE_PR_BossPirateCaptain_Spin_ShootDebuff_AoeDamage_Damage
CRStrengthDamageCalculation,292,GE_PR_BossPirateCaptain_Split_Dot
CRStrengthDamageCalculation,293,GE_PR_BossTreasureDemon_AutoAttackMelee_Damage
CRStrengthDamageCalculation,294,GE_PR_BossTreasureDemon_Ball_Knocback_Damage
CRStrengthDamageCalculation,295,GE_PR_BossTreasureDemon_Bleed_Dot
CRStrengthDamageCalculation,296,GE_PR_BossTreasureDemon_Nova_Damage
CRStrengthDamageCalculation,297,GE_PR_BossTreasureDemon_PunchBall_Damage
CRStrengthDamageCalculation,298,GE_PR_BossTreasureDemon_ScatterCoins_Damage
CRStrengthDamageCalculation,299,GE_PR_BossTreasureDemon_ScatterCoins_DamageAura
CRStrengthDamageCalculation,300,GE_PR_BossTreasureDemon_Tornado_Damage
CRStrengthDamageCalculation,301,GE_PR_BossTreasureDemon_TreasureBallSummon_Damage
CRStrengthDamageCalculation,302,GE_PR_CannonPirate_Bombardment_Damage
CRStrengthDamageCalculation,303,GE_PR_CannonPirate_Cannon_Damage
CRStrengthDamageCalculation,304,GE_PR_CannonPirate_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,305,GE_PR_CannonPirate_RangedAutoAttack_Damage
CRStrengthDamageCalculation,306,GE_PR_FoB_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,307,GE_PR_PirateGrunt_CastedTankAoeDamage_Damage
CRStrengthDamageCalculation,308,GE_PR_PirateGrunt_ChanneledAoe_Damage
CRStrengthDamageCalculation,309,GE_PR_PirateGrunt_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,310,GE_PR_Scallywag_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,311,GE_PR_Scallywag_TargetHealthDamage_Damage
CRStrengthDamageCalculation,312,GE_PR_Scallywag_TargetHealthDamage_Debuff
CRStrengthDamageCalculation,313,GE_PR_Shark_BiteAttached_Damage
CRStrengthDamageCalculation,314,GE_PR_ShipRat_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,315,GE_PR_ShipRat_OnDeathAoe_Damage
CRStrengthDamageCalculation,316,GE_PR_SpectralSwab_Explode_Damage
CRStrengthDamageCalculation,317,GE_PR_Swashbuckler_CastedAoeKnockup_Damage
CRStrengthDamageCalculation,318,GE_PR_Swashbuckler_CastedGrowingEarthStomp_Damage
CRStrengthDamageCalculation,319,GE_PR_Swashbuckler_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,320,GE_PR_TigerCat_Bite_Damage
CRStrengthDamageCalculation,321,GE_PR_TigerCat_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,322,GE_PR_TigerCat_SlashClaws_Damage
CRStrengthDamageCalculation,323,GE_PR_WaterCaster_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,324,GE_SG_BossSiren_Bleed
CRStrengthDamageCalculation,325,GE_SG_BossSiren_Bubble_Dot
CRStrengthDamageCalculation,326,GE_SG_BossSiren_Bubble_PreSpawnDot
CRStrengthDamageCalculation,327,GE_SG_BossSiren_Interrupt_Damage
CRStrengthDamageCalculation,328,GE_SG_BossSiren_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,329,GE_SG_BossSiren_TankSlamAndLink_Damage
CRStrengthDamageCalculation,330,GE_SG_BossSiren_TankSlamAndLink_DamageTick
CRStrengthDamageCalculation,331,GE_SG_BossSiren_WalkOverEdge_Dot
CRStrengthDamageCalculation,332,GE_SG_BossSiren_Wave_Damage
CRStrengthDamageCalculation,333,GE_SG_CoralLasher_InitialRangedAttack_Damage
CRStrengthDamageCalculation,334,GE_SG_CoralLasher_InitialRangedAttack_Dot
CRStrengthDamageCalculation,335,GE_SG_CoralLasher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,336,GE_SG_DrownedSailor_AutoAttack_Damage
CRStrengthDamageCalculation,337,GE_SG_DrownedSailor_DaggerThrow_Damage
CRStrengthDamageCalculation,338,GE_SG_EchoingSpirit_AutoAttack
CRStrengthDamageCalculation,339,GE_SG_EchoingSpirit_ChainLightning_Damage
CRStrengthDamageCalculation,340,GE_SG_EchoingSpirit_Ghost_AutoAttack_Damage
CRStrengthDamageCalculation,341,GE_SG_EchoingSpirit_Ghost_ExplodeDamage
CRStrengthDamageCalculation,342,GE_SG_EchoingSpirit_Ghost_SelfDamageDebuff
CRStrengthDamageCalculation,343,GE_SG_EchoingSpirit_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,344,GE_SG_GhostCorpse_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,345,GE_SG_GhostEruptor_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,346,GE_SG_GhostFerventSoldier_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,347,GE_SG_GhostOrc_Cleave_Damage
CRStrengthDamageCalculation,348,GE_SG_GhostOrc_Cleave_Dot
CRStrengthDamageCalculation,349,GE_SG_GhostOrc_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,350,GE_SG_GreaterWaterElemental_AutoAttack_Damage
CRStrengthDamageCalculation,351,GE_SG_GreaterWaterElemental_BurrowedStrike_Damage
CRStrengthDamageCalculation,352,GE_SG_GreaterWaterElemental_EarthBreaker_Damage
CRStrengthDamageCalculation,353,GE_SG_GreaterWaterElemental_EarthStomp_Damage
CRStrengthDamageCalculation,354,GE_SG_GreaterWaterElemental_Upheaval_Damage
CRStrengthDamageCalculation,355,GE_SG_SaltSprite_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,356,GE_SG_SaltSprite_TargetHealthDamage_Damage
CRStrengthDamageCalculation,357,GE_SG_WaterElemental_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,358,GE_SG_Wisp_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,359,GE_SG_Wisp_OnDeathAoe_Damage
CRStrengthDamageCalculation,360,GE_SG_Wisp_SingelTargetAttackAndMoveBack_Damage
CRStrengthDamageCalculation,361,GE_SH_BossSpider_AOEDotAndBuff_Dot
CRStrengthDamageCalculation,362,GE_SH_BossSpider_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,363,GE_SH_BossSpider_Swarm_Dot
CRStrengthDamageCalculation,364,GE_SH_BossSpider_Swarm_Dot_Linger
CRStrengthDamageCalculation,365,GE_SH_BossSpider_TankSlam_Damage
CRStrengthDamageCalculation,366,GE_SH_BossSpider_TetherAttack_Damage
CRStrengthDamageCalculation,367,GE_SH_BossSpider_VenomSpray_Damage
CRStrengthDamageCalculation,368,GE_SH_CarrionHorror_ExplodeCorpse_Damage
CRStrengthDamageCalculation,369,GE_SH_CarrionHorror_ExplodeCorpse_Dot
CRStrengthDamageCalculation,370,GE_SH_CarrionHorror_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,371,GE_SH_Eggbearer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,372,GE_SH_GravesnareKidnapper_KidnapBite_Damage
CRStrengthDamageCalculation,373,GE_SH_GravesnareKidnapper_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,374,GE_SH_GravesnareKidnapper_SlowCone_Damage
CRStrengthDamageCalculation,375,GE_SH_RotheartRecluse_DotProjectile_DotDamage
CRStrengthDamageCalculation,376,GE_SH_RotheartRecluse_DotProjectile_EndDamage
CRStrengthDamageCalculation,377,GE_SH_RotheartRecluse_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,378,GE_SH_RotheartRecluse_MeleeDot
CRStrengthDamageCalculation,379,GE_SH_Spiderling_Leap_Damage
CRStrengthDamageCalculation,380,GE_SH_Spiderling_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,381,GE_SH_Venomdrinker_CastProjectile_Damage
CRStrengthDamageCalculation,382,GE_SH_Venomdrinker_Dot
CRStrengthDamageCalculation,383,GE_SH_Venomdrinker_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,384,GE_SH_Venomdrinker_Tornado_Damage
CRStrengthDamageCalculation,385,GE_SP_BossMarcass_BloodRain_VolatileDamage
CRStrengthDamageCalculation,386,GE_SP_BossMarcass_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,387,GE_SP_BossMarcass_PairUp_Debuff_Dot
CRStrengthDamageCalculation,388,GE_SP_BossMarcass_Stampede_Bleed
CRStrengthDamageCalculation,389,GE_SP_BossMarcass_TankBuster_Damage
CRStrengthDamageCalculation,390,GE_SP_FrostWolf_Bite_Dot
CRStrengthDamageCalculation,391,GE_SP_FrostWolf_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,392,GE_SP_PolarBear_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,393,GE_SP_PolarBear_Stomp_Damage
CRStrengthDamageCalculation,394,GE_ST_BigBloodElemental_Dot
CRStrengthDamageCalculation,395,GE_ST_BigBloodElemental_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,396,GE_ST_BloodBrute_AutoAttack_Damage
CRStrengthDamageCalculation,397,GE_ST_BloodBrute_ChargeSoak_Damage
CRStrengthDamageCalculation,398,GE_ST_BloodBrute_TankSlam_Damage
CRStrengthDamageCalculation,399,GE_ST_BloodCreationBig_AutoAttack_Damage
CRStrengthDamageCalculation,400,GE_ST_BloodCreationBig_OnDeathAoe_Damage
CRStrengthDamageCalculation,401,GE_ST_BloodCreation_AutoAttack_Damage
CRStrengthDamageCalculation,402,GE_ST_BloodCreation_OnDeathAoe_Damage
CRStrengthDamageCalculation,403,GE_ST_BossArbiterIllusion_CastBeam_Dot
CRStrengthDamageCalculation,404,GE_ST_BossArbiterIllusion_Dot
CRStrengthDamageCalculation,405,GE_ST_BossArbiter_ArenaProjectiles_Damage
CRStrengthDamageCalculation,406,GE_ST_BossArbiter_ArenaProjectiles_Dot
CRStrengthDamageCalculation,407,GE_ST_BossArbiter_ChannelTruesighter_Damage
CRStrengthDamageCalculation,408,GE_ST_BossArbiter_GiveTruesight_Damage
CRStrengthDamageCalculation,409,GE_ST_BossArbiter_LavaFloor_Damage
CRStrengthDamageCalculation,410,GE_ST_BossArbiter_MazeNuke_Damage
CRStrengthDamageCalculation,411,GE_ST_BossArbiter_MazeNuke_Dot
CRStrengthDamageCalculation,412,GE_ST_BossArbiter_Maze_Explosion
CRStrengthDamageCalculation,413,GE_ST_BossArbiter_Maze_PlayerExplosion
CRStrengthDamageCalculation,414,GE_ST_BossArbiter_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,415,GE_ST_BossArbiter_RandomImpactsAoe_Damage
CRStrengthDamageCalculation,416,GE_ST_BossArbiter_Runes_Fail
CRStrengthDamageCalculation,417,GE_ST_BossArbiter_TankSlam_Damage
CRStrengthDamageCalculation,418,GE_ST_SanguineCrusher_Knockback_Damage
CRStrengthDamageCalculation,419,GE_ST_SanguineCrusher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,420,GE_ST_SanguineCrusher_TankSlam_Damage
CRStrengthDamageCalculation,421,GE_ST_SmallBloodElemental_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,422,GE_Shared_PolymorphChicken_AutoAttack_Damage
CRStrengthDamageCalculation,423,GE_Sune_AoeMelee_Damage
CRStrengthDamageCalculation,424,GE_Sune_AtTargetInstantAoe_Damage
CRStrengthDamageCalculation,425,GE_Sune_DamageTransferAura_Damage
CRStrengthDamageCalculation,426,GE_Sune_DroppedPulseAoe_Damage
CRStrengthDamageCalculation,427,GE_Sune_InstantCleaveMelee_Damage
CRStrengthDamageCalculation,428,GE_Sune_InstantConeStunAndPull_Damage
CRStrengthDamageCalculation,429,GE_Sune_InstantSingleTargetHealOrDamage_Damage
CRStrengthDamageCalculation,430,GE_Sune_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,431,GE_Sune_SelfImmunityAndAoeHeal_AoeDamage
CRStrengthDamageCalculation,432,GE_Sune_SingleTargetFillerMelee_Damage
CRStrengthDamageCalculation,433,GE_Sune_Talent_ParryCounterAttack_Damage
CRStrengthDamageCalculation,434,GE_Sune_Talent_SingleTargetFillerMelee_AoeProcBuff_Damage
CRStrengthDamageCalculation,435,GE_Sune_TargetedCastedHealOrDamage_Damage
CRStrengthDamageCalculation,436,GE_Sune_TargetedLeapAoe_Damage
CRStrengthDamageCalculation,437,GE_UB_BossArchbishop_AutoAttackMelee_Damage
CRStrengthDamageCalculation,438,GE_UB_BossArchbishop_FollowingCylinderAOE_Damage
CRStrengthDamageCalculation,439,GE_UB_BossCaster_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,440,GE_UB_BossLifebringer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,441,GE_UB_BossLunatic_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,442,GE_UB_BossMarcassCree_CastedTankBuster_Damage
CRStrengthDamageCalculation,443,GE_UB_BossMarcassCree_ChasingCircles_Damage
CRStrengthDamageCalculation,444,GE_UB_BossMarcassCree_CircleAoe_Damage
CRStrengthDamageCalculation,445,GE_UB_BossMarcassCree_FrontalCone_Damage
CRStrengthDamageCalculation,446,GE_UB_BossMarcassCree_FrontalCone_Dot
CRStrengthDamageCalculation,447,GE_UB_BossMarcassCree_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,448,GE_UB_BossMarcassCree_Minion_ChanneledAttack_Damage
CRStrengthDamageCalculation,449,GE_UB_BossMarcassCree_Minion_Jump_Bleed
CRStrengthDamageCalculation,450,GE_UB_BossMarcassCree_Minion_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,451,GE_UB_BossMarcassCree_PairUp_Debuff
CRStrengthDamageCalculation,452,GE_UB_BossMarcassCree_Stampede_Bleed
CRStrengthDamageCalculation,453,GE_UB_BossOperator_MeleeAutoAttack
CRStrengthDamageCalculation,454,GE_UB_BossSiegeGraveyard_CastHomingProjectileSpawnCorpse_ProjectileDamage
CRStrengthDamageCalculation,455,GE_UB_BossSiegeGraveyard_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,456,GE_UB_BossSiegeGraveyard_TriggerNearbyCorpseAOE_ExplosionDamage
CRStrengthDamageCalculation,457,GE_UB_BossSiegeGraveyard_TriggerNearbyCorpseAOE_UnavoidableDamage
CRStrengthDamageCalculation,458,GE_UB_BossWarMachine_AoeCircles_Damage
CRStrengthDamageCalculation,459,GE_UB_BossWarMachine_BonusStackDot_Dot
CRStrengthDamageCalculation,460,GE_UB_BossWarMachine_FireSweep_Dot
CRStrengthDamageCalculation,461,GE_UB_BossWarMachine_LinkTargets_Dot
CRStrengthDamageCalculation,462,GE_UB_BossWarMachine_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,463,GE_UB_BossWarMachine_MeleeRangeAoeExplosion_Damage
CRStrengthDamageCalculation,464,GE_UB_BossWarband_BleedBuff_Dot
CRStrengthDamageCalculation,465,GE_UB_BossWarmachine_MassAoeDot_Dot
CRStrengthDamageCalculation,466,GE_UB_BossWarrior_FrontalConeAttack_Damage
CRStrengthDamageCalculation,467,GE_UB_BossWarrior_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,468,GE_UB_BossWarrior_RangedDotProjectile_Bleed
CRStrengthDamageCalculation,469,GE_UB_BossWarrior_RangedDotProjectile_Damage
CRStrengthDamageCalculation,470,GE_UB_CadavrianBannerman_AoeStun_Damage
CRStrengthDamageCalculation,471,GE_UB_CadavrianBannerman_CastedHighestThreatAoe_Damage
CRStrengthDamageCalculation,472,GE_UB_CadavrianBannerman_ChargeFurthestTargetAoe_Damage
CRStrengthDamageCalculation,473,GE_UB_CadavrianBannerman_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,474,GE_UB_CarrionCollector_CastHomingProjectileSpawnCorpse_ProjectileDamage
CRStrengthDamageCalculation,475,GE_UB_CarrionCollector_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,476,GE_UB_CarrionCollector_TriggerNearbyCorpseAOE_ExplosionDamage
CRStrengthDamageCalculation,477,GE_UB_CarrionCollector_TriggerNearbyCorpseAOE_UnavoidableDamage
CRStrengthDamageCalculation,478,GE_UB_Corpse_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,479,GE_UB_Crusader_CastedHighestThreatAoe_Damage
CRStrengthDamageCalculation,480,GE_UB_Crusader_CastedHighestThreatDot_Dot
CRStrengthDamageCalculation,481,GE_UB_Crusader_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,482,GE_UB_DefendingCleric_CastedProjectile_Damage
CRStrengthDamageCalculation,483,GE_UB_DefendingCleric_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,484,GE_UB_DefendingKnight_FrontalCone_Damage
CRStrengthDamageCalculation,485,GE_UB_DefendingKnight_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,486,GE_UB_FallenCleric_CastedProjectile_Damage
CRStrengthDamageCalculation,487,GE_UB_FallenCleric_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,488,GE_UB_FerventSoldier_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,489,GE_UB_Healer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,490,GE_UB_NecroticMass_SpawnExplosionDamage
CRStrengthDamageCalculation,491,GE_UB_NightclawBreacher_CastedAoeStun_Damage
CRStrengthDamageCalculation,492,GE_UB_NightclawBreacher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,493,GE_UB_NightclawBreacher_Slam_Damage
CRStrengthDamageCalculation,494,GE_UB_NightclawBreacher_ThrowRock_Damage
CRStrengthDamageCalculation,495,GE_UB_RaisedKnight_FrontalCone_Damage
