id,effects_ordinal,ordinal,value
GA_Lisa_InstantSelfBuff_C,4,0,EffectType.Magic.Arcane
GA_Lisa_InstantSelfBuff_C,4,1,EffectType.Beneficial
GA_Lisa_InstantSelfBuff_C,4,2,EffectVisualization.Icon
GA_Lisa_InstantSelfBuff_C,4,3,EffectVisualization.HeroSuperBuffbar
GA_Lisa_InstantSelfBuff_C,4,4,CustomAssetTags.Lisa.InstantSelfBuff.SelfBuff
GA_Lisa_InstantSingleTargetDamageAndDot_C,0,0,EffectLogic.System
GA_Lisa_InstantSingleTargetDamageAndDot_C,1,0,EffectLogic.System
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,0,EffectType.Debuff
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,1,EffectType.Dot
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,2,EffectType.Harmful
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,3,EffectType.GeneratesThreat
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,4,EffectVisualization.Icon
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,5,EffectLogic.RemoveOnDeath
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,6,EffectType.Magic.Arcane
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,7,EffectLogic.CarryOverDuration
GA_Lisa_InstantSingleTargetDamageAndDot_C,4,8,CustomAssetTags.Lisa.InstantSingleTargetDamageAndDot.Dot
GA_Lisa_PauseResourcesAndPartyHealth_C,0,0,EffectType.Beneficial
GA_Lisa_PauseResourcesAndPartyHealth_C,0,1,EffectType.Magic.Arcane
GA_Lisa_PauseResourcesAndPartyHealth_C,0,2,EffectLogic.RemoveOnDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,0,3,EffectLogic.RemoveOnSourceDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,0,4,EffectVisualization.Icon
GA_Lisa_PauseResourcesAndPartyHealth_C,0,5,EffectVisualization.IconOnPartyUnitFrame
GA_Lisa_PauseResourcesAndPartyHealth_C,1,0,EffectType.Beneficial
GA_Lisa_PauseResourcesAndPartyHealth_C,1,1,EffectType.Magic.Arcane
GA_Lisa_PauseResourcesAndPartyHealth_C,1,2,EffectLogic.RemoveOnDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,1,3,CustomAssetTags.Lisa.PauseResourcesAndPartyHealth.SelfBuff
GA_Lisa_PauseResourcesAndPartyHealth_C,2,0,EffectLogic.System
GA_Lisa_PauseResourcesAndPartyHealth_C,3,0,EffectLogic.System
GA_Lisa_PauseResourcesAndPartyHealth_C,6,0,EffectType.Beneficial
GA_Lisa_PauseResourcesAndPartyHealth_C,6,1,EffectType.Magic.Arcane
GA_Lisa_PauseResourcesAndPartyHealth_C,6,2,EffectLogic.RemoveOnDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,6,3,EffectLogic.RemoveOnSourceDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,6,4,EffectVisualization.Icon
GA_Lisa_PauseResourcesAndPartyHealth_C,6,5,EffectVisualization.IconOnPartyUnitFrame
GA_Lisa_PauseResourcesAndPartyHealth_C,7,0,EffectType.Beneficial
GA_Lisa_PauseResourcesAndPartyHealth_C,7,1,EffectType.Magic.Arcane
GA_Lisa_PauseResourcesAndPartyHealth_C,7,2,EffectLogic.RemoveOnDeath
GA_Lisa_PauseResourcesAndPartyHealth_C,7,3,CustomAssetTags.Lisa.PauseResourcesAndPartyHealth.SelfBuff
GA_Lisa_SingleAllyDispel_C,0,0,EffectLogic.System
GA_Lisa_SingleAllyDispel_C,1,0,EffectLogic.System
GA_Lisa_SingleAllyDispel_C,2,0,EffectLogic.System
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,0,EffectType.Beneficial
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,1,EffectType.Magic.Arcane
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,2,EffectLogic.RemoveOnDeath
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,3,EffectVisualization.Icon
GA_Lisa_SingleTargetDamageImmunityBuff_C,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Lisa_SingleTargetDamageImmunityBuff_C,1,0,EffectLogic.System
GA_Lisa_SingleTargetDamageImmunityBuff_C,2,0,EffectLogic.System
GA_Lisa_SingleTargetDamageImmunityBuff_C,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_SingleTargetDamageImmunityBuff_C,3,0,EffectLogic.System
GA_Lisa_SingleTargetDamageImmunityBuff_C,5,0,EffectType.Beneficial
GA_Lisa_SingleTargetDamageImmunityBuff_C,5,1,EffectType.Magic.Arcane
GA_Lisa_SingleTargetDamageImmunityBuff_C,5,2,EffectLogic.RemoveOnDeath
GA_Lisa_SingleTargetDamageImmunityBuff_C,5,3,EffectVisualization.Icon
GA_Lisa_SingleTargetDamageImmunityBuff_C,5,4,EffectVisualization.IconOnPartyUnitFrame
GA_Lisa_SingleTargetDot_C,0,0,EffectType.Debuff
GA_Lisa_SingleTargetDot_C,0,1,EffectType.Dot
GA_Lisa_SingleTargetDot_C,0,2,EffectType.Harmful
GA_Lisa_SingleTargetDot_C,0,3,EffectType.GeneratesThreat
GA_Lisa_SingleTargetDot_C,0,4,EffectVisualization.Icon
GA_Lisa_SingleTargetDot_C,0,5,EffectLogic.RemoveOnDeath
GA_Lisa_SingleTargetDot_C,0,6,EffectType.Magic.Arcane
GA_Lisa_SingleTargetDot_C,0,7,CustomAssetTags.Lisa.SingleTargetDot.Dot
GA_Lisa_SingleTargetDot_C,1,0,EffectLogic.System
GA_Lisa_SingleTargetDot_C,2,0,EffectLogic.System
GA_Lisa_SingleTargetDot_C,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_SingleTargetDot_C,3,0,EffectLogic.System
GA_Lisa_SingleTargetDot_C,6,0,EffectType.Debuff
GA_Lisa_SingleTargetDot_C,6,1,EffectType.Dot
GA_Lisa_SingleTargetDot_C,6,2,EffectType.Harmful
GA_Lisa_SingleTargetDot_C,6,3,EffectType.GeneratesThreat
GA_Lisa_SingleTargetDot_C,6,4,EffectVisualization.Icon
GA_Lisa_SingleTargetDot_C,6,5,EffectLogic.RemoveOnDeath
GA_Lisa_SingleTargetDot_C,6,6,EffectType.Magic.Arcane
GA_Lisa_SingleTargetDot_C,6,7,CustomAssetTags.Lisa.SingleTargetDot.Dot
GA_Lisa_SingleTargetrRemovalSpender_C,0,0,EffectLogic.System
GA_Lisa_SingleTargetrRemovalSpender_C,1,0,EffectLogic.System
GA_Lisa_SingleTargetrRemovalSpender_C,2,0,EffectLogic.System
GA_Lisa_SingleTargetrRemovalSpender_C,2,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_SingleTargetrRemovalSpender_C,3,0,EffectLogic.System
GA_Lisa_SingleTargetrRemovalSpender_C,3,1,CustomAssetTags.Lisa.ResourceCost
GA_Lisa_TargetedAoeSilence_C,0,0,EffectType.Magic.Arcane
GA_Lisa_TargetedAoeSilence_C,0,1,EffectLogic.RemoveOnDeath
GA_Lisa_TargetedAoeSilence_C,0,2,EffectVisualization.Icon
GA_Lisa_TargetedAoeSilence_C,0,3,EffectType.Silencing
GA_Lisa_TargetedAoeSilence_C,0,4,EffectType.Harmful
GA_Lisa_TargetedAoeSilence_C,2,0,EffectLogic.System
GA_Lisa_TargetedAoeSilence_C,3,0,EffectLogic.System
GA_Lisa_TargetedAoeSilence_C,3,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_TargetedAoeSilence_C,4,0,EffectLogic.System
GA_Lisa_TargetedAoeSilence_C,6,0,EffectType.Magic.Arcane
GA_Lisa_TargetedAoeSilence_C,6,1,EffectLogic.RemoveOnDeath
GA_Lisa_TargetedAoeSilence_C,6,2,EffectVisualization.Icon
GA_Lisa_TargetedAoeSilence_C,6,3,EffectType.Silencing
GA_Lisa_TargetedAoeSilence_C,6,4,EffectType.Harmful
GA_Lisa_TeleportForward_C,0,0,EffectType.Beneficial
GA_Lisa_TeleportForward_C,0,1,EffectLogic.RemoveOnDeath
GA_Lisa_TeleportForward_C,0,2,EffectVisualization.Icon
GA_Lisa_TeleportForward_C,0,3,CustomAssetTags.Lisa.TeleportForward.Buff
GA_Lisa_TeleportForward_C,1,0,EffectLogic.System
GA_Lisa_TeleportForward_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Lisa_TeleportForward_C,2,0,EffectLogic.System
GA_Lisa_TeleportForward_C,3,0,EffectType.Beneficial
GA_Lisa_TeleportForward_C,3,1,EffectLogic.RemoveOnDeath
GA_Lisa_TeleportForward_C,3,2,EffectVisualization.Icon
GA_Lisa_TeleportForward_C,3,3,CustomAssetTags.Lisa.TeleportForward.Buff
GA_Mara_AoeAttackBuilder_C,0,0,EffectLogic.System
GA_Mara_AoeAttackBuilder_C,3,0,EffectLogic.RemoveOnDeath
GA_Mara_AoeAttackBuilder_C,3,1,EffectType.Dot
GA_Mara_AoeAttackBuilder_C,3,2,EffectType.GeneratesThreat
GA_Mara_AoeAttackBuilder_C,3,3,EffectVisualization.Icon
GA_Mara_AoeAttackBuilder_C,3,4,EffectType.Harmful
GA_Mara_AoeAttackBuilder_C,3,5,EffectType.Magic.Poison
GA_Mara_AoeAttackBuilder_C,3,6,CustomAssetTags.Mara.AoeAttackBuilder.Poison
GA_Mara_AoeAttackBuilder_C,3,7,EffectType.Poison
GA_Mara_AoeAttackSpender_C,0,0,EffectLogic.System
GA_Mara_BleedAttackSpender_C,0,0,EffectType.Dot
GA_Mara_BleedAttackSpender_C,0,1,EffectType.GeneratesThreat
GA_Mara_BleedAttackSpender_C,0,2,EffectVisualization.Icon
GA_Mara_BleedAttackSpender_C,0,3,EffectType.Harmful
GA_Mara_BleedAttackSpender_C,0,4,EffectLogic.RemoveOnDeath
GA_Mara_BleedAttackSpender_C,0,5,EffectType.Physical.Bleed
GA_Mara_BleedAttackSpender_C,0,6,CustomAssetTags.Mara.BleedAttackSpender.Bleed
GA_Mara_BleedAttackSpender_C,0,7,EffectLogic.CarryOverDuration
GA_Mara_BleedAttackSpender_C,1,0,EffectLogic.System
GA_Mara_BleedAttackSpender_C,3,0,EffectType.Dot
GA_Mara_BleedAttackSpender_C,3,1,EffectType.GeneratesThreat
GA_Mara_BleedAttackSpender_C,3,2,EffectVisualization.Icon
GA_Mara_BleedAttackSpender_C,3,3,EffectType.Harmful
GA_Mara_BleedAttackSpender_C,3,4,EffectLogic.RemoveOnDeath
GA_Mara_BleedAttackSpender_C,3,5,EffectType.Physical.Bleed
GA_Mara_BleedAttackSpender_C,3,6,CustomAssetTags.Mara.BleedAttackSpender.Bleed
GA_Mara_BleedAttackSpender_C,3,7,EffectLogic.CarryOverDuration
GA_Mara_ChargedDoubleAttackBuilder_C,0,0,EffectLogic.System
GA_Mara_ChargedDoubleAttackBuilder_C,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_ChargedDoubleAttackBuilder_C,1,0,EffectLogic.System
GA_Mara_ChargedDoubleAttackBuilder_C,2,0,EffectLogic.RemoveOnDeath
GA_Mara_ChargedDoubleAttackBuilder_C,2,1,EffectType.Dot
GA_Mara_ChargedDoubleAttackBuilder_C,2,2,EffectType.GeneratesThreat
GA_Mara_ChargedDoubleAttackBuilder_C,2,3,EffectVisualization.Icon
GA_Mara_ChargedDoubleAttackBuilder_C,2,4,EffectType.Harmful
GA_Mara_ChargedDoubleAttackBuilder_C,2,5,EffectType.Magic.Poison
GA_Mara_ChargedDoubleAttackBuilder_C,2,6,EffectLogic.CarryOverDuration
GA_Mara_ChargedDoubleAttackBuilder_C,2,7,EffectType.Poison
GA_Mara_ChargedDoubleAttackBuilder_C,3,0,EffectVisualization.Icon
GA_Mara_ChargedDoubleAttackBuilder_C,3,1,EffectType.Beneficial
GA_Mara_ChargedDoubleAttackBuilder_C,3,2,EffectLogic.RemoveOnDeath
GA_Mara_ChargedResourceRefillSelfBuff_C,0,0,EffectVisualization.Icon
GA_Mara_ChargedResourceRefillSelfBuff_C,0,1,EffectType.Beneficial
GA_Mara_ChargedResourceRefillSelfBuff_C,0,2,EffectLogic.RemoveOnDeath
GA_Mara_ChargedResourceRefillSelfBuff_C,0,3,CustomAssetTags.Mara.ChargedResourceRefillSelfBuff
GA_Mara_ChargedResourceRefillSelfBuff_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Mara_ChargedResourceRefillSelfBuff_C,1,0,EffectLogic.System
GA_Mara_ChargedResourceRefillSelfBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_ChargedResourceRefillSelfBuff_C,2,0,EffectLogic.System
GA_Mara_ChargedTeleportBehindTarget_C,0,0,EffectLogic.System
GA_Mara_ChargedTeleportBehindTarget_C,0,1,EffectType.Harmful
GA_Mara_ChargedTeleportBehindTarget_C,0,2,EffectVisualization.Icon
GA_Mara_ChargedTeleportBehindTarget_C,1,0,EffectLogic.System
GA_Mara_CopyCharacterDamage_C,0,0,EffectLogic.RemoveOnDeath
GA_Mara_CopyCharacterDamage_C,0,1,EffectType.Beneficial
GA_Mara_CopyCharacterDamage_C,0,2,EffectVisualization.Icon
GA_Mara_CopyCharacterDamage_C,0,3,CustomAssetTags.Mara.CopyCharacterDamage.Buff
GA_Mara_CopyCharacterDamage_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Mara_CopyCharacterDamage_C,1,0,EffectLogic.System
GA_Mara_CopyCharacterDamage_C,4,0,EffectLogic.RemoveOnDeath
GA_Mara_CopyCharacterDamage_C,4,1,EffectType.Beneficial
GA_Mara_CopyCharacterDamage_C,4,2,EffectVisualization.Icon
GA_Mara_CopyCharacterDamage_C,4,3,CustomAssetTags.Mara.CopyCharacterDamage.Buff
GA_Mara_CopyCharacterDamage_C,4,4,EffectVisualization.HeroSuperBuffbar
GA_Mara_HeavyAttackSpender_C,0,0,EffectLogic.System
GA_Mara_MeleeInterrupt_C,0,0,EffectLogic.System
GA_Mara_MeleeInterrupt_C,1,0,EffectLogic.System
GA_Mara_ResetCooldownRefillResouces_C,0,0,EffectLogic.System
GA_Mara_ResetCooldownRefillResouces_C,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_ResetCooldownRefillResouces_C,1,0,EffectLogic.System
GA_Mara_SelfDefenceBuff_C,0,0,EffectLogic.RemoveOnDeath
GA_Mara_SelfDefenceBuff_C,0,1,EffectType.Beneficial
GA_Mara_SelfDefenceBuff_C,0,2,EffectType.GeneratesThreat
GA_Mara_SelfDefenceBuff_C,0,3,EffectVisualization.Icon
GA_Mara_SelfDefenceBuff_C,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Mara_SelfDefenceBuff_C,0,5,EffectVisualization.HeroSuperBuffbar
GA_Mara_SelfDefenceBuff_C,0,6,CustomAssetTags.Mara.SelfDefenceBuff.Buff
GA_Mara_SelfDefenceBuff_C,1,0,EffectLogic.System
GA_Mara_SelfDefenceBuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_SelfDefenceBuff_C,2,0,EffectLogic.System
GA_Mara_SelfDefenceBuff_C,3,0,EffectLogic.RemoveOnDeath
GA_Mara_SelfDefenceBuff_C,3,1,EffectType.Beneficial
GA_Mara_SelfDefenceBuff_C,3,2,EffectType.GeneratesThreat
GA_Mara_SelfDefenceBuff_C,3,3,EffectVisualization.Icon
GA_Mara_SelfDefenceBuff_C,3,4,EffectVisualization.IconOnPartyUnitFrame
GA_Mara_SelfDefenceBuff_C,3,5,EffectVisualization.HeroSuperBuffbar
GA_Mara_SelfDefenceBuff_C,3,6,CustomAssetTags.Mara.SelfDefenceBuff.Buff
GA_Mara_Stealth_C,0,0,EffectType.Beneficial
GA_Mara_Stealth_C,0,1,EffectVisualization.Icon
GA_Mara_Stealth_C,0,2,EffectLogic.RemoveOnDeath
GA_Mara_Stealth_C,1,0,EffectLogic.System
GA_Mara_Stealth_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_Stealth_C,2,0,EffectLogic.System
GA_Mara_Stealth_C,3,0,EffectType.Beneficial
GA_Mara_Stealth_C,3,1,EffectVisualization.Icon
GA_Mara_Stealth_C,3,2,EffectLogic.RemoveOnDeath
GA_Mara_StrongerBehindAttackBuilder_C,0,0,EffectLogic.System
GA_Mara_StunSpender_C,0,0,EffectType.CrowdControl
GA_Mara_StunSpender_C,0,1,EffectType.MovementImpairing
GA_Mara_StunSpender_C,0,2,EffectLogic.RemoveOnDeath
GA_Mara_StunSpender_C,0,3,EffectType.GeneratesThreat
GA_Mara_StunSpender_C,0,4,EffectVisualization.Icon
GA_Mara_StunSpender_C,0,5,EffectType.Stun
GA_Mara_StunSpender_C,0,6,EffectType.Harmful
GA_Mara_StunSpender_C,0,7,EffectType.Physical
GA_Mara_StunSpender_C,1,0,EffectLogic.System
GA_Mara_StunSpender_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_StunSpender_C,2,0,EffectLogic.System
GA_Mara_StunSpender_C,3,0,EffectType.CrowdControl
GA_Mara_StunSpender_C,3,1,EffectType.MovementImpairing
GA_Mara_StunSpender_C,3,2,EffectLogic.RemoveOnDeath
GA_Mara_StunSpender_C,3,3,EffectType.GeneratesThreat
GA_Mara_StunSpender_C,3,4,EffectVisualization.Icon
GA_Mara_StunSpender_C,3,5,EffectType.Stun
GA_Mara_StunSpender_C,3,6,EffectType.Harmful
GA_Mara_StunSpender_C,3,7,EffectType.Physical
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,0,EffectLogic.RemoveOnDeath
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,1,EffectType.Beneficial
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,2,EffectVisualization.Icon
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,3,CustomAssetTags.Mara.CopyCharacterDamage.Buff
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,1,0,EffectLogic.System
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mara_Talent_ResetCooldownRefillResources_AbilityReplacer_C,2,0,EffectLogic.System
GA_Meiko_AoePull_C,0,0,EffectLogic.System
GA_Meiko_AoePull_C,0,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Meiko_AoePull_C,1,0,EffectLogic.System
GA_Meiko_ChanneledHeavyDamage_C,0,0,EffectLogic.AlwaysApply
GA_Meiko_ChanneledHeavyDamage_C,0,1,EffectLogic.NotDispellable
GA_Meiko_ChanneledHeavyDamage_C,0,2,EffectVisualization.Icon
GA_Meiko_ChanneledHeavyDamage_C,0,3,CustomAssetTags.Meiko.ChanneledHeavyDamage.ResourceIncrease
GA_Meiko_ChanneledHeavyDamage_C,0,4,EffectType.Beneficial
GA_Meiko_ChanneledHeavyDamage_C,1,0,EffectType.Beneficial
GA_Meiko_ChanneledHeavyDamage_C,1,1,EffectVisualization.Icon
GA_Meiko_ChanneledHeavyDamage_C,2,0,EffectLogic.AlwaysApply
GA_Meiko_ChanneledHeavyDamage_C,2,1,EffectLogic.NotDispellable
GA_Meiko_ChanneledHeavyDamage_C,2,2,EffectVisualization.Icon
GA_Meiko_ChanneledHeavyDamage_C,2,3,CustomAssetTags.Meiko.ChanneledHeavyDamage.ResourceIncrease
GA_Meiko_ChanneledHeavyDamage_C,2,4,EffectType.Beneficial
GA_Meiko_ChargedForwardDash_C,0,0,EffectLogic.System
GA_Meiko_DamageSoakBuff_C,0,0,EffectVisualization.Icon
GA_Meiko_DamageSoakBuff_C,0,1,EffectType.Beneficial
GA_Meiko_DamageSoakBuff_C,0,2,EffectLogic.RemoveOnDeath
GA_Meiko_DamageSoakBuff_C,0,3,CustomAssetTags.Meiko.DamageSoakBuff
GA_Meiko_DamageSoakBuff_C,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_DamageSoakBuff_C,1,0,EffectLogic.System
GA_Meiko_DamageSoakBuff_C,2,0,EffectVisualization.Icon
GA_Meiko_DamageSoakBuff_C,2,1,EffectType.Beneficial
GA_Meiko_DamageSoakBuff_C,2,2,EffectLogic.RemoveOnDeath
GA_Meiko_DamageSoakBuff_C,2,3,CustomAssetTags.Meiko.DamageSoakBuff
GA_Meiko_DamageSoakBuff_C,2,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_DamageSoakBuff_C,3,0,EffectType.Beneficial
GA_Meiko_DamageSoakBuff_C,3,1,EffectLogic.RemoveOnDeath
GA_Meiko_DamageSoakBuff_C,4,0,EffectLogic.System
GA_Meiko_DamageSoakBuff_C,4,1,EffectType.Beneficial
GA_Meiko_DamageSoakBuff_C,4,2,EffectLogic.RemoveOnDeath
GA_Meiko_DamageSoakBuff_C,4,3,EffectVisualization.Icon
GA_Meiko_DamageSoakBuff_C,4,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_DurationalAoeDamageBuff_C,0,0,EffectType.Beneficial
GA_Meiko_DurationalAoeDamageBuff_C,0,1,EffectVisualization.Icon
GA_Meiko_DurationalAoeDamageBuff_C,0,2,EffectLogic.RemoveOnDeath
GA_Meiko_DurationalAoeDamageBuff_C,0,3,CustomAssetTags.Meiko.DurationalAoeDamageBuff.Active
GA_Meiko_DurationalAoeDamageBuff_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_DurationalAoeDamageBuff_C,1,0,EffectLogic.System
GA_Meiko_DurationalAoeDamageBuff_C,2,0,EffectType.Debuff
GA_Meiko_DurationalAoeDamageBuff_C,2,1,EffectType.Harmful
GA_Meiko_DurationalAoeDamageBuff_C,2,2,EffectType.Magic.Wind
GA_Meiko_DurationalAoeDamageBuff_C,3,0,EffectType.Beneficial
GA_Meiko_DurationalAoeDamageBuff_C,3,1,EffectVisualization.Icon
GA_Meiko_DurationalAoeDamageBuff_C,3,2,EffectLogic.RemoveOnDeath
GA_Meiko_DurationalAoeDamageBuff_C,3,3,CustomAssetTags.Meiko.DurationalAoeDamageBuff.Active
GA_Meiko_DurationalAoeDamageBuff_C,3,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_DurationalAoeDamageBuff_C,4,0,EffectType.Harmful
GA_Meiko_DurationalAoeDamageBuff_C,4,1,EffectLogic.RemoveOnDeath
GA_Meiko_DurationalAoeDamageBuff_C,4,2,EffectVisualization.Icon
GA_Meiko_DurationalAoeDamageBuff_C,4,3,EffectLogic.NoImmuneLogging
GA_Meiko_DurationalAoeDamageBuff_C,4,4,EffectType.MovementImpairing
GA_Meiko_DurationalMultipleTeleportDamage_New,0,0,EffectType.Beneficial
GA_Meiko_DurationalMultipleTeleportDamage_New,0,1,EffectLogic.RemoveOnDeath
GA_Meiko_DurationalMultipleTeleportDamage_New,0,2,EffectLogic.System
GA_Meiko_DurationalMultipleTeleportDamage_New,0,3,EffectVisualization.Icon
GA_Meiko_DurationalMultipleTeleportDamage_New,0,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_DurationalMultipleTeleportDamage_New,1,0,EffectLogic.System
GA_Meiko_DurationalMultipleTeleportDamage_New,2,0,EffectLogic.AlwaysApply
GA_Meiko_DurationalMultipleTeleportDamage_New,3,0,EffectType.Beneficial
GA_Meiko_DurationalMultipleTeleportDamage_New,3,1,EffectLogic.RemoveOnDeath
GA_Meiko_DurationalMultipleTeleportDamage_New,3,2,EffectLogic.System
GA_Meiko_DurationalMultipleTeleportDamage_New,3,3,EffectVisualization.Icon
GA_Meiko_DurationalMultipleTeleportDamage_New,3,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_DurationalMultipleTeleportDamage_New,4,0,EffectLogic.AlwaysApply
GA_Meiko_FrontalAoeDebuff_C,0,0,EffectType.CrowdControl
GA_Meiko_FrontalAoeDebuff_C,0,1,EffectType.MovementImpairing
GA_Meiko_FrontalAoeDebuff_C,0,2,EffectType.Physical
GA_Meiko_FrontalAoeDebuff_C,0,3,EffectLogic.RemoveOnDeath
GA_Meiko_FrontalAoeDebuff_C,0,4,EffectType.GeneratesThreat
GA_Meiko_FrontalAoeDebuff_C,0,5,EffectVisualization.Icon
GA_Meiko_FrontalAoeDebuff_C,0,6,EffectType.Harmful
GA_Meiko_FrontalAoeDebuff_C,0,7,EffectType.Stun
GA_Meiko_FrontalAoeDebuff_C,1,0,EffectLogic.System
GA_Meiko_FrontalAoeDebuff_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Meiko_FrontalAoeDebuff_C,2,0,EffectLogic.System
GA_Meiko_FrontalAoeDebuff_C,3,0,EffectType.CrowdControl
GA_Meiko_FrontalAoeDebuff_C,3,1,EffectType.MovementImpairing
GA_Meiko_FrontalAoeDebuff_C,3,2,EffectType.Physical
GA_Meiko_FrontalAoeDebuff_C,3,3,EffectLogic.RemoveOnDeath
GA_Meiko_FrontalAoeDebuff_C,3,4,EffectType.GeneratesThreat
GA_Meiko_FrontalAoeDebuff_C,3,5,EffectVisualization.Icon
GA_Meiko_FrontalAoeDebuff_C,3,6,EffectType.Harmful
GA_Meiko_FrontalAoeDebuff_C,3,7,EffectType.Stun
GA_Meiko_HighDamageCleave_C,0,0,EffectType.Beneficial
GA_Meiko_HighDamageCleave_C,0,1,EffectVisualization.Icon
GA_Meiko_HighDamageCleave_C,1,0,EffectLogic.System
GA_Meiko_InstantSelfDefensive_C,0,0,EffectLogic.System
GA_Meiko_InstantSelfDefensive_C,0,1,EffectType.Beneficial
GA_Meiko_InstantSelfDefensive_C,0,2,EffectLogic.RemoveOnDeath
GA_Meiko_InstantSelfDefensive_C,0,3,EffectVisualization.Icon
GA_Meiko_InstantSelfDefensive_C,0,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_InstantSelfDefensive_C,1,0,EffectType.Beneficial
GA_Meiko_InstantSelfDefensive_C,1,1,EffectVisualization.Icon
GA_Meiko_InstantSelfDefensive_C,1,2,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_InstantSelfDefensive_C,1,3,EffectLogic.RemoveOnDeath
GA_Meiko_InstantSelfDefensive_C,1,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_InstantSelfDefensive_C,2,0,EffectLogic.System
GA_Meiko_InstantSelfDefensive_C,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Meiko_InstantSelfDefensive_C,3,0,EffectLogic.System
GA_Meiko_MeleeDamageImmediateSelfBuff_C,0,0,EffectType.Beneficial
GA_Meiko_MeleeDamageImmediateSelfBuff_C,0,1,EffectVisualization.Icon
GA_Meiko_MeleeDamageImmediateSelfBuff_C,0,2,EffectVisualization.HeroSuperBuffbar
GA_Meiko_MeleeDamageImmediateSelfBuff_C,1,0,EffectLogic.System
GA_Meiko_MeleeDamageImmediateSelfBuff_C,2,0,EffectType.Beneficial
GA_Meiko_MeleeDamageImmediateSelfBuff_C,2,1,EffectVisualization.Icon
GA_Meiko_MeleeDamageImmediateSelfBuff_C,2,2,EffectVisualization.HeroSuperBuffbar
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,0,0,EffectType.Beneficial
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,0,1,EffectVisualization.Icon
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,1,0,EffectLogic.System
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,2,0,EffectType.Beneficial
GA_Meiko_MeleeDamageLowHealthSelfBuff_C,2,1,EffectVisualization.Icon
GA_Meiko_MeleeDamageSelfBuff_C,0,0,EffectType.Beneficial
